X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
193.38149033002,1
194.38149033002,2
196.38149033002,3
200.38149033002,4
208.38149033002,5
224.38149033002,6
256.38149033002,7
288.38149033002,8
291.026570634315,1
292.026570634315,2
294.026570634315,3
298.026570634315,4
306.026570634315,5
322.026570634315,6
334.732772248745,1
335.732772248745,2
337.732772248745,3
341.732772248745,4
349.732772248745,5
365.732772248745,6
397.732772248745,7
403.494955981298,1
404.494955981298,2
406.494955981298,3
