X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
191.032997344405,1
192.032997344405,2
194.032997344405,3
198.032997344405,4
206.032997344405,5
222.032997344405,6
254.032997344405,7
286.032997344405,8
296.102551142314,1
297.102551142314,2
299.102551142314,3
303.102551142314,4
311.102551142314,5
327.102551142314,6
341.925132289814,1
342.925132289814,2
344.925132289814,3
348.925132289814,4
356.925132289814,5
372.925132289814,6
