X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
190.067053564341,1
191.067053564341,2
193.067053564341,3
197.067053564341,4
205.067053564341,5
221.067053564341,6
253.067053564341,7
285.067053564341,8
297.479968065193,1
298.479968065193,2
300.479968065193,3
304.479968065193,4
312.479968065193,5
328.479968065193,6
334.276706527944,1
335.276706527944,2
337.276706527944,3
341.276706527944,4
349.276706527944,5
365.276706527944,6
397.276706527944,7
