X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.548885017785,1
204.548885017785,2
206.548885017785,3
210.548885017785,4
218.548885017785,5
234.548885017785,6
266.548885017785,7
298.537559426834,1
299.537559426834,2
301.537559426834,3
305.537559426834,4
313.537559426834,5
329.537559426834,6
339.244425090451,1
340.244425090451,2
342.244425090451,3
346.244425090451,4
354.244425090451,5
370.244425090451,6
402.244425090451,7
403.096571892828,1
404.096571892828,2
