X,frankfurt_urban_n_vehicles_mipv6.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
31.113834144088,1008,1000
31.114647567126,1008,1000
31.115307990164,1008,1000
31.116783413202,1008,1000
31.11856483624,1008,1000
31.119234259278,1008,1000
31.12489165778,1008,1000
31.13408565778,1008,1000
31.14408565778,1008,1000
31.15408565778,1008,1000
31.16408565778,1008,1000
31.17408565778,1008,1000
31.18408565778,1008,1000
31.19408565778,1008,1000
31.204085666512,1008,1000
31.214085666512,1008,1000
31.224085666512,1008,1000
31.235080666512,1008,1000
31.245125666512,1008,1000
31.254954666512,1008,1000
31.264085666512,1008,1000
31.274085666512,1008,1000
31.287241666512,1008,1000
31.294085666512,1008,1000
31.3040856751,1008,1000
31.3168906751,1008,1000
31.3305676751,1008,1000
31.3349456751,1008,1000
31.3449546751,1008,1000
31.3546486751,1008,1000
31.3640856751,1008,1000
31.3740856751,1008,1000
31.3863006751,1008,1000
31.3940856751,1008,1000
31.418708683544,1008,1000
31.42272315811,1008,1000
31.424085683544,1008,1000
31.434085683544,1008,1000
31.446516683544,1008,1000
31.454085683544,1008,1000
31.465170683544,1008,1000
31.475107683544,1008,1000
31.491035683544,1008,1000
31.495152683544,1008,1000
31.504085691843,1008,1000
31.514085691843,1008,1000
31.524085691843,1008,1000
31.534085691843,1008,1000
31.544085691843,1008,1000
31.554085691843,1008,1000
31.564729691843,1008,1000
31.574792691843,1008,1000
31.584085691843,1008,1000
31.596147691843,1008,1000
31.607250699998,1008,1000
31.626934459348,1008,1000
31.628797966822,1008,1000
31.636314699998,1008,1000
31.644085699998,1008,1000
31.654085699998,1008,1000
31.664085699998,1008,1000
31.674855699998,1008,1000
31.684756699998,1008,1000
31.694666699998,1008,1000
31.704085708007,1008,1000
31.714085708007,1008,1000
31.724085708007,1008,1000
31.734085708007,1008,1000
31.744945708007,1008,1000
31.754085708007,1008,1000
31.764085708007,1008,1000
31.775044708007,1008,1000
31.802880715871,1008,1000
31.803433255091,1008,1000
31.809054794311,1008,1000
31.814085715871,1008,1000
31.831314715871,1008,1000
31.835679715871,1008,1000
31.844085715871,1008,1000
31.854085715871,1008,1000
31.864662928125,1008,1000
31.874085715871,1008,1000
31.884085715871,1008,1000
31.894792715871,1008,1000
31.905463723591,1008,1000
31.914085723591,1008,1000
31.924927723591,1008,1000
31.936345723591,1008,1000
31.945310723591,1008,1000
31.954085723591,1008,1000
31.964774723591,1008,1000
31.974085723591,1008,1000
31.984312060674,1008,1000
31.995071723591,1008,1000
32.005098731164,1008,1000
32.014085731164,1008,1000
32.024684731164,1008,1000
32.036327731164,1008,1000
32.044085731164,1008,1000
32.054085731164,1008,1000
32.064085731164,1008,1000
32.074085731164,1008,1000
32.084085731164,1008,1000
32.095958731164,1008,1000
32.105688738593,1008,1000
32.115742738593,1008,1000
32.124927738593,1008,1000
32.134085738593,1008,1000
32.169552738593,1008,1000
32.171280323257,1008,1000
32.174085738593,1008,1000
32.186471738593,1008,1000
32.198578408617,1008,1000
32.204085745875,1008,1000
32.217489200833,1008,1000
32.231301745875,1008,1000
32.234085745875,1008,1000
32.250342745875,1008,1000
32.259739745875,1008,1000
32.264729372481,1008,1000
32.274666745875,1008,1000
32.307052919738,1008,1000
32.311421699966,1008,1000
32.316030753012,1008,1000
32.325715753012,1008,1000
32.335116753012,1008,1000
32.346066753012,1008,1000
32.376269919738,1008,1000
32.378495699966,1008,1000
32.384603694965,1008,1000
32.397240036374,1008,1000
32.411143760085,1008,1000
32.414085760085,1008,1000
32.428740760085,1008,1000
32.434085760085,1008,1000
32.444085760085,1008,1000
32.454085760085,1008,1000
32.472219760085,1008,1000
32.475985570423,1008,1000
32.484648760085,1008,1000
32.494085760085,1008,1000
32.504085767026,1008,1000
32.515940767026,1008,1000
32.525179767026,1008,1000
32.534085767026,1008,1000
32.545044767026,1008,1000
32.554085767026,1008,1000
32.566677471517,1008,1000
32.595908965448,1008,1000
32.5994718054,1008,1000
32.604648762991,1008,1000
32.614927773818,1008,1000
32.624085773818,1008,1000
32.635170773818,1008,1000
32.644774773818,1008,1000
32.654085773818,1008,1000
