X,frankfurt_urban_n_vehicles_mipv6.MA[1].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
201.6598801502,1
202.6598801502,2
204.6598801502,3
208.6598801502,4
216.6598801502,5
232.6598801502,6
264.6598801502,7
289.640853336502,1
290.640853336502,2
292.640853336502,3
296.640853336502,4
304.640853336502,5
320.640853336502,6
337.89404749583,1
338.89404749583,2
340.89404749583,3
344.89404749583,4
352.89404749583,5
368.89404749583,6
378.363969780892,1
379.363969780892,2
381.363969780892,3
385.363969780892,4
393.363969780892,5
400.89404749583,7
401.420392916633,6
402.420392916633,7
432.89404749583,8
