X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
219.62612964781,1
220.62612964781,2
222.62612964781,3
226.62612964781,4
234.62612964781,5
250.62612964781,6
282.62612964781,7
306.428787233506,1
307.428787233506,2
309.428787233506,3
313.428787233506,4
321.428787233506,5
337.428787233506,6
348.836514650594,1
349.836514650594,2
351.836514650594,3
355.836514650594,4
363.836514650594,5
379.836514650594,6
411.627927554782,1
412.627927554782,2
414.627927554782,3
418.627927554782,4
426.627927554782,5
442.627927554782,6
