X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
212.591824059277,1
213.591824059277,2
215.591824059277,3
219.591824059277,4
227.591824059277,5
243.591824059277,6
275.591824059277,7
296.669201712864,1
297.669201712864,2
299.669201712864,3
303.669201712864,4
311.669201712864,5
327.669201712864,6
338.116021434593,1
339.116021434593,2
341.116021434593,3
345.116021434593,4
353.116021434593,5
369.116021434593,6
400.389654997531,1
401.389654997531,2
403.389654997531,3
407.389654997531,4
415.389654997531,5
431.389654997531,6
