X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.75649679668,1
45.896095183249,2
62.660272549921,3
70.214012639651,4
72.023138463757,5
93.427256815132,6
103.298088262393,7
105.160088544672,8
111.229551087645,9
139.629656496384,10
140.129656496384,11
140.883895020625,12
141.383895020625,13
141.883895020625,14
142.383895020625,15
144.696939786842,16
180.049950799873,17
181.261001418246,18
201.511819536084,19
232.508226693096,20
233.678403404297,21
265.68531403358,22
270.140640539988,23
271.428021444696,24
299.032588712001,25
403.694856173108,26
404.866627142059,27
416.807332365769,28
