X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
35.327678960953,1
44.721531391147,2
70.968035390242,3
94.232537005802,4
96.334122110575,5
97.700130862089,6
112.659325269247,7
137.441099433718,8
138.963094834034,9
146.07946214188,10
183.289865605551,11
185.097951211044,12
203.722368890202,13
230.883476338944,14
232.426987640197,15
266.543574791689,16
266.776045283124,17
268.092446712657,18
301.473674026708,19
398.584827613292,20
400.092243274876,21
413.355985517198,22
