X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.366041422233,1
44.585175955243,2
72.806690263492,3
93.762358801519,4
101.192723257703,5
102.769703204112,6
112.119042997529,7
140.566617306135,8
141.891318739556,9
149.270318215976,10
176.156424696793,11
178.012345023776,12
203.978996499436,13
227.090751379232,14
228.509520629984,15
264.215368263506,16
270.58552541452,17
271.887128263391,18
299.629562396276,19
400.422684284394,20
402.070830680485,21
411.720116237124,22
