X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.583737306567,1
43.819890783703,2
68.650266182422,3
92.586881496104,4
97.454499422357,5
99.355977098101,6
112.830652348844,7
137.796588711414,8
139.233028944058,9
145.386107394874,10
183.84186948658,11
185.116436887702,12
200.112035265555,13
228.613582799731,14
229.725448766641,15
264.636700759842,16
268.718204530305,17
270.286163816539,18
299.944873439402,19
399.270945335263,20
400.409746197521,21
415.828575469799,22
