X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.425017259062,1
46.375558695307,2
71.370298176081,3
91.553655093922,4
103.397129021214,5
103.897129021214,6
104.397129021214,7
105.002773917709,8
109.458743761276,9
111.287927395675,10
116.336065428282,11
141.563588183136,12
142.063588183136,13
142.563588183136,14
143.063588183136,15
143.250985824796,16
148.343833554484,17
186.347111309686,18
187.411524292184,19
199.877640709311,20
227.965017446768,21
229.631519570528,22
267.70111510235,23
268.456897653605,24
268.860198438044,25
302.756438573268,26
396.077586479457,27
397.732098230733,28
414.198181042939,29
