X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
30.809997432068,1
45.90600033473,2
69.856783849182,3
90.683559149417,4
97.94158851647,5
99.199538796024,6
113.863675459288,7
140.493997412387,8
141.646770906346,9
148.952689579795,10
185.469737615482,11
187.171521017823,12
203.019051486746,13
231.560908270131,14
232.896388211351,15
263.931235030806,16
271.240831086266,17
272.404430550342,18
299.335720829489,19
387.768636348438,20
389.212888465341,21
395.060688651273,22
402.297618962917,23
412.869917464377,24
