X,frankfurt_urban_multi_radio.MA[0].tcp/rcvd seq
30.253878318386,7.55237e+06
30.344358488913,7.55237e+06
30.433661966765,7.55237e+06
30.435421516209,7.55237e+06
30.523064472067,7.55237e+06
30.524174274273,7.55237e+06
30.525582878685,7.55237e+06
30.526098680891,7.55237e+06
30.612404004866,7.55237e+06
30.613396807072,7.55237e+06
30.61561821369,7.55237e+06
30.616187015896,7.55237e+06
30.616692818102,7.55237e+06
30.617297620308,7.55237e+06
30.618010422514,7.55237e+06
30.61864222472,7.55237e+06
30.701615270627,7.55237e+06
30.702215127897,7.55237e+06
30.801117406606,7.55247e+06
30.803401901028,7.55247e+06
30.805211670804,7.55247e+06
30.805709555692,7.55247e+06
30.80635144058,7.55247e+06
30.807358325468,7.55247e+06
30.807982210356,7.55247e+06
30.809061095244,7.55247e+06
30.809729980132,7.55247e+06
30.81116886502,7.55247e+06
30.811810749908,7.55247e+06
30.813213634796,7.55247e+06
30.813702519684,7.55247e+06
30.814164404572,7.55247e+06
30.891568055214,7.55247e+06
30.892739208184,7.55247e+06
30.893402093072,7.55247e+06
30.992304413322,7.55257e+06
30.992891325942,7.55257e+06
30.995196151182,7.55257e+06
30.996238063802,7.55257e+06
30.997361976422,7.55257e+06
30.998422889042,7.55257e+06
30.999614801662,7.55257e+06
31.00024772815,7.55257e+06
31.000709668506,7.55257e+06
31.001333608862,7.55257e+06
31.001732549218,7.55257e+06
31.002347489574,7.55257e+06
31.00298942993,7.55257e+06
31.003649370286,7.55257e+06
31.082158969268,7.55257e+06
31.085330499938,7.55257e+06
31.085804440294,7.55257e+06
31.184706802251,7.55267e+06
31.185780770549,7.55267e+06
31.188896707145,7.55267e+06
31.189385675443,7.55267e+06
31.189811643741,7.55267e+06
31.190300612039,7.55267e+06
31.190942580337,7.55267e+06
31.191602548635,7.55267e+06
31.192843516933,7.55267e+06
31.193368485231,7.55267e+06
31.194749453529,7.55267e+06
31.195319421827,7.55267e+06
31.195817390125,7.55267e+06
31.196261358423,7.55267e+06
31.273920501641,7.55267e+06
31.275481143667,7.55267e+06
31.275991140473,7.55267e+06
31.376620559331,7.55277e+06
31.377559584981,7.55277e+06
31.383269610631,7.55277e+06
31.383803636281,7.55277e+06
31.384337661931,7.55277e+06
31.385006687581,7.55277e+06
31.386373713231,7.55277e+06
31.388082738881,7.55277e+06
31.388643764531,7.55277e+06
31.389159790181,7.55277e+06
31.390441815831,7.55277e+06
31.390966841481,7.55277e+06
31.391365867131,7.55277e+06
31.392489892781,7.55277e+06
31.46583431608,7.55277e+06
31.46685204716,7.55277e+06
31.467497101332,7.55277e+06
31.567660577131,7.55287e+06
31.568140659297,7.55287e+06
31.568575741463,7.55287e+06
31.569528823629,7.55287e+06
31.570089905795,7.55287e+06
31.571866847991,7.55287e+06
31.572471902163,7.55287e+06
31.573113984329,7.55287e+06
31.573738066495,7.55287e+06
31.574218148661,7.55287e+06
31.574910118851,7.55287e+06
31.575579201017,7.55287e+06
31.576068283183,7.55287e+06
31.577311281367,7.55287e+06
31.659537718511,7.55287e+06
31.660609014487,7.55287e+06
31.663151124077,7.55287e+06
31.762053654895,7.55297e+06
31.762999764485,7.55297e+06
31.764737038057,7.55297e+06
31.765798174843,7.55297e+06
31.769332093255,7.55297e+06
31.772011202845,7.55297e+06
31.772617339631,7.55297e+06
31.773268476417,7.55297e+06
31.774132531615,7.55297e+06
31.774674641205,7.55297e+06
31.776193750795,7.55297e+06
31.776610887581,7.55297e+06
31.777109024367,7.55297e+06
31.777778161153,7.55297e+06
31.852195631588,7.55297e+06
31.852870473804,7.55297e+06
31.853425637548,7.55297e+06
31.95359622228,7.55307e+06
31.95472441274,7.55307e+06
31.955296549768,7.55307e+06
31.958132713512,7.55307e+06
31.958683877256,7.55307e+06
31.960500041,7.55307e+06
31.961204204744,7.55307e+06
31.963078368488,7.55307e+06
31.963495558948,7.55307e+06
31.964583749408,7.55307e+06
31.965018939868,7.55307e+06
31.965490130328,7.55307e+06
31.966147075769,7.55307e+06
31.966861350952,7.55307e+06
32.042873142814,7.55307e+06
32.045681359746,7.55307e+06
32.047555576678,7.55307e+06
32.146458214352,7.55317e+06
32.146947457508,7.55317e+06
32.15060294382,7.55317e+06
32.151074186976,7.55317e+06
32.151536430132,7.55317e+06
32.152106673288,7.55317e+06
32.153311916444,7.55317e+06
32.1546161596,7.55317e+06
32.155087402756,7.55317e+06
32.155693645912,7.55317e+06
32.156335889068,7.55317e+06
32.156843132224,7.55317e+06
32.15979037538,7.55317e+06
32.161220618536,7.55317e+06
32.236323430489,7.55317e+06
32.236845379075,7.55317e+06
32.237292648205,7.55317e+06
32.337144337827,7.55327e+06
32.337677606957,7.55327e+06
32.340082196665,7.55327e+06
32.341332491519,7.55327e+06
32.341956786373,7.55327e+06
32.342491081227,7.55327e+06
32.343070376081,7.55327e+06
32.344113670935,7.55327e+06
32.344548965789,7.55327e+06
32.344993260643,7.55327e+06
32.345563555497,7.55327e+06
32.346124850351,7.55327e+06
32.346659145205,7.55327e+06
32.347265440059,7.55327e+06
32.427877631384,7.55327e+06
32.428384951708,7.55327e+06
32.428949272032,7.55327e+06
32.528342012593,7.55337e+06
32.529443358131,7.55337e+06
32.530422703669,7.55337e+06
32.530989973565,7.55337e+06
32.533126293889,7.55337e+06
32.535668639427,7.55337e+06
32.536292984965,7.55337e+06
32.536764330503,7.55337e+06
32.537334676041,7.55337e+06
32.537878021579,7.55337e+06
32.538322367117,7.55337e+06
32.538829712655,7.55337e+06
32.539364058193,7.55337e+06
32.540015403731,7.55337e+06
32.617635654881,7.55337e+06
32.619434138415,7.55337e+06
32.620429508909,7.55337e+06
32.720520299381,7.55347e+06
32.722615694571,7.55347e+06
32.724407040369,7.55347e+06
32.724869435559,7.55347e+06
32.725511830749,7.55347e+06
32.726249151851,7.55347e+06
32.727571547041,7.55347e+06
32.729007515409,7.55347e+06
32.729505910599,7.55347e+06
32.729959305789,7.55347e+06
32.730601700979,7.55347e+06
32.731154096169,7.55347e+06
32.731688491359,7.55347e+06
32.734188115803,7.55347e+06
32.810890423627,7.55347e+06
32.811908524247,7.55347e+06
32.812508943873,7.55347e+06
32.911411783215,7.55357e+06
32.913540646639,7.55357e+06
32.918359534235,7.55357e+06
32.918830978033,7.55357e+06
32.922722461719,7.55357e+06
32.923283905517,7.55357e+06
32.924777349315,7.55357e+06
32.925396720597,7.55357e+06
32.930040230583,7.55357e+06
32.932261559849,7.55357e+06
32.935301979475,7.55357e+06
32.936624423273,7.55357e+06
32.937239867071,7.55357e+06
32.937639310869,7.55357e+06
33.004118247194,7.55357e+06
33.007199968457,7.55357e+06
33.008654436163,7.55357e+06
33.10818232332,7.55367e+06
33.113250282374,7.55367e+06
33.114823773722,7.55367e+06
33.11533126507,7.55367e+06
33.115865756418,7.55367e+06
