X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.170275080378,1
45.584323658349,2
69.238613416887,3
93.37663618745,4
103.386500990245,5
105.200866794179,6
113.242215176776,7
138.18725951977,8
139.772992738787,9
147.213457248547,10
187.05048303235,11
188.329621300295,12
203.133658516226,13
231.442885919619,14
232.77882764399,15
261.506970807583,16
270.94825625271,17
272.729039961936,18
302.43775219893,19
396.519170003045,20
398.200857577825,21
413.78370784281,22
