X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
30.700413256165,0.446938
30.890781110196,0.180368
31.081073201259,0.180292
31.271059436127,0.179986
31.460462029855,0.179403
31.651080618665,0.180619
31.843768893624,0.182688
32.035424351836,0.181655
32.236796848492,0.191372
32.431875502971,0.185079
32.621402317986,0.179527
32.816120368136,0.184718
33.01177197089,0.185652
33.20772340014,0.185951
33.401303013188,0.18358
33.601178466384,0.189875
33.808445632658,0.197267
34.000884429163,0.182439
34.203787849142,0.192903
35.447964116617,1.23418
36.849878305215,1.39191
37.22977034966,0.369892
37.51171847554,0.271948
37.726488877135,0.20477
37.930623947831,0.194135
38.127563158552,0.186939
38.32002427293,0.182461
38.512933129289,0.182909
38.705551937478,0.182619
38.896292204799,0.18074
39.08895155501,0.182659
39.280885112729,0.181934
39.470597481675,0.179712
39.661673098618,0.181076
39.852435702809,0.180763
40.043324442407,0.180889
40.234670793598,0.181346
40.424207021572,0.179536
40.614528123283,0.180321
40.80558670447,0.181059
40.995891926844,0.180305
41.185800693315,0.179909
41.375373483308,0.179573
41.57092406993,0.185551
41.759965669344,0.179042
41.952055604328,0.18209
42.142707027722,0.180651
42.332992358205,0.180285
42.521997585224,0.179005
42.712495816806,0.180498
42.902567202065,0.180071
43.092261174722,0.179694
43.283794092367,0.181533
43.473997536582,0.180203
43.664036157264,0.180039
43.853382807916,0.179347
44.043795584591,0.180413
44.234906145711,0.181111
44.424597077183,0.179691
44.615728620041,0.181132
44.80537643978,0.179648
44.997103570757,0.181727
45.186808705988,0.179705
45.376597177538,0.179788
45.567511750386,0.180915
45.756605678999,0.179094
45.945951552913,0.179346
46.135659741454,0.179708
46.32550456294,0.179845
46.515269731908,0.179765
46.705592044096,0.180322
46.895063648476,0.179472
47.085685116979,0.180621
47.275638190877,0.179953
47.467227279109,0.181589
47.65741416736,0.180187
47.846831581235,0.179417
48.037098288288,0.180267
48.226517680087,0.179419
48.416277999468,0.17976
48.606147231309,0.179869
48.804555163341,0.188408
48.993897318446,0.179342
49.183559345876,0.179662
49.373238300723,0.179679
49.562655059027,0.179417
49.753109895075,0.180455
49.944019369787,0.180909
50.133626983466,0.179608
50.327865898758,0.184239
50.517474990698,0.179609
50.707289358046,0.179814
50.897049648788,0.17976
51.088500745179,0.181451
51.279718809725,0.181218
51.470037079928,0.180318
51.661195181253,0.181158
51.850723692419,0.179529
52.040744482276,0.180021
52.232246941284,0.181502
52.421689696961,0.179443
52.610889381435,0.1792
52.802288365081,0.181399
52.991644928079,0.179357
53.181009855067,0.179365
53.371085845515,0.180076
53.561168634472,0.180083
53.750719692464,0.179551
53.939997706957,0.179278
54.129889994761,0.179892
54.32032719025,0.180437
54.511057306741,0.18073
54.700121306212,0.179064
54.889338260337,0.179217
55.079983801989,0.180646
55.26977827171,0.179794
55.459026106571,0.179248
55.648877645079,0.179852
55.838608912717,0.179731
56.028059115164,0.17945
56.218410110163,0.180351
56.407716651963,0.179307
56.597239702404,0.179523
56.786934712547,0.179695
56.97637720418,0.179442
57.166153126209,0.179776
57.355507174111,0.179354
57.546497944322,0.180991
57.736230335118,0.179732
57.925985128676,0.179755
58.115087537245,0.179102
58.305206770837,0.180119
58.494657035883,0.17945
58.683882296249,0.179225
58.874384598054,0.180502
59.06381632926,0.179432
59.253763070735,0.179947
59.445327303199,0.181564
59.634990000905,0.179663
59.824900791113,0.179911
60.015380099294,0.180479
60.205218945697,0.179839
60.394951312644,0.179732
60.585070723019,0.180119
60.774449147045,0.179378
60.964074250348,0.179625
61.155114355149,0.18104
61.344415080434,0.179301
61.534353222498,0.179938
61.723993417339,0.17964
61.913565189129,0.179572
62.10336850744,0.179803
62.292714509787,0.179346
62.481962568685,0.179248
62.672127664512,0.180165
62.862645461747,0.180518
63.05200664074,0.179361
63.241711289641,0.179705
63.432906105486,0.181195
63.622415510942,0.179509
63.813311708938,0.180896
64.002497224757,0.179186
64.192337145845,0.17984
64.381997109404,0.17966
64.571576130147,0.179579
64.76214868379,0.180573
64.952925553252,0.180777
65.143452959704,0.180527
65.332760408992,0.179307
65.523848470821,0.181088
65.713715806952,0.179867
65.903882009198,0.180166
66.093659444249,0.179777
66.28356276477,0.179903
66.473521941952,0.179959
66.663181498768,0.17966
66.852887112724,0.179706
67.04215891892,0.179272
67.232595516673,0.180437
67.422159698564,0.179564
67.612634335356,0.180475
67.80229524049,0.179661
67.991702277833,0.179407
68.181118354266,0.179416
68.370156480703,0.179038
68.560055731667,0.179899
68.751177911764,0.181122
68.940540215485,0.179362
69.129857584986,0.179317
69.320097053752,0.180239
69.510053131203,0.179956
69.699723811371,0.179671
69.889511552906,0.179788
70.080448461636,0.180937
70.270964922918,0.180516
70.461503169979,0.180538
70.650868211331,0.179365
70.840196403189,0.179328
71.029680336494,0.179484
71.218638529663,0.178958
71.407955459574,0.179317
71.599127302932,0.181172
71.788654984238,0.179528
71.977881201345,0.179226
72.167625746245,0.179745
72.356908440912,0.179283
72.547122222528,0.180214
72.736387119076,0.179265
72.925837405008,0.17945
73.115269604496,0.179432
73.305338936316,0.180069
73.49448724699,0.179148
73.688202178018,0.183715
73.877404676412,0.179202
74.066580286829,0.179176
74.256166442028,0.179586
