X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
32.988730506611,1
43.180420592149,2
76.71370526509,3
95.784339392215,4
104.782494264373,5
105.958541304014,6
113.883698873779,7
138.617674136028,8
139.117674136028,9
140.589650945759,10
152.718269332752,11
181.505161671685,12
183.216281992012,13
195.695344530893,14
227.728031692908,15
229.586027894311,16
264.173882301125,17
270.919159072915,18
272.353200003091,19
299.154010437917,20
397.983723762053,21
399.87418477335,22
415.880373390474,23
