X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
33.319806768311,1
33.320831328213,2
48.830225811398,3
48.840225811398,4
48.840225811398,5
48.840225811398,6
48.840225811398,7
48.840225811398,8
48.840225811398,9
48.840225811398,10
48.840225811398,11
48.840225811398,12
48.840225811398,13
48.840225811398,14
48.840225811398,15
48.840225811398,16
48.840225811398,17
73.690383401685,18
73.700383401685,19
73.700383401685,20
73.700383401685,21
73.700383401685,22
73.700383401685,23
73.700383401685,24
73.700383401685,25
73.700383401685,26
73.700383401685,27
73.700383401685,28
73.700383401685,29
73.700383401685,30
73.700383401685,31
73.700383401685,32
92.902687418464,33
92.912687418464,34
92.912687418464,35
92.912687418464,36
92.912687418464,37
92.912687418464,38
92.912687418464,39
92.912687418464,40
92.912687418464,41
92.912687418464,42
92.912687418464,43
92.912687418464,44
92.912687418464,45
92.912687418464,46
92.912687418464,47
98.9877219058,48
98.9977219058,49
98.9977219058,50
98.9977219058,51
98.9977219058,52
98.9977219058,53
98.9977219058,54
98.9977219058,55
98.9977219058,56
98.9977219058,57
98.9977219058,58
98.9977219058,59
98.9977219058,60
98.9977219058,61
98.9977219058,62
100.912544409011,63
100.922544409011,64
100.922544409011,65
100.922544409011,66
100.922544409011,67
100.922544409011,68
100.922544409011,69
100.922544409011,70
100.922544409011,71
100.922544409011,72
100.922544409011,73
100.922544409011,74
100.922544409011,75
100.922544409011,76
100.922544409011,77
115.055370136126,78
115.065370136126,79
115.065370136126,80
115.065370136126,81
115.065370136126,82
115.065370136126,83
115.065370136126,84
115.065370136126,85
115.065370136126,86
115.065370136126,87
115.065370136126,88
115.065370136126,89
115.065370136126,90
115.065370136126,91
115.065370136126,92
147.443337262092,93
147.444433021304,94
185.660679181511,95
185.670679181511,96
185.670679181511,97
185.670679181511,98
185.670679181511,99
185.670679181511,100
185.670679181511,101
185.670679181511,102
185.670679181511,103
187.539353513918,104
187.539353513918,105
187.542175124962,106
187.542175124962,107
203.003605065193,108
203.004682365793,109
230.634797641501,110
230.644797641501,111
230.644797641501,112
230.644797641501,113
230.644797641501,114
230.644797641501,115
230.644797641501,116
230.644797641501,117
230.644797641501,118
230.644797641501,119
230.644797641501,120
230.644797641501,121
230.644797641501,122
230.644797641501,123
230.644797641501,124
232.588651652122,125
232.598651652122,126
232.598651652122,127
232.598651652122,128
232.598651652122,129
232.598651652122,130
232.598651652122,131
232.598651652122,132
232.598651652122,133
232.598651652122,134
232.598651652122,135
232.598651652122,136
232.598651652122,137
232.598651652122,138
232.598651652122,139
232.667912029211,140
232.668962587425,141
260.528071747218,142
260.528987138694,143
260.598828998199,144
260.608828998199,145
260.608828998199,146
260.608828998199,147
260.608828998199,148
260.608828998199,149
260.608828998199,150
260.608828998199,151
260.608828998199,152
260.608828998199,153
260.608828998199,154
260.608828998199,155
260.608828998199,156
260.608828998199,157
260.608828998199,158
270.818748942853,159
270.828748942853,160
270.828748942853,161
270.828748942853,162
270.828748942853,163
270.828748942853,164
270.828748942853,165
270.828748942853,166
270.828748942853,167
270.828748942853,168
270.828748942853,169
270.828748942853,170
270.828748942853,171
270.828748942853,172
270.828748942853,173
272.476152835439,174
272.486152835439,175
272.486152835439,176
272.486152835439,177
272.486152835439,178
272.486152835439,179
272.486152835439,180
272.486152835439,181
272.486152835439,182
272.486152835439,183
272.486152835439,184
272.486152835439,185
272.486152835439,186
272.486152835439,187
272.486152835439,188
272.554901526071,189
272.557065508705,190
301.75876805152,191
301.759881015804,192
399.725536459748,193
399.725536459748,194
399.733635872438,195
399.733635872438,196
399.795419033918,197
399.798845838148,198
399.802754450723,199
399.803806263183,200
415.238628387128,201
415.238628387128,202
415.238628387128,203
415.238628387128,204
415.238628387128,205
415.238628387128,206
415.238628387128,207
415.238628387128,208
415.238628387128,209
415.238628387128,210
415.238628387128,211
415.238628387128,212
415.238628387128,213
415.238628387128,214
415.307448136184,215
415.308561763622,216
