X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
30.702458602496,0.448811
30.895596200465,0.183138
31.087195038655,0.181599
31.277662092946,0.180467
31.468674222522,0.181012
31.658973723031,0.1803
31.849710438828,0.180737
32.041560365927,0.18185
32.234234905974,0.182675
32.426325218127,0.18209
32.620121134939,0.183796
32.814527724474,0.184407
33.008339123018,0.183811
33.20512223136,0.186783
33.404444370072,0.189322
33.598271398427,0.183827
33.801586602795,0.193315
35.121157568221,1.30957
37.935734427855,2.80458
38.402153339706,0.456419
38.684645725261,0.272492
38.889812378184,0.195167
39.088069780909,0.188257
39.291129247696,0.193059
39.485496582249,0.184367
39.676412775565,0.180916
39.866826924885,0.180414
40.0608740731,0.184047
40.251212815749,0.180339
40.448776532279,0.187564
40.640000100787,0.181224
40.830796614819,0.180797
41.021689772404,0.180893
41.21275969889,0.18107
41.402628849432,0.179869
41.593065884192,0.180437
41.785020648513,0.181955
41.974581727064,0.179561
42.167056214683,0.182474
42.356590106601,0.179534
42.547484810973,0.180895
42.738184884081,0.1807
42.927605776535,0.179421
43.117528942212,0.179923
43.311175381921,0.183646
43.502664512899,0.181489
43.692530793947,0.179866
43.883211821778,0.180681
44.073898502791,0.180687
44.263662898476,0.179764
44.454148282431,0.180485
44.644751173699,0.180603
44.835236381193,0.180485
45.025840577827,0.180604
45.216985690296,0.181145
45.407150684833,0.180165
45.59722561956,0.180075
45.787586938361,0.180361
45.977943126498,0.180356
46.167900879444,0.179958
46.357750583729,0.17985
46.547946203941,0.180196
46.738346621518,0.1804
46.928971201469,0.180625
47.118692746007,0.179722
47.308485785843,0.179793
47.499084775096,0.180599
47.689158958992,0.180074
47.879179068202,0.18002
48.068629885971,0.179451
48.258991830436,0.180362
48.449843701831,0.180852
48.641346644924,0.181503
48.832496817176,0.18115
49.022154311044,0.179657
49.211844658756,0.17969
49.40242488911,0.18058
49.592372266179,0.179947
49.782498584421,0.180126
49.972337823339,0.179839
50.163711744619,0.181374
50.353458801119,0.179747
50.543648795009,0.18019
50.734263684589,0.180615
50.92430154108,0.180038
51.113787316396,0.179486
51.30434490842,0.180558
51.494164476947,0.17982
51.683947071002,0.179783
51.874127764488,0.180181
52.064316526654,0.180189
52.25424795663,0.179931
52.443733259762,0.179485
52.634684123938,0.180951
52.824412282858,0.179728
53.016057924232,0.181646
53.20591194241,0.179854
53.395819904405,0.179908
53.586548532375,0.180729
53.776139307562,0.179591
53.966608487754,0.180469
54.157066886545,0.180458
54.346542536297,0.179476
54.536921422315,0.180379
54.726801943637,0.179881
54.916583402905,0.179781
55.106900086104,0.180317
55.297703391084,0.180803
55.487313699134,0.17961
55.67729452309,0.179981
55.867391112943,0.180097
56.057728930047,0.180338
56.247374567223,0.179646
56.437869657786,0.180495
56.62785017626,0.179981
56.818100643697,0.18025
57.008551528181,0.180451
57.198504911742,0.179953
57.388078793347,0.179574
57.578302115073,0.180223
57.767983944847,0.179682
57.957737211104,0.179753
58.14891190399,0.181175
58.3388006826,0.179889
58.529195343588,0.180395
58.718787109202,0.179592
58.908333874849,0.179547
59.098087736628,0.179754
59.28748151093,0.179394
59.477564787065,0.180083
59.667680038654,0.180115
59.857483135273,0.179803
60.047048809035,0.179566
60.237140711035,0.180092
60.427238086882,0.180097
60.618083989683,0.180846
60.808225760918,0.180142
60.998855771878,0.18063
61.188574316277,0.179719
61.379675913931,0.181102
