X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
30.703916400376,0.450004
30.895704895965,0.181788
31.08649267533,0.180788
31.278338721748,0.181846
31.469022110677,0.180683
31.659853701096,0.180832
31.87140392265,0.20155
32.154745325865,0.273341
32.367515673322,0.20277
32.569552053928,0.192036
32.768946740728,0.189395
32.962032879738,0.183086
33.181261427921,0.209229
33.477040656179,0.285779
33.693923581047,0.206883
33.925962232857,0.222039
34.260353545283,0.324391
34.561637221843,0.291284
34.824607841205,0.252971
35.043536258926,0.208928
35.305211394406,0.251675
36.591111514832,1.2759
36.876451640588,0.27534
37.087399177718,0.200948
37.28776285046,0.190364
37.489736482986,0.191974
37.686466814519,0.18673
37.877816342882,0.18135
38.06949889549,0.181683
38.261282357865,0.181783
38.453789704661,0.182507
38.649668201035,0.185878
38.841981020822,0.182313
39.032269138705,0.180288
39.226837158714,0.184568
39.423197224454,0.18636
39.613900961906,0.180704
39.804059604124,0.180159
39.996642142196,0.182583
40.188392575409,0.18175
40.379155976286,0.180763
40.569476200224,0.18032
40.761333405804,0.181857
40.952336526807,0.181003
41.143282388127,0.180946
41.334061305506,0.180779
41.524405839347,0.180345
41.714223145273,0.179817
41.904799852194,0.180577
42.094406431194,0.179607
42.284185318257,0.179779
42.476615524455,0.18243
42.666715427541,0.1801
42.85743165302,0.180716
43.049497677504,0.182066
43.239230355028,0.179733
43.42952838356,0.180298
43.619376261171,0.179848
43.810380166016,0.181004
44.000599409962,0.180219
44.191582585223,0.180983
44.381912193237,0.18033
44.57283044603,0.180918
44.762551909557,0.179721
44.9530521121,0.1805
45.143766704914,0.180715
45.333649929595,0.179883
45.52344309908,0.179793
45.714104959361,0.180662
45.910614978601,0.18651
46.102112987358,0.181498
46.292922909467,0.18081
46.484869805524,0.181947
46.674887665564,0.180018
46.864455462162,0.179568
47.054230825882,0.179775
47.244277759557,0.180047
47.433971370093,0.179694
47.623660058513,0.179689
47.815099442307,0.181439
48.004792281294,0.179693
48.19439564573,0.179603
48.385231330964,0.180836
48.575762929119,0.180532
48.766061266062,0.180298
48.955808391653,0.179747
49.146596796481,0.180788
49.336442786542,0.179846
49.526560784883,0.180118
49.716298642289,0.179738
49.906189434657,0.179891
50.096747251373,0.180558
50.287635897043,0.180889
50.477766366811,0.18013
50.668154897923,0.180389
50.859437278158,0.181282
51.049620746801,0.180183
51.239304090349,0.179683
51.430234364201,0.18093
51.620915110023,0.180681
51.810877246686,0.179962
52.001176212022,0.180299
52.190940208531,0.179764
52.381119982526,0.18018
52.571766512374,0.180647
52.761566318841,0.1798
52.951577317622,0.180011
53.141801748784,0.180224
53.332170455387,0.180369
53.522982991984,0.180813
53.712751078481,0.179768
53.903167182937,0.180416
54.093541538988,0.180374
54.283088847522,0.179547
54.472593564132,0.179505
54.662212753713,0.179619
54.852539909456,0.180327
55.043331214031,0.180791
55.233157231659,0.179826
55.425351535357,0.182194
55.615004957157,0.179653
55.806403940494,0.181399
55.996988862498,0.180585
56.187669888136,0.180681
56.377721177775,0.180051
56.568600627795,0.180879
56.758621926774,0.180021
56.948654569639,0.180033
57.140390002558,0.181735
57.330407988651,0.180018
57.520694591418,0.180287
57.710317522262,0.179623
57.900790050848,0.180473
58.09059358535,0.179804
58.281076039284,0.180482
58.471146016486,0.18007
58.660701523373,0.179556
58.85140524875,0.180704
59.041538237,0.180133
59.23192323918,0.180385
59.421955782768,0.180033
59.612296457888,0.180341
59.802060231501,0.179764
59.992202558383,0.180142
60.182046186552,0.179844
60.372251350044,0.180205
60.561924042778,0.179673
60.751380773508,0.179457
60.941532078798,0.180151
61.131384894068,0.179853
61.321752311576,0.180367
61.512435828489,0.180684
61.702333784938,0.179898
61.892826264748,0.180492
62.082878895432,0.180053
62.273246587065,0.180368
62.463605337881,0.180359
62.653431512157,0.179826
62.843149734757,0.179718
63.032663709845,0.179514
63.222905697774,0.180242
63.413576399603,0.180671
63.603178105267,0.179602
63.793429250074,0.180251
63.983224353228,0.179795
64.172978876999,0.179755
64.363059176955,0.18008
64.553237519825,0.180178
64.7450100089,0.181772
64.935921984535,0.180912
65.125674527452,0.179753
65.316043090049,0.180369
65.506302628719,0.18026
