X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
30.892349478186,1
30.902349478186,2
30.902349478186,3
30.902349478186,4
30.902349478186,5
30.902349478186,6
30.902349478186,7
30.902349478186,8
30.902349478186,9
30.902349478186,10
30.902349478186,11
30.902349478186,12
30.902349478186,13
30.902349478186,14
30.902349478186,15
45.917764321822,16
45.918769693322,17
46.011740511732,18
69.914856344262,19
69.924856344262,20
69.924856344262,21
69.924856344262,22
69.924856344262,23
69.924856344262,24
69.924856344262,25
69.924856344262,26
69.924856344262,27
69.924856344262,28
69.924856344262,29
69.924856344262,30
69.924856344262,31
69.924856344262,32
69.924856344262,33
90.713259433065,34
90.714273048143,35
98.014970637008,36
98.024970637008,37
98.024970637008,38
98.024970637008,39
98.024970637008,40
98.024970637008,41
98.024970637008,42
98.024970637008,43
98.024970637008,44
98.024970637008,45
98.024970637008,46
98.024970637008,47
98.024970637008,48
98.024970637008,49
98.024970637008,50
99.265353052846,51
99.267179111284,52
113.88866711837,53
113.891098887792,54
113.960922972107,55
113.970922972107,56
113.970922972107,57
113.970922972107,58
113.970922972107,59
113.970922972107,60
113.970922972107,61
113.970922972107,62
113.970922972107,63
113.970922972107,64
113.970922972107,65
113.970922972107,66
113.970922972107,67
113.970922972107,68
113.970922972107,69
148.957574218055,70
148.958660775671,71
149.028532224085,72
149.038532224085,73
149.038532224085,74
149.038532224085,75
149.038532224085,76
149.038532224085,77
149.038532224085,78
149.038532224085,79
149.038532224085,80
149.038532224085,81
149.038532224085,82
149.038532224085,83
149.038532224085,84
149.038532224085,85
149.038532224085,86
185.476770466321,87
185.476770466321,88
185.476770466321,89
185.476770466321,90
185.476770466321,91
185.476770466321,92
185.476770466321,93
185.556939156959,94
185.558633557543,95
185.561428958127,96
185.568029554997,97
185.570273255289,98
185.571976655873,99
185.574305056457,100
187.238275770194,101
187.238275770194,102
187.23935461764,103
203.037158114068,104
203.03768242193,105
203.108793668827,106
203.118793668827,107
203.118793668827,108
203.118793668827,109
203.118793668827,110
203.118793668827,111
203.118793668827,112
203.118793668827,113
203.118793668827,114
203.118793668827,115
203.118793668827,116
203.118793668827,117
203.118793668827,118
203.118793668827,119
203.118793668827,120
231.562043287181,121
231.572043287181,122
231.572043287181,123
231.572043287181,124
231.572043287181,125
231.572043287181,126
231.572043287181,127
231.572043287181,128
231.572043287181,129
231.572043287181,130
231.572043287181,131
231.572043287181,132
231.572043287181,133
231.572043287181,134
231.572043287181,135
231.640707754572,136
231.64183923156,137
232.909957739545,138
232.919957739545,139
232.919957739545,140
232.919957739545,141
232.919957739545,142
232.919957739545,143
232.919957739545,144
232.919957739545,145
232.919957739545,146
232.919957739545,147
232.919957739545,148
232.919957739545,149
232.919957739545,150
232.919957739545,151
232.919957739545,152
232.988622735861,153
232.989105327781,154
263.979191861493,155
263.980071378087,156
264.049573271925,157
271.265808265552,158
271.275808265552,159
271.275808265552,160
271.275808265552,161
271.275808265552,162
271.275808265552,163
271.275808265552,164
271.275808265552,165
271.275808265552,166
271.275808265552,167
271.275808265552,168
271.275808265552,169
271.275808265552,170
271.275808265552,171
271.275808265552,172
271.344466239673,173
271.345027164027,174
272.473484141642,175
272.483484141642,176
272.483484141642,177
272.483484141642,178
272.483484141642,179
272.483484141642,180
272.483484141642,181
272.483484141642,182
272.483484141642,183
272.483484141642,184
272.483484141642,185
272.483484141642,186
272.483484141642,187
272.483484141642,188
272.483484141642,189
299.394587772826,190
299.404587772826,191
299.404587772826,192
299.404587772826,193
299.404587772826,194
299.404587772826,195
299.404587772826,196
299.404587772826,197
299.404587772826,198
299.404587772826,199
299.404587772826,200
299.404587772826,201
299.404587772826,202
299.404587772826,203
299.404587772826,204
387.82115507372,205
387.83115507372,206
387.83115507372,207
387.83115507372,208
387.83115507372,209
387.83115507372,210
387.83115507372,211
387.83115507372,212
387.83115507372,213
387.83115507372,214
387.83115507372,215
387.83115507372,216
387.83115507372,217
387.83115507372,218
387.83115507372,219
389.266581277302,220
389.267186261844,221
389.338192511184,222
395.068635493896,223
395.073916497783,224
395.143339214304,225
395.153339214304,226
395.153339214304,227
395.153339214304,228
395.153339214304,229
395.153339214304,230
395.153339214304,231
395.153339214304,232
395.153339214304,233
395.153339214304,234
395.153339214304,235
395.153339214304,236
395.153339214304,237
395.153339214304,238
395.153339214304,239
412.923244193423,240
412.933244193423,241
412.933244193423,242
412.933244193423,243
412.933244193423,244
412.933244193423,245
412.933244193423,246
412.933244193423,247
412.933244193423,248
412.933244193423,249
412.933244193423,250
412.933244193423,251
412.933244193423,252
412.933244193423,253
412.933244193423,254
