X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
34.525446072138,1
34.525446072138,2
34.529938776586,3
34.529938776586,4
34.616926500071,5
34.616926500071,6
45.46175656516,7
45.462860974476,8
70.805619885453,9
70.815619885453,10
70.815619885453,11
70.815619885453,12
70.815619885453,13
70.815619885453,14
70.815619885453,15
70.815619885453,16
70.815619885453,17
70.815619885453,18
70.815619885453,19
70.815619885453,20
70.815619885453,21
70.815619885453,22
70.815619885453,23
90.708566339282,24
90.70963401137,25
102.429243023575,26
102.430357718695,27
111.573872737463,28
111.583872737463,29
111.583872737463,30
111.583872737463,31
111.583872737463,32
111.583872737463,33
111.583872737463,34
111.583872737463,35
111.583872737463,36
111.583872737463,37
111.583872737463,38
111.583872737463,39
111.583872737463,40
111.583872737463,41
111.583872737463,42
111.652698605976,43
111.654638699606,44
148.218767270633,45
148.228767270633,46
148.228767270633,47
148.228767270633,48
148.228767270633,49
148.228767270633,50
148.228767270633,51
148.228767270633,52
148.228767270633,53
148.228767270633,54
148.228767270633,55
148.228767270633,56
148.228767270633,57
148.228767270633,58
148.228767270633,59
181.982904447489,60
181.992904447489,61
181.992904447489,62
181.992904447489,63
181.992904447489,64
181.992904447489,65
181.992904447489,66
181.992904447489,67
181.992904447489,68
181.992904447489,69
181.992904447489,70
181.992904447489,71
181.992904447489,72
181.992904447489,73
181.992904447489,74
182.061817600996,75
182.064297028804,76
183.164325901039,77
183.166010923099,78
200.825238050566,79
200.82651354936,80
230.842924380654,81
230.843448819236,82
230.915313336692,83
230.925313336692,84
230.925313336692,85
230.925313336692,86
230.925313336692,87
230.925313336692,88
230.925313336692,89
230.925313336692,90
230.925313336692,91
230.925313336692,92
230.925313336692,93
230.925313336692,94
230.925313336692,95
230.925313336692,96
230.925313336692,97
231.896503880411,98
231.897671406099,99
231.967945651437,100
263.969849660016,101
263.979849660016,102
263.979849660016,103
263.979849660016,104
263.979849660016,105
263.979849660016,106
263.979849660016,107
263.979849660016,108
263.979849660016,109
263.979849660016,110
263.979849660016,111
263.979849660016,112
263.979849660016,113
263.979849660016,114
263.979849660016,115
267.814538892464,116
267.816491345668,117
267.88608353407,118
267.89608353407,119
267.89608353407,120
267.89608353407,121
267.89608353407,122
267.89608353407,123
267.89608353407,124
267.89608353407,125
267.89608353407,126
267.89608353407,127
267.89608353407,128
267.89608353407,129
267.89608353407,130
267.89608353407,131
267.89608353407,132
269.470452425805,133
269.471904292293,134
269.541573087694,135
269.551573087694,136
269.551573087694,137
269.551573087694,138
269.551573087694,139
269.551573087694,140
269.551573087694,141
269.551573087694,142
269.551573087694,143
269.551573087694,144
269.551573087694,145
269.551573087694,146
269.551573087694,147
269.551573087694,148
269.551573087694,149
301.332768812775,150
301.333881824087,151
301.403670564877,152
398.931640689454,153
398.931640689454,154
399.005980155166,155
399.005980155166,156
399.007795899966,157
399.007795899966,158
421.061090940034,159
421.061090940034,160
421.061090940034,161
421.061090940034,162
421.061090940034,163
421.061090940034,164
421.061090940034,165
421.061090940034,166
421.061090940034,167
421.061090940034,168
421.061090940034,169
421.061090940034,170
421.061090940034,171
421.061090940034,172
421.129963814927,173
421.131085960405,174
