X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.805569628246,1
46.085996145461,2
69.30094302352,3
91.448942200007,4
103.49844544768,5
104.761831218018,6
114.055680737199,7
137.651098518559,8
139.198598074103,9
149.500901212987,10
180.871707324418,11
182.732391001681,12
202.753781727881,13
221.509575611223,14
223.285011121092,15
227.406559509184,16
229.21152757612,17
266.777028218453,18
267.197513465913,19
268.45597622639,20
299.045840435328,21
390.609013253153,22
391.848695167642,23
415.703349410563,24
