X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
35.364594282727,1
35.364594282727,2
43.521586196416,3
43.531586196416,4
43.531586196416,5
43.531586196416,6
43.531586196416,7
43.531586196416,8
43.531586196416,9
43.531586196416,10
43.531586196416,11
43.531586196416,12
43.531586196416,13
43.531586196416,14
43.531586196416,15
43.531586196416,16
43.531586196416,17
69.124120583468,18
69.12508959745,19
92.372313011861,20
92.372844864645,21
102.566232542027,22
102.567275210247,23
102.567275210247,24
112.430058463326,25
112.431180463598,26
112.501865476108,27
112.511865476108,28
112.511865476108,29
112.511865476108,30
112.511865476108,31
112.511865476108,32
112.511865476108,33
112.511865476108,34
112.511865476108,35
112.511865476108,36
112.511865476108,37
112.511865476108,38
112.511865476108,39
112.511865476108,40
112.511865476108,41
136.377849704236,42
136.381694226126,43
136.384436907386,44
136.386802748016,45
136.387899588646,46
136.387899588646,47
136.388389429276,48
136.393813791796,49
149.241349691139,50
149.243175226635,51
149.31376084749,52
149.32376084749,53
149.32376084749,54
149.32376084749,55
149.32376084749,56
149.32376084749,57
149.32376084749,58
149.32376084749,59
149.32376084749,60
149.32376084749,61
149.32376084749,62
149.32376084749,63
149.32376084749,64
149.32376084749,65
149.32376084749,66
181.065821965745,67
181.075821965745,68
181.075821965745,69
181.075821965745,70
181.075821965745,71
181.075821965745,72
181.075821965745,73
181.075821965745,74
181.075821965745,75
181.075821965745,76
181.075821965745,77
181.075821965745,78
181.075821965745,79
181.075821965745,80
181.075821965745,81
181.14652146185,82
181.147127774426,83
182.319723506833,84
182.319723506833,85
182.319723506833,86
182.319723506833,87
182.319723506833,88
182.319723506833,89
182.319723506833,90
182.319723506833,91
182.319723506833,92
182.319723506833,93
182.319723506833,94
182.319723506833,95
182.319723506833,96
182.319723506833,97
182.393377522721,98
182.396566359413,99
204.110160973461,100
204.110160973461,101
204.110160973461,102
204.110160973461,103
204.110160973461,104
204.110160973461,105
204.110160973461,106
204.110160973461,107
204.110160973461,108
204.110160973461,109
204.110160973461,110
204.110160973461,111
204.110160973461,112
204.110160973461,113
204.178930391235,114
204.180196621067,115
223.296756894958,116
223.306756894958,117
223.306756894958,118
223.306756894958,119
223.306756894958,120
223.306756894958,121
223.306756894958,122
223.306756894958,123
223.306756894958,124
223.306756894958,125
223.306756894958,126
223.306756894958,127
223.306756894958,128
223.306756894958,129
223.306756894958,130
223.375525877878,131
223.376611672856,132
225.244575225209,133
225.254575225209,134
225.254575225209,135
225.254575225209,136
225.254575225209,137
225.254575225209,138
225.254575225209,139
225.254575225209,140
225.254575225209,141
225.254575225209,142
225.254575225209,143
225.254575225209,144
225.254575225209,145
225.254575225209,146
225.254575225209,147
225.323344769888,148
225.324493721048,149
264.167846190271,150
264.177846190271,151
264.177846190271,152
264.177846190271,153
264.177846190271,154
264.177846190271,155
264.177846190271,156
264.177846190271,157
264.177846190271,158
264.177846190271,159
264.177846190271,160
264.177846190271,161
264.177846190271,162
264.177846190271,163
264.177846190271,164
264.246759533386,165
264.247963065582,166
267.329958690521,167
267.339958690521,168
267.339958690521,169
267.339958690521,170
267.339958690521,171
267.339958690521,172
267.339958690521,173
267.339958690521,174
267.339958690521,175
267.339958690521,176
267.339958690521,177
267.339958690521,178
267.339958690521,179
267.339958690521,180
267.339958690521,181
267.408872187924,182
267.40991387503,183
269.06936553775,184
269.07044331591,185
269.141168728618,186
269.151168728618,187
269.151168728618,188
269.151168728618,189
269.151168728618,190
269.151168728618,191
269.151168728618,192
269.151168728618,193
269.151168728618,194
269.151168728618,195
269.151168728618,196
269.151168728618,197
269.151168728618,198
269.151168728618,199
269.151168728618,200
302.861152591659,201
302.862468571317,202
302.932612168434,203
391.781907155247,204
391.782805339863,205
391.853708749187,206
393.626752474841,207
393.632383515864,208
393.703754049624,209
393.713754049624,210
393.713754049624,211
393.713754049624,212
393.713754049624,213
393.713754049624,214
393.713754049624,215
393.713754049624,216
393.713754049624,217
393.713754049624,218
393.713754049624,219
393.713754049624,220
393.713754049624,221
393.713754049624,222
393.713754049624,223
421.08416830065,224
421.085074435708,225
421.154748352141,226
421.164748352141,227
421.164748352141,228
421.164748352141,229
421.164748352141,230
421.164748352141,231
421.164748352141,232
421.164748352141,233
421.164748352141,234
421.164748352141,235
421.164748352141,236
421.164748352141,237
421.164748352141,238
421.164748352141,239
421.164748352141,240
