X,frankfurt_urban_multi_radio.MA[0].tcp/rcvd seq
30.253667726314,7.55233e+06
30.343430647541,7.55234e+06
30.432650914683,7.55234e+06
30.434152650977,7.55234e+06
30.523327945576,7.55234e+06
30.524428709336,7.55234e+06
30.525318473096,7.55234e+06
30.526880000616,7.55234e+06
30.612530267695,7.55234e+06
30.614403795215,7.55234e+06
30.614928586549,7.55234e+06
30.616073322735,7.55234e+06
30.617475086495,7.55234e+06
30.617972877829,7.55234e+06
30.618398669163,7.55234e+06
30.618914460497,7.55234e+06
30.701790448459,7.55234e+06
30.702884267405,7.55234e+06
30.801641986305,7.55244e+06
30.803012832895,7.55244e+06
30.804045679485,7.55244e+06
30.805291443143,7.55244e+06
30.805780289733,7.55244e+06
30.806447081035,7.55244e+06
30.807087899981,7.55244e+06
30.807657746571,7.55244e+06
30.808119593161,7.55244e+06
30.808776356819,7.55244e+06
30.809353826753,7.55244e+06
30.809923673343,7.55244e+06
30.811422813657,7.55244e+06
30.812117632603,7.55244e+06
30.890934377467,7.55244e+06
30.892167055877,7.55244e+06
30.892658902467,7.55244e+06
30.992278485628,7.55254e+06
30.993571359986,7.55254e+06
30.997367234344,7.55254e+06
30.998000108702,7.55254e+06
30.99856098306,7.55254e+06
30.999229857418,7.55254e+06
30.999790731776,7.55254e+06
31.000414620045,7.55254e+06
31.000957522225,7.55254e+06
31.001572424405,7.55254e+06
31.002097326585,7.55254e+06
31.002757228765,7.55254e+06
31.003408130945,7.55254e+06
31.004041033125,7.55254e+06
31.081399918469,7.55254e+06
31.083352623879,7.55254e+06
31.084006526059,7.55254e+06
31.182764328292,7.55264e+06
31.183739258314,7.55264e+06
31.185425188336,7.55264e+06
31.185968118358,7.55264e+06
31.18649304838,7.55264e+06
31.187089978402,7.55264e+06
31.187677908424,7.55264e+06
31.188184838446,7.55264e+06
31.189330559653,7.55264e+06
31.191464489675,7.55264e+06
31.192007419697,7.55264e+06
31.193206349719,7.55264e+06
31.193901279741,7.55264e+06
31.194569209763,7.55264e+06
31.271804816877,7.55264e+06
31.273319577951,7.55264e+06
31.273811535955,7.55264e+06
31.372576281459,7.55274e+06
31.374159267983,7.55274e+06
31.374621254507,7.55274e+06
31.375654241031,7.55274e+06
31.376525227555,7.55274e+06
31.376960214079,7.55274e+06
31.377350200603,7.55274e+06
31.378240187127,7.55274e+06
31.380116173651,7.55274e+06
31.381186160175,7.55274e+06
31.381585146699,7.55274e+06
31.382218133223,7.55274e+06
31.382824119747,7.55274e+06
31.383484106271,7.55274e+06
31.461868827018,7.55274e+06
31.463800631118,7.55274e+06
31.464876646568,7.55274e+06
31.564062562486,7.55284e+06
31.565163606608,7.55284e+06
31.56563465073,7.55284e+06
31.568325738974,7.55284e+06
31.568769783096,7.55284e+06
31.569249827218,7.55284e+06
31.56981987134,7.55284e+06
31.570479915462,7.55284e+06
31.571639959584,7.55284e+06
31.572683003706,7.55284e+06
31.573740047828,7.55284e+06
31.57420209195,7.55284e+06
31.574817136072,7.55284e+06
31.575986180194,7.55284e+06
31.65383716523,7.55284e+06
31.657904128648,7.55284e+06
31.65839620087,7.55284e+06
31.757960172956,7.55294e+06
31.758368272642,7.55294e+06
31.759388372328,7.55294e+06
31.761205472014,7.55294e+06
31.76239970686,7.55294e+06
31.763068806546,7.55294e+06
31.763494906232,7.55294e+06
31.764092005918,7.55294e+06
31.766388995748,7.55294e+06
31.76697606797,7.55294e+06
31.767716140192,7.55294e+06
31.768322239878,7.55294e+06
31.768973339564,7.55294e+06
31.771123356858,7.55294e+06
31.847507930514,7.55294e+06
31.848567861252,7.55294e+06
31.849203988166,7.55294e+06
31.948894014705,7.55304e+06
31.949311168605,7.55304e+06
31.950787476405,7.55304e+06
31.952160395447,7.55304e+06
31.953112522361,7.55304e+06
31.954127676261,7.55304e+06
31.955566830161,7.55304e+06
31.956046984061,7.55304e+06
31.956909030017,7.55304e+06
31.957551183917,7.55304e+06
31.958954337817,7.55304e+06
31.959380491717,7.55304e+06
31.962149664587,7.55304e+06
31.962773818487,7.55304e+06
32.039256880448,7.55304e+06
32.042202065256,7.55304e+06
32.042730245898,7.55304e+06
32.141488325938,7.55314e+06
32.14255650658,7.55314e+06
32.143625713754,7.55314e+06
32.144132920928,7.55314e+06
32.146365171765,7.55314e+06
32.146974200871,7.55314e+06
32.147705381513,7.55314e+06
32.148445562155,7.55314e+06
32.152361742797,7.55314e+06
32.157167949971,7.55314e+06
32.157711157145,7.55314e+06
32.158218364319,7.55314e+06
32.158626571493,7.55314e+06
32.159043778667,7.55314e+06
32.231209090826,7.55314e+06
32.234421560531,7.55314e+06
32.234859793989,7.55314e+06
32.333617926594,7.55324e+06
32.334719186082,7.55324e+06
32.337067705058,7.55324e+06
32.339067626968,7.55324e+06
32.339700886456,7.55324e+06
32.340431573896,7.55324e+06
32.341886327342,7.55324e+06
32.34255558683,7.55324e+06
32.345131794258,7.55324e+06
32.345765053746,7.55324e+06
32.346281313234,7.55324e+06
32.348197572722,7.55324e+06
32.35001983221,7.55324e+06
32.350865091698,7.55324e+06
32.423931003032,7.55324e+06
32.42726935306,7.55324e+06
32.427779638328,7.55324e+06
32.527432822489,7.55334e+06
32.529212444069,7.55334e+06
32.529746754859,7.55334e+06
32.531166065649,7.55334e+06
32.532596376439,7.55334e+06
32.533058687229,7.55334e+06
32.534218998019,7.55334e+06
32.535622308809,7.55334e+06
32.537547104633,7.55334e+06
32.538233389901,7.55334e+06
32.540748700691,7.55334e+06
32.541229011481,7.55334e+06
32.541691322271,7.55334e+06
32.542099633061,7.55334e+06
32.617044001274,7.55334e+06
32.619767453906,7.55334e+06
32.620430789962,7.55334e+06
32.719189024653,7.55344e+06
32.720126360709,7.55344e+06
32.720588721771,7.55344e+06
32.721231082833,7.55344e+06
32.722143443895,7.55344e+06
32.740841040989,7.55344e+06
32.741527377045,7.55344e+06
32.743291046841,7.55344e+06
32.744213049157,7.55344e+06
32.747067385213,7.55344e+06
32.750250721269,7.55344e+06
32.751330082331,7.55344e+06
32.752193393381,7.55344e+06
32.752879729437,7.55344e+06
32.810308000839,7.55344e+06
32.811242192953,7.55344e+06
32.811914578759,7.55344e+06
32.910672862938,7.55354e+06
32.913089273226,7.55354e+06
32.914855093802,7.55354e+06
32.91713650409,7.55354e+06
32.917643914378,7.55354e+06
32.918885324666,7.55354e+06
32.919347734954,7.55354e+06
32.919747145242,7.55354e+06
32.92096155553,7.55354e+06
32.923431965818,7.55354e+06
32.924029376106,7.55354e+06
32.924518786394,7.55354e+06
32.925715196682,7.55354e+06
32.92617760697,7.55354e+06
33.001559829907,7.55354e+06
33.002560481535,7.55354e+06
33.003007916041,7.55354e+06
33.101766248655,7.55364e+06
33.102912707113,7.55364e+06
33.103901165571,7.55364e+06
33.106573552173,7.55364e+06
33.114524986679,7.55364e+06
33.115104445137,7.55364e+06
33.115530903595,7.55364e+06
33.119339362053,7.55364e+06
33.120432820511,7.55364e+06
33.120832278969,7.55364e+06
33.122226737427,7.55364e+06
33.135552195885,7.55364e+06
33.139566654343,7.55364e+06
33.140173112801,7.55364e+06
33.191068251685,7.55364e+06
33.191948541195,7.55364e+06
33.192377999653,7.55364e+06
33.291136367935,7.55374e+06
33.297530850085,7.55374e+06
33.300543826106,7.55374e+06
33.300997331698,7.55374e+06
33.30149583729,7.55374e+06
33.302073531378,7.55374e+06
33.304236493,7.55374e+06
33.304716998592,7.55374e+06
33.309247977828,7.55374e+06
33.314751459978,7.55374e+06
33.317470942128,7.55374e+06
33.318094424278,7.55374e+06
33.321602906428,7.55374e+06
33.32274541202,7.55374e+06
33.381000406378,7.55374e+06
33.38711920173,7.55374e+06
33.387719707322,7.55374e+06
33.490847382292,7.55384e+06
33.49346444002,7.55384e+06
33.493962968884,7.55384e+06
33.497054026612,7.55384e+06
33.497444555476,7.55384e+06
33.49851508434,7.55384e+06
33.502094566974,7.55384e+06
33.503407577136,7.55384e+06
