X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.041133837195,1
43.966798117455,2
71.447037987747,3
93.545375821106,4
101.777765774285,5
103.303860778821,6
112.678143132752,7
139.35759238332,8
141.226235333538,9
147.829952821739,10
187.28103930828,11
189.137132703467,12
203.374250892094,13
233.234270941167,14
234.520726552734,15
262.76584820449,16
266.181943914722,17
268.070288183975,18
301.170715240245,19
396.99756370621,20
398.39600314561,21
414.535553940764,22
