X,frankfurt_urban_multi_radio.MA[0].tcp/rcvd seq
30.254238992494,7.55247e+06
30.344488132215,7.55247e+06
30.43378455439,7.55247e+06
30.435220155442,7.55247e+06
30.5237103114,7.55247e+06
30.524811139654,7.55247e+06
30.525281967908,7.55247e+06
30.52827145267,7.55247e+06
30.613582311478,7.55247e+06
30.61464044553,7.55247e+06
30.616830301528,7.55247e+06
30.617238157526,7.55247e+06
30.618758013524,7.55247e+06
30.619764869522,7.55247e+06
30.62021772552,7.55247e+06
30.620877581518,7.55247e+06
30.705023739309,7.55247e+06
30.706333623165,7.55247e+06
30.805790799244,7.55257e+06
30.806810711018,7.55257e+06
30.807326622792,7.55257e+06
30.807734534566,7.55257e+06
30.80869544634,7.55257e+06
30.809229358114,7.55257e+06
30.81061110238,7.55257e+06
30.811172014154,7.55257e+06
30.812637925928,7.55257e+06
30.813045837702,7.55257e+06
30.814667637804,7.55257e+06
30.81541652166,7.55257e+06
30.816031433434,7.55257e+06
30.818744345208,7.55257e+06
30.894862346514,7.55257e+06
30.896770317213,7.55257e+06
30.897316228987,7.55257e+06
30.996111446983,7.55267e+06
30.998755386715,7.55267e+06
31.001697248343,7.55267e+06
31.002330216363,7.55267e+06
31.003445184383,7.55267e+06
31.005709120423,7.55267e+06
31.006117088443,7.55267e+06
31.006525056463,7.55267e+06
31.007077024483,7.55267e+06
31.009051992503,7.55267e+06
31.009441960523,7.55267e+06
31.009876928543,7.55267e+06
31.010302896563,7.55267e+06
31.010764864583,7.55267e+06
31.085201036355,7.55267e+06
31.094910807359,7.55267e+06
31.095528775379,7.55267e+06
31.194324050487,7.55277e+06
31.194875047331,7.55277e+06
31.195805044175,7.55277e+06
31.196881041019,7.55277e+06
31.197459037863,7.55277e+06
31.198633034707,7.55277e+06
31.199113031551,7.55277e+06
31.199710028395,7.55277e+06
31.200109039726,7.55277e+06
31.20069103657,7.55277e+06
31.201912033414,7.55277e+06
31.203214030258,7.55277e+06
31.204678027102,7.55277e+06
31.205400023946,7.55277e+06
31.283937694158,7.55277e+06
31.285035723829,7.55277e+06
31.285473749647,7.55277e+06
31.384269067946,7.55287e+06
31.384775093764,7.55287e+06
31.386783202268,7.55287e+06
31.38761825652,7.55287e+06
31.388053310772,7.55287e+06
31.388587365024,7.55287e+06
31.389031419276,7.55287e+06
31.389502473528,7.55287e+06
31.39114452778,7.55287e+06
31.391714582032,7.55287e+06
31.392104636284,7.55287e+06
31.392530690536,7.55287e+06
31.392920744788,7.55287e+06
31.39337379904,7.55287e+06
31.473810797379,7.55287e+06
31.47579793871,7.55287e+06
31.476362020696,7.55287e+06
31.57706439463,7.55297e+06
31.579061503984,7.55297e+06
31.580288558602,7.55297e+06
31.58248177731,7.55297e+06
31.583105886664,7.55297e+06
31.584427996018,7.55297e+06
31.584962105372,7.55297e+06
31.585532214726,7.55297e+06
