X,frankfurt_urban_multi_radio.MA[0].tcpApp[0]/endToEndDelay:vector
30.704318632361,0.450503
30.894464369184,0.180146
31.088001783865,0.183537
31.278016912517,0.180015
31.469886296327,0.181869
31.662884252369,0.182998
31.853340202372,0.180456
32.04422338817,0.180883
32.236255672318,0.182032
32.428239448391,0.181984
32.622579172834,0.18434
32.814082456107,0.181503
33.007773866659,0.183691
33.206695714123,0.188922
33.400354454132,0.183659
33.593179083742,0.182825
34.815841057539,1.21266
37.502867161297,2.67703
37.971642617451,0.458775
38.257879479438,0.276237
38.465363805438,0.197484
38.667529396962,0.192166
38.868931538451,0.191402
39.065443801171,0.186512
39.260421843741,0.184978
39.454979374768,0.184558
39.647743028052,0.182764
39.838435165973,0.180692
40.030042804046,0.181608
40.221895720611,0.181853
40.413604149304,0.181708
40.606304308516,0.1827
40.79594757651,0.179643
40.987834733337,0.181887
41.181312659163,0.183478
41.37289712118,0.181584
41.56378089284,0.180884
41.759882603816,0.186102
41.949501332921,0.179619
42.139081550873,0.17958
42.330299079475,0.181218
42.519779514783,0.17948
42.712031573611,0.182252
42.901583824895,0.179552
43.091914002381,0.18033
43.284053092767,0.182139
43.476270761214,0.182218
43.669311430751,0.183041
43.862363134949,0.183052
44.052651898669,0.180289
44.242962134393,0.18031
44.432930271016,0.179968
44.625083864155,0.182154
44.816647249438,0.181563
45.00750211913,0.180855
45.197434453571,0.179932
45.387225080218,0.179791
45.579293034796,0.182068
45.769296536383,0.180004
45.959488967803,0.180192
46.150171337074,0.180682
46.341608018442,0.181437
46.53258724598,0.180979
46.722644407761,0.180057
46.912483173725,0.179839
47.102043194379,0.17956
47.292741844688,0.180699
47.48235363008,0.179612
47.673168715939,0.180815
47.863971453286,0.180803
48.053485873842,0.179514
48.244699454084,0.181214
48.434060744753,0.179361
48.624888130472,0.180827
48.814989467458,0.180101
49.004579278875,0.17959
49.195060325983,0.180481
49.38536845928,0.180308
49.575793510931,0.180425
49.767300362566,0.181507
49.958617137478,0.181317
50.148508868401,0.179892
50.338645584731,0.180137
50.534451583196,0.185806
50.724388118757,0.179937
50.913973587358,0.179585
51.103504983934,0.179531
51.294229203105,0.180724
51.4848201689,0.180591
51.675733387264,0.180913
51.865373845034,0.17964
52.054895923025,0.179522
52.244878813186,0.179983
52.435259178653,0.18038
52.624997036064,0.179738
52.815628652903,0.180632
53.005854180418,0.180226
53.196297428562,0.180443
53.385845900808,0.179548
53.576509749083,0.180664
53.766752972013,0.180243
53.956445119354,0.179692
54.146783080709,0.180338
54.337107056013,0.180324
54.529239895692,0.182133
54.71928470994,0.180045
54.909473445232,0.180189
55.099473114652,0.18
55.290470776341,0.180998
55.480279165824,0.179808
55.671663809785,0.181385
55.862602391066,0.180939
56.052608178643,0.180006
56.242720086076,0.180112
56.433179847475,0.18046
56.624861077017,0.181681
56.814705648118,0.179845
57.005284618029,0.180579
57.197218485563,0.181934
57.38707370018,0.179855
57.577020148391,0.179946
57.766666559088,0.179646
57.956980423195,0.180314
58.146581784943,0.179601
58.336706128022,0.180124
58.527120387232,0.180414
58.718329727254,0.181209
58.909213861663,0.180884
59.098833170487,0.179619
59.289020940022,0.180188
59.478520838232,0.1795
59.668495071461,0.179974
59.85929387115,0.180799
60.049580691093,0.180287
60.239454247889,0.179874
60.430084603769,0.18063
60.620029513086,0.179945
60.81055195624,0.180522
61.001128450782,0.180576
61.191306476457,0.180178
61.381386541572,0.18008
61.571213633499,0.179827
61.760872714946,0.179659
61.950951675925,0.180079
62.141337967283,0.180386
62.331245742414,0.179908
62.522845329201,0.1816
62.713797488198,0.180952
62.904809026054,0.181012
63.094690019002,0.179881
63.284617647598,0.179928
63.47433124539,0.179714
63.664509989345,0.180179
63.854166128147,0.179656
64.043942687054,0.179777
64.233521512792,0.179579
64.424986186878,0.181465
64.615761634436,0.180775
64.808005453991,0.182244
64.998302589523,0.180297
65.188049289768,0.179747
65.377932508346,0.179883
65.567526020741,0.179594
65.757355348752,0.179829
65.947654946677,0.1803
66.137617598701,0.179963
66.32726529119,0.179648
66.517382834605,0.180118
66.707662426522,0.18028
66.897933061386,0.180271
67.088855410988,0.180922
67.279821739694,0.180966
67.473177684623,0.183356
67.663412521759,0.180235
67.853046329695,0.179634
68.043661504425,0.180615
68.233111618135,0.17945
68.42251678447,0.179405
68.612039004709,0.179522
68.802490231055,0.180451
68.993604504892,0.181114
69.183686848716,0.180082
69.374491260184,0.180804
69.566418773837,0.181928
69.756564380658,0.180146
69.946657990591,0.180094
70.136234747818,0.179577
70.325941571516,0.179707
70.516369468878,0.180428
70.705730440724,0.179361
70.89538847513,0.179658
71.084850996458,0.179463
71.277051859968,0.182201
71.467390115798,0.180338
71.657265663877,0.179876
71.847972571598,0.180707
72.038227352981,0.180255
72.22778696518,0.17956
72.417951979501,0.180165
72.609076115194,0.181124
72.799055000399,0.179979
72.989309302481,0.180254
73.182961331769,0.183652
73.373679482238,0.180718
73.563428754808,0.179749
73.754333611224,0.180905
73.944167088954,0.179833
74.13387169068,0.179705
74.324131962596,0.18026
74.514231950448,0.1801
74.706073773556,0.181842
74.896768073198,0.180694
75.087956021045,0.181188
75.278238924435,0.180283
75.468105364199,0.179866
75.658702558151,0.180597
75.848111207485,0.179409
76.037690985132,0.17958
76.2277258988,0.180035
76.419198345112,0.181472
76.60990316387,0.180705
76.809522665771,0.18962
76.999709056707,0.180186
77.192031620319,0.182323
77.382474260069,0.180443
77.572810024998,0.180336
77.763923850984,0.181114
77.954599004312,0.180675
78.147875609571,0.183277
78.343216114104,0.185341
78.534663531999,0.181447
78.725333372352,0.18067
78.916056829777,0.180723
79.10625539375,0.180199
79.295753533194,0.179498
79.485256109671,0.179503
79.675377628187,0.180122
79.866634452483,0.181257
80.056611623836,0.179977
80.246370112335,0.179758
80.436020462656,0.17965
80.625895675442,0.179875
80.816908580683,0.181013
81.007271891831,0.180363
81.196912720491,0.179641
81.38640044733,0.179488
81.578102351589,0.181702
81.767751816591,0.179649
81.95915390061,0.181402
82.14914883652,0.179995
82.338859785136,0.179711
82.528607705065,0.179748
82.718153467665,0.179546
82.908859219488,0.180706
83.098381763382,0.179523
83.288947208258,0.180565
83.4785784981,0.179631
83.668750623044,0.180172
83.860726279417,0.181976
84.050423969143,0.179698
84.243087328956,0.182663
84.432810713044,0.179723
84.62264902903,0.179838
84.812476448253,0.179827
85.002024745504,0.179548
85.193648308496,0.181624
85.385573328066,0.181925
85.576075650571,0.180502
85.765713543835,0.179638
85.955836483272,0.180123
86.14673760797,0.180901
86.336604956863,0.179867
86.526089448324,0.179484
86.716644260647,0.180555
86.906218576318,0.179574
87.096617483795,0.180399
87.286588120972,0.179971
87.477586113765,0.180998
87.667926793256,0.180341
87.857879251849,0.179952
88.048266059608,0.180387
88.238092066272,0.179826
88.427688360233,0.179596
88.618327137352,0.180639
88.807757167549,0.17943
88.999998324706,0.182241
89.189942825098,0.179945
89.379642967079,0.1797
89.569517517252,0.179875
89.759181798601,0.179664
89.949387633599,0.180206
90.139936055665,0.180548
90.329555594093,0.17962
90.520578844807,0.181023
90.710189582139,0.179611
90.900892607917,0.180703
91.091668521437,0.180776
91.28181217397,0.180144
91.47265722979,0.180845
91.662711170384,0.180054
91.852638231483,0.179927
92.042078727073,0.17944
92.23205841951,0.17998
92.422309899209,0.180251
92.612582706267,0.180273
92.803204599459,0.180622
92.993258039086,0.180053
93.184933052523,0.181675
93.375108496822,0.180175
93.56525297686,0.180144
93.754910593002,0.179658
93.945625479699,0.180715
94.135445370168,0.17982
94.325874508686,0.180429
94.515939778212,0.180065
94.706475408462,0.180536
94.89702021998,0.180545
95.088061504391,0.181041
95.278136376819,0.180075
95.468556244033,0.18042
95.658523465328,0.179967
95.849096244536,0.180573
96.04043852223,0.181342
96.232928629602,0.18249
96.423479794203,0.180551
96.616697872745,0.183218
96.80709857702,0.180401
96.999164656195,0.182066
97.189289995895,0.180125
97.38166337032,0.182373
97.571646875247,0.179984
97.761154239401,0.179507
97.951689502529,0.180535
98.141769132715,0.18008
98.332051638568,0.180283
98.52537394227,0.183322
98.720706872901,0.185333
98.911032085646,0.180325
99.100792384412,0.17976
99.290336784522,0.179544
99.48149442674,0.181158
99.671641178103,0.180147
99.862244143616,0.180603
100.055400330884,0.183156
100.247679528989,0.182279
100.446477658277,0.188798
100.639554364389,0.183077
100.83146125624,0.181907
101.03048862816,0.189027
101.222135929309,0.181647
101.416029779589,0.183894
101.606435016665,0.180405
101.799307861424,0.182873
102.022811328727,0.213503
102.303103956736,0.270293
102.513309876087,0.200206
102.74989452871,0.226585
104.032631197218,1.27274
105.730818332558,1.68819
106.090678645262,0.34986
106.313927706661,0.213249
106.475534252968,0.151607
106.634207927102,0.148674
106.791365725,0.147158
106.953432615437,0.152067
107.10555832707,0.142126
107.257268694256,0.14171
107.408433344522,0.141165
107.560216240286,0.141783
107.709882452168,0.139666
107.861359983203,0.141478
108.011691727758,0.140332
108.162091627025,0.1404
108.311731849035,0.13964
108.46336485177,0.141633
108.612850383013,0.139486
108.762784360309,0.139934
108.912107667505,0.139323
109.061991460817,0.139884
109.215123891739,0.143132
109.36451910825,0.139395
109.513815231801,0.139296
109.663372276095,0.139557
109.81277618848,0.139404
109.962108021904,0.139332
110.114093724017,0.141986
110.265195750095,0.141102
110.4147342427,0.139538
110.567573630852,0.142839
110.718205915268,0.140632
110.867807121808,0.139601
111.018928726794,0.141122
111.169164211266,0.140235
111.319073295026,0.139909
111.469904658353,0.140831
111.621215647492,0.141311
111.77036858123,0.139153
111.919861045005,0.139492
112.069227424769,0.139366
112.218503688058,0.139276
112.368599965939,0.140096
112.518535049015,0.139935
112.667928049346,0.139393
112.817113932815,0.139186
112.966984696326,0.139871
113.116910314752,0.139926
113.267002259738,0.140092
113.416196779632,0.139195
113.566149092437,0.139952
113.715235437708,0.139086
113.864375718985,0.13914
114.014741124143,0.140365
114.164142535031,0.139401
114.313795549779,0.139653
114.463406775735,0.139611
114.612708636835,0.139302
114.763455531299,0.140747
114.913154933474,0.139699
115.062411619913,0.139257
115.212893731961,0.140482
115.362511958561,0.139618
115.512517116328,0.140005
115.661989619415,0.139473
115.812955069642,0.140965
115.963715310555,0.14076
116.113982901528,0.140268
116.264286470043,0.140304
116.414844298528,0.140558
116.564262662702,0.139418
116.713519699021,0.139257
116.862930313015,0.139411
117.013163193777,0.140233
117.163349734164,0.140187
117.313345717081,0.139996
117.46283612767,0.13949
117.612439374934,0.139603
117.76176784154,0.139328
117.9110063528,0.139239
118.060163893825,0.139158
118.210438080311,0.140274
