X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.237202155438,0.0355735
30.247202155438,0.0355735
30.257202155438,0.0355735
30.267202155438,0.0355735
30.277202155438,0.0355735
30.287202155438,0.0355735
30.297202155438,0.0355735
30.307202169144,0.0355735
30.317202169144,0.0355735
30.327202169144,0.0355735
30.337828169144,0.0361995
30.347202169144,0.0355735
30.357202169144,0.0355735
30.367936169144,0.0363075
30.377202169144,0.0355735
30.387900169144,0.0362715
30.397202169144,0.0355735
30.408026182847,0.0363975
30.417202182847,0.0355735
30.427202182847,0.0355735
30.437202182847,0.0355735
30.447202182847,0.0355735
30.457202182847,0.0355735
30.467202182847,0.0355735
30.477202182847,0.0355735
30.487202182847,0.0355735
30.497202182847,0.0355735
30.507202196609,0.0355736
30.517202196609,0.0355736
30.527202196609,0.0355736
30.537202196609,0.0355736
30.547202196609,0.0355736
30.557202196609,0.0355736
30.567202196609,0.0355736
30.577202196609,0.0355736
30.587202196609,0.0355736
30.597202196609,0.0355736
30.607202210404,0.0355736
30.617202210404,0.0355736
30.628197210404,0.0365686
30.637269621008,0.035641
30.647803187297,0.0361745
30.657202210404,0.0355736
30.667202210404,0.0355736
30.677202210404,0.0355736
30.687202210404,0.0355736
30.697202210404,0.0355736
30.70720222424,0.0355736
30.72035822424,0.0387296
30.738007084998,0.0463784
30.738549945756,0.0369213
30.74720222424,0.0355736
30.75892222424,0.0372936
30.76720222424,0.0355736
30.77720222424,0.0355736
30.78720222424,0.0355736
30.79720222424,0.0355736
30.807202238107,0.0355736
30.817202238107,0.0355736
30.827202238107,0.0355736
30.837202238107,0.0355736
30.847202238107,0.0355736
30.857202238107,0.0355736
30.867202238107,0.0355736
30.877202238107,0.0355736
30.887202238107,0.0355736
30.898835745391,0.0372071
30.908107251975,0.0364786
30.917202251975,0.0355736
30.927202251975,0.0355736
30.938224251975,0.0365956
30.947202251975,0.0355736
30.957202251975,0.0355736
30.967202251975,0.0355736
30.977202251975,0.0355736
30.988224251975,0.0365956
30.997927251975,0.0362986
31.008098265876,0.0364696
31.017900265876,0.0362716
31.027202265876,0.0355736
31.03785855676,0.0362299
31.047202265876,0.0355736
31.057828265876,0.0361996
31.067202265876,0.0355736
31.078278265876,0.0366496
31.087999265876,0.0363706
31.097202265876,0.0355736
31.107202279952,0.0355736
31.117202279952,0.0355736
31.127202279952,0.0355736
31.137202279952,0.0355736
31.147202279952,0.0355736
31.157202279952,0.0355736
31.171213279952,0.0395846
31.177202279952,0.0355736
31.187202279952,0.0355736
31.197202279952,0.0355736
