X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.236493098421,1008,1000
30.246493098421,1008,1000
30.256493098421,1008,1000
30.266493098421,1008,1000
30.276493098421,1008,1000
30.286493098421,1008,1000
30.296493098421,1008,1000
30.30649311213,1008,1000
30.31649311213,1008,1000
30.32707411213,1008,1000
30.33649311213,1008,1000
30.34649311213,1008,1000
30.35649311213,1008,1000
30.36649311213,1008,1000
30.37649311213,1008,1000
30.38649311213,1008,1000
30.39649311213,1008,1000
30.406493125884,1008,1000
30.416493125884,1008,1000
30.426605650972,1008,1000
30.436493125884,1008,1000
30.446493125884,1008,1000
30.456493125884,1008,1000
30.467056125884,1008,1000
30.476493125884,1008,1000
30.487497125884,1008,1000
30.496493125884,1008,1000
30.506493139658,1008,1000
30.516493139658,1008,1000
30.526493139658,1008,1000
30.536493139658,1008,1000
30.546493139658,1008,1000
30.556493139658,1008,1000
30.566493139658,1008,1000
30.576493139658,1008,1000
30.586493139658,1008,1000
30.596493139658,1008,1000
30.606493153471,1008,1000
30.616493153471,1008,1000
30.626493153471,1008,1000
30.636493153471,1008,1000
30.646493153471,1008,1000
30.656493153471,1008,1000
30.666493153471,1008,1000
30.677341656305,1008,1000
30.686493153471,1008,1000
30.696493153471,1008,1000
30.707844167341,1008,1000
30.716493167341,1008,1000
30.726493167341,1008,1000
30.736493167341,1008,1000
30.746493167341,1008,1000
30.756493167341,1008,1000
30.766493167341,1008,1000
30.776493167341,1008,1000
30.786493167341,1008,1000
30.796493167341,1008,1000
30.806493181216,1008,1000
30.816493181216,1008,1000
30.826493181216,1008,1000
30.836493181216,1008,1000
30.846493181216,1008,1000
30.856493181216,1008,1000
30.866493181216,1008,1000
30.876493181216,1008,1000
30.887263181216,1008,1000
30.896493181216,1008,1000
30.906493195104,1008,1000
30.916493195104,1008,1000
30.926493195104,1008,1000
30.936493195104,1008,1000
30.946493195104,1008,1000
30.956493195104,1008,1000
30.966493195104,1008,1000
30.976493195104,1008,1000
30.986493195104,1008,1000
30.998582195104,1008,1000
31.007128209062,1008,1000
31.017461209062,1008,1000
31.027569209062,1008,1000
31.036493209062,1008,1000
31.046493209062,1008,1000
31.056493209062,1008,1000
31.066493209062,1008,1000
31.076493209062,1008,1000
31.086493209062,1008,1000
31.096493209062,1008,1000
31.106637525056,1008,1000
31.116493223321,1008,1000
31.126493223321,1008,1000
31.137578223321,1008,1000
31.146493223321,1008,1000
31.157425223321,1008,1000
31.166493223321,1008,1000
31.176493223321,1008,1000
31.186493223321,1008,1000
31.196493223321,1008,1000
31.206493237787,1008,1000
31.216493237787,1008,1000
31.226493237787,1008,1000
31.236493237787,1008,1000
31.246493237787,1008,1000
31.256493237787,1008,1000
31.266493237787,1008,1000
31.276493237787,1008,1000
31.286493237787,1008,1000
31.296493237787,1008,1000
31.307479252117,1008,1000
31.317389252117,1008,1000
31.326493252117,1008,1000
31.336493252117,1008,1000
31.346493252117,1008,1000
31.356493252117,1008,1000
31.367299252117,1008,1000
31.377497252117,1008,1000
31.386493252117,1008,1000
31.396493252117,1008,1000
31.407389266182,1008,1000
31.416493266182,1008,1000
31.426493266182,1008,1000
31.438627266182,1008,1000
31.446493266182,1008,1000
31.456493266182,1008,1000
31.466493266182,1008,1000
31.477272266182,1008,1000
31.488816266182,1008,1000
31.496493266182,1008,1000
31.506493279909,1008,1000
31.516493279909,1008,1000
31.526743096656,1008,1000
31.536493279909,1008,1000
31.546493279909,1008,1000
31.556493279909,1008,1000
31.566493279909,1008,1000
31.577344279909,1008,1000
31.587209279909,1008,1000
31.596493279909,1008,1000
31.606493293518,1008,1000
31.616493293518,1008,1000
31.626493293518,1008,1000
31.636493293518,1008,1000
31.646493293518,1008,1000
31.656493293518,1008,1000
31.666493293518,1008,1000
31.676493293518,1008,1000
31.687128293518,1008,1000
31.697047293518,1008,1000
31.70738030701,1008,1000
31.71738930701,1008,1000
31.72649330701,1008,1000
31.73703830701,1008,1000
31.74649330701,1008,1000
31.75649330701,1008,1000
31.76649330701,1008,1000
31.77649330701,1008,1000
31.78649330701,1008,1000
31.79649330701,1008,1000
31.807425320381,1008,1000
31.817479320381,1008,1000
31.826493320381,1008,1000
31.836493320381,1008,1000
31.847173320381,1008,1000
31.856493320381,1008,1000
31.866493320381,1008,1000
31.876493320381,1008,1000
31.886493320381,1008,1000
31.896493320381,1008,1000
31.906493333629,1008,1000
31.916493333629,1008,1000
31.926493333629,1008,1000
31.936493333629,1008,1000
31.946493333629,1008,1000
31.956493333629,1008,1000
31.966493333629,1008,1000
31.976493333629,1008,1000
31.986493333629,1008,1000
31.997056333629,1008,1000
32.007074346754,1008,1000
32.016493346754,1008,1000
32.026493346754,1008,1000
32.036493346754,1008,1000
32.046493346754,1008,1000
32.056493346754,1008,1000
32.066493346754,1008,1000
32.076493346754,1008,1000
32.088420346754,1008,1000
32.096493346754,1008,1000
32.106493359754,1008,1000
32.117227359754,1008,1000
32.126493359754,1008,1000
32.136493359754,1008,1000
32.146493359754,1008,1000
32.157515359754,1008,1000
32.166493359754,1008,1000
32.176493359754,1008,1000
32.187164359754,1008,1000
32.196493359754,1008,1000
32.206493372627,1008,1000
32.216493372627,1008,1000
32.226493372627,1008,1000
32.239284372627,1008,1000
32.246493372627,1008,1000
32.256493372627,1008,1000
32.266493372627,1008,1000
32.276493372627,1008,1000
32.286493372627,1008,1000
32.296493372627,1008,1000
32.306493385373,1008,1000
32.316493385373,1008,1000
32.327272385373,1008,1000
32.337056385373,1008,1000
32.347619385373,1008,1000
32.356493385373,1008,1000
32.366493385373,1008,1000
32.378186385373,1008,1000
32.386493385373,1008,1000
32.396493385373,1008,1000
32.406493397997,1008,1000
32.416493397997,1008,1000
32.426493397997,1008,1000
32.436493397997,1008,1000
32.446493397997,1008,1000
32.457182397997,1008,1000
32.466493397997,1008,1000
32.476493397997,1008,1000
32.486493397997,1008,1000
32.496493397997,1008,1000
32.526449410491,1008,1000
32.527136772565,1008,1000
32.528572134639,1008,1000
32.536493410491,1008,1000
32.546493410491,1008,1000
32.556493410491,1008,1000
32.566493410491,1008,1000
32.576493410491,1008,1000
32.599942410491,1008,1000
32.600521784929,1008,1000
32.606493422855,1008,1000
32.616493422855,1008,1000
32.626925531261,1008,1000
32.636493422855,1008,1000
32.646493422855,1008,1000
32.656493422855,1008,1000
32.666493422855,1008,1000
32.678875422855,1008,1000
32.687371422855,1008,1000
32.696493422855,1008,1000
32.706493435088,1008,1000
32.717371435088,1008,1000
32.726493435088,1008,1000
32.737155435088,1008,1000
32.753272435088,1008,1000
32.756493435088,1008,1000
32.766493435088,1008,1000
32.776493435088,1008,1000
32.786493435088,1008,1000
32.797488435088,1008,1000
32.806493447188,1008,1000
32.816493447188,1008,1000
32.831161447188,1008,1000
32.838807447188,1008,1000
32.846493447188,1008,1000
32.856493447188,1008,1000
32.866493447188,1008,1000
32.876493447188,1008,1000
32.886493447188,1008,1000
32.896493447188,1008,1000
32.906493459157,1008,1000
32.916493459157,1008,1000
32.926493459157,1008,1000
32.941692459157,1008,1000
32.946493459157,1008,1000
32.956493459157,1008,1000
32.968830459157,1008,1000
32.977245459157,1008,1000
32.994532459157,1008,1000
32.998195459157,1008,1000
33.006493470992,1008,1000
33.016493470992,1008,1000
33.026493470992,1008,1000
33.036493470992,1008,1000
33.047173470992,1008,1000
33.056493470992,1008,1000
33.066493470992,1008,1000
33.077191470992,1008,1000
33.086493470992,1008,1000
33.098051470992,1008,1000
33.1073984827,1008,1000
33.1164934827,1008,1000
33.1273804827,1008,1000
33.1364934827,1008,1000
33.1464934827,1008,1000
33.1571554827,1008,1000
33.1664934827,1008,1000
33.1772994827,1008,1000
33.1870654827,1008,1000
33.1964934827,1008,1000
33.210666494325,1008,1000
33.217155494325,1008,1000
33.226493494325,1008,1000
33.236493494325,1008,1000
33.246577623677,1008,1000
33.258537494325,1008,1000
33.267362494325,1008,1000
33.276493494325,1008,1000
33.286493494325,1008,1000
33.296493494325,1008,1000
33.307569505813,1008,1000
33.317461505813,1008,1000
33.331386505813,1008,1000
33.336493505813,1008,1000
33.355923505813,1008,1000
33.357899058531,1008,1000
33.370711505813,1008,1000
33.377092505813,1008,1000
33.386493505813,1008,1000
33.396493505813,1008,1000
33.406554517164,1008,1000
33.418501517164,1008,1000
33.426493517164,1008,1000
33.438803517164,1008,1000
33.448699517164,1008,1000
33.467818517164,1008,1000
33.469048517164,1008,1000
33.477497517164,1008,1000
33.486493517164,1008,1000
33.496493517164,1008,1000
33.506493528377,1008,1000
33.517727528377,1008,1000
33.530729528377,1008,1000
33.536493528377,1008,1000
33.546493528377,1008,1000
33.556493528377,1008,1000
33.567209528377,1008,1000
33.577083528377,1008,1000
33.586493528377,1008,1000
33.597461528377,1008,1000
33.608294539451,1008,1000
33.617245539451,1008,1000
33.626493539451,1008,1000
33.644226539451,1008,1000
33.646493539451,1008,1000
33.657344539451,1008,1000
33.666493539451,1008,1000
33.678240539451,1008,1000
33.687038539451,1008,1000
33.696493539451,1008,1000
33.715774550387,1008,1000
33.717511192253,1008,1000
33.727607950452,1008,1000
33.737587550387,1008,1000
33.746493550387,1008,1000
33.757398550387,1008,1000
33.767569550387,1008,1000
33.776493550387,1008,1000
33.786493550387,1008,1000
33.797835550387,1008,1000
33.807907561183,1008,1000
33.816493561183,1008,1000
33.847385561183,1008,1000
33.850460224641,1008,1000
33.852795888099,1008,1000
33.858996561183,1008,1000
33.866493561183,1008,1000
33.877074561183,1008,1000
33.886493561183,1008,1000
33.897074561183,1008,1000
33.90871757184,1008,1000
33.91649357184,1008,1000
33.92649357184,1008,1000
33.936510932221,1008,1000
33.94649357184,1008,1000
33.95649357184,1008,1000
33.96728157184,1008,1000
33.97649357184,1008,1000
33.98649357184,1008,1000
33.99746157184,1008,1000
34.008078582357,1008,1000
34.017407582357,1008,1000
34.026493582357,1008,1000
34.036493582357,1008,1000
34.047416582357,1008,1000
34.058339582357,1008,1000
34.077570582357,1008,1000
34.090199288163,1008,1000
34.090904993969,1008,1000
34.097299582357,1008,1000
34.107551592734,1008,1000
34.117083592734,1008,1000
34.126493592734,1008,1000
34.136493592734,1008,1000
34.147236592734,1008,1000
34.157479592734,1008,1000
34.166493592734,1008,1000
34.179514592734,1008,1000
34.187173592734,1008,1000
34.20434860297,1008,1000
34.20899660297,1008,1000
34.21649360297,1008,1000
34.23411460297,1008,1000
34.23649360297,1008,1000
34.249089220215,1008,1000
34.25649360297,1008,1000
34.26815960297,1008,1000
34.28703160297,1008,1000
34.287809350002,1008,1000
34.29649360297,1008,1000
34.306493613065,1008,1000
34.316493613065,1008,1000
34.327970613065,1008,1000
34.340198613065,1008,1000
34.346493613065,1008,1000
34.356493613065,1008,1000
34.368132613065,1008,1000
34.377263613065,1008,1000
34.399172613065,1008,1000
34.400378390241,1008,1000
34.410882623019,1008,1000
34.416493623019,1008,1000
34.426493623019,1008,1000
34.436493623019,1008,1000
34.446493623019,1008,1000
34.456493623019,1008,1000
34.468546623019,1008,1000
34.477308623019,1008,1000
34.487371623019,1008,1000
34.496493623019,1008,1000
34.506493632831,1008,1000
34.543237632831,1008,1000
34.544686439585,1008,1000
34.548807632831,1008,1000
34.556493632831,1008,1000
34.567434632831,1008,1000
34.576493632831,1008,1000
34.587218632831,1008,1000
34.636599642502,1008,1000
34.638264468598,1008,1000
34.639529294694,1008,1000
34.65864012079,1008,1000
34.659183946886,1008,1000
34.668105642502,1008,1000
34.676493642502,1008,1000
34.688924642502,1008,1000
34.698573642502,1008,1000
34.707587652031,1008,1000
34.716493652031,1008,1000
34.726493652031,1008,1000
34.736493652031,1008,1000
34.747182652031,1008,1000
34.758303652031,1008,1000
34.766493652031,1008,1000
34.777470652031,1008,1000
34.786493652031,1008,1000
