X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.468067277389,1
44.354339271368,2
44.854339271368,3
45.354339271368,4
45.854339271368,5
46.354339271368,6
46.854339271368,7
47.354339271368,8
47.854339271368,9
48.354339271368,10
48.854339271368,11
49.354339271368,12
49.854339271368,13
50.354339271368,14
50.854339271368,15
51.354339271368,16
51.854339271368,17
52.354339271368,18
52.854339271368,19
53.354339271368,20
53.854339271368,21
54.354339271368,22
54.854339271368,23
55.354339271368,24
55.854339271368,25
56.354339271368,26
56.854339271368,27
57.354339271368,28
57.854339271368,29
58.354339271368,30
58.854339271368,31
59.354339271368,32
59.854339271368,33
60.354339271368,34
60.854339271368,35
61.354339271368,36
61.854339271368,37
62.354339271368,38
62.854339271368,39
63.354339271368,40
63.854339271368,41
64.354339271368,42
64.854339271368,43
65.354339271368,44
65.854339271368,45
66.354339271368,46
66.854339271368,47
67.354339271368,48
67.854339271368,49
68.354339271368,50
68.854339271368,51
69.131067085932,52
69.631067085932,53
70.131067085932,54
70.631067085932,55
71.131067085932,56
71.631067085932,57
72.131067085932,58
72.631067085932,59
73.131067085932,60
73.631067085932,61
74.131067085932,62
74.631067085932,63
75.131067085932,64
75.631067085932,65
76.131067085932,66
76.631067085932,67
77.131067085932,68
77.631067085932,69
78.131067085932,70
78.631067085932,71
79.131067085932,72
79.631067085932,73
80.131067085932,74
80.631067085932,75
81.131067085932,76
81.631067085932,77
82.131067085932,78
82.631067085932,79
83.131067085932,80
83.631067085932,81
84.131067085932,82
84.631067085932,83
85.131067085932,84
85.631067085932,85
86.131067085932,86
86.631067085932,87
87.131067085932,88
87.631067085932,89
88.131067085932,90
88.631067085932,91
89.131067085932,92
89.631067085932,93
90.131067085932,94
90.443665098505,95
90.943665098505,96
91.443665098505,97
91.943665098505,98
92.443665098505,99
92.943665098505,100
93.443665098505,101
93.943665098505,102
94.443665098505,103
94.943665098505,104
95.443665098505,105
95.943665098505,106
96.443665098505,107
96.943665098505,108
97.443665098505,109
97.943665098505,110
98.443665098505,111
98.943665098505,112
99.443665098505,113
99.943665098505,114
100.443665098505,115
100.943665098505,116
101.443665098505,117
101.943665098505,118
102.443665098505,119
102.943665098505,120
102.965248335588,121
103.465248335588,122
103.965248335588,123
104.168451863785,124
112.122218915225,125
140.647489621121,126
141.147489621121,127
142.320961954487,128
142.820961954487,129
148.701611610614,130
149.201611610614,131
149.701611610614,132
150.201611610614,133
150.701611610614,134
151.201611610614,135
151.701611610614,136
152.201611610614,137
152.701611610614,138
153.201611610614,139
153.701611610614,140
154.201611610614,141
154.701611610614,142
155.201611610614,143
155.701611610614,144
156.201611610614,145
156.701611610614,146
157.201611610614,147
157.701611610614,148
158.201611610614,149
158.701611610614,150
159.201611610614,151
159.701611610614,152
160.201611610614,153
160.701611610614,154
161.201611610614,155
161.701611610614,156
162.201611610614,157
162.701611610614,158
163.201611610614,159
163.701611610614,160
164.201611610614,161
164.701611610614,162
165.201611610614,163
165.701611610614,164
166.201611610614,165
166.701611610614,166
167.201611610614,167
167.701611610614,168
168.201611610614,169
168.701611610614,170
169.201611610614,171
169.701611610614,172
170.201611610614,173
170.701611610614,174
171.201611610614,175
171.701611610614,176
172.201611610614,177
172.701611610614,178
173.201611610614,179
173.701611610614,180
174.201611610614,181
174.701611610614,182
175.201611610614,183
175.701611610614,184
176.201611610614,185
176.701611610614,186
177.201611610614,187
177.701611610614,188
177.934278087445,189
178.434278087445,190
178.934278087445,191
179.434278087445,192
179.88293387571,193
180.38293387571,194
180.88293387571,195
