X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
32.597068057962,1
47.917185883359,2
48.417185883359,3
48.917185883359,4
49.417185883359,5
49.917185883359,6
50.417185883359,7
50.917185883359,8
51.417185883359,9
51.917185883359,10
52.417185883359,11
52.917185883359,12
53.417185883359,13
53.917185883359,14
54.417185883359,15
54.917185883359,16
55.417185883359,17
55.917185883359,18
56.417185883359,19
56.917185883359,20
57.417185883359,21
57.917185883359,22
58.417185883359,23
58.917185883359,24
59.417185883359,25
59.917185883359,26
60.417185883359,27
60.917185883359,28
61.417185883359,29
61.917185883359,30
62.417185883359,31
62.917185883359,32
63.417185883359,33
63.917185883359,34
64.417185883359,35
64.917185883359,36
65.417185883359,37
65.917185883359,38
66.417185883359,39
66.917185883359,40
67.417185883359,41
67.917185883359,42
68.417185883359,43
68.917185883359,44
69.417185883359,45
69.917185883359,46
70.417185883359,47
70.917185883359,48
71.163740744034,49
71.663740744034,50
72.163740744034,51
72.663740744034,52
73.163740744034,53
73.663740744034,54
74.163740744034,55
74.663740744034,56
75.163740744034,57
75.663740744034,58
76.163740744034,59
76.663740744034,60
77.163740744034,61
77.663740744034,62
78.163740744034,63
78.663740744034,64
79.163740744034,65
79.663740744034,66
80.163740744034,67
80.663740744034,68
81.163740744034,69
81.663740744034,70
82.163740744034,71
82.663740744034,72
83.163740744034,73
83.663740744034,74
84.163740744034,75
84.663740744034,76
85.163740744034,77
85.663740744034,78
86.163740744034,79
86.663740744034,80
87.163740744034,81
87.663740744034,82
88.163740744034,83
88.663740744034,84
89.163740744034,85
89.663740744034,86
90.163740744034,87
90.663740744034,88
90.981747174442,89
91.481747174442,90
91.981747174442,91
92.481747174442,92
92.981747174442,93
93.481747174442,94
93.981747174442,95
94.481747174442,96
94.981747174442,97
95.481747174442,98
95.981747174442,99
96.481747174442,100
96.981747174442,101
97.481747174442,102
97.981747174442,103
98.481747174442,104
98.981747174442,105
99.481747174442,106
99.981747174442,107
100.481747174442,108
100.981747174442,109
101.481747174442,110
101.981747174442,111
102.481747174442,112
102.981747174442,113
103.132626655991,114
103.632626655991,115
104.132626655991,116
104.311085101486,117
113.945314205561,118
140.387071443402,119
141.510032972542,120
146.639225318564,121
147.139225318564,122
147.639225318564,123
148.139225318564,124
148.639225318564,125
149.139225318564,126
149.639225318564,127
150.139225318564,128
150.639225318564,129
151.139225318564,130
151.639225318564,131
152.139225318564,132
152.639225318564,133
153.139225318564,134
153.639225318564,135
154.139225318564,136
154.639225318564,137
155.139225318564,138
155.639225318564,139
156.139225318564,140
156.639225318564,141
157.139225318564,142
157.639225318564,143
158.139225318564,144
158.639225318564,145
159.139225318564,146
159.639225318564,147
160.139225318564,148
160.639225318564,149
161.139225318564,150
161.639225318564,151
162.139225318564,152
162.639225318564,153
163.139225318564,154
163.639225318564,155
164.139225318564,156
164.639225318564,157
165.139225318564,158
165.639225318564,159
166.139225318564,160
166.639225318564,161
167.139225318564,162
167.639225318564,163
168.139225318564,164
168.639225318564,165
169.139225318564,166
169.639225318564,167
170.139225318564,168
170.639225318564,169
171.139225318564,170
171.639225318564,171
172.139225318564,172
172.639225318564,173
173.139225318564,174
173.639225318564,175
174.139225318564,176
174.639225318564,177
175.139225318564,178
175.639225318564,179
176.139225318564,180
176.639225318564,181
177.139225318564,182
177.639225318564,183
178.139225318564,184
178.639225318564,185
179.139225318564,186
179.639225318564,187
180.139225318564,188
180.639225318564,189
181.139225318564,190
181.639225318564,191
182.139225318564,192
182.356999519017,193
182.856999519017,194
183.356999519017,195
183.856999519017,196
184.066008878468,197
184.566008878468,198
185.066008878468,199
