X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.236377681116,0.0354804
30.247228681116,0.0363314
30.256377681116,0.0354804
30.266377681116,0.0354804
30.276377681116,0.0354804
30.287318681116,0.0364214
30.296377681116,0.0354804
30.307012694738,0.0361154
30.316377694738,0.0354804
30.326377694738,0.0354804
30.336377694738,0.0354804
30.346377694738,0.0354804
30.356377694738,0.0354804
30.366377694738,0.0354804
30.376377694738,0.0354804
30.386377694738,0.0354804
30.396377694738,0.0354804
30.406377708396,0.0354804
30.416377708396,0.0354804
30.426377708396,0.0354804
30.437138708396,0.0362414
30.446377708396,0.0354804
30.456377708396,0.0354804
30.466940708396,0.0360434
30.476377708396,0.0354804
30.486377708396,0.0354804
30.497117219725,0.0362199
30.506377722097,0.0354804
30.516377722097,0.0354804
30.526377722097,0.0354804
30.536377722097,0.0354804
30.547183722097,0.0362864
30.556377722097,0.0354804
30.566377722097,0.0354804
30.576377722097,0.0354804
30.587129722097,0.0362324
30.596435752495,0.0355385
30.606377735817,0.0354804
30.617408735817,0.0365114
30.626377735817,0.0354804
30.636377735817,0.0354804
30.646377735817,0.0354804
30.656377735817,0.0354804
30.667192735817,0.0362954
30.677075735817,0.0361784
30.686377735817,0.0354804
30.697327735817,0.0364304
30.707192749594,0.0362954
30.716377749594,0.0354804
30.726377749594,0.0354804
30.736377749594,0.0354804
30.747156749594,0.0362594
30.756377749594,0.0354804
30.766377749594,0.0354804
30.776377749594,0.0354804
30.786631542476,0.0357342
30.796377749594,0.0354804
30.806377763389,0.0354805
30.816377763389,0.0354805
30.826377763389,0.0354805
30.836377763389,0.0354805
30.846377763389,0.0354805
30.856377763389,0.0354805
30.866377763389,0.0354805
30.876377763389,0.0354805
30.886949763389,0.0360525
30.896377763389,0.0354805
30.906377777207,0.0354805
30.916377777207,0.0354805
30.926377777207,0.0354805
30.936377777207,0.0354805
30.946377777207,0.0354805
30.956377777207,0.0354805
30.966377777207,0.0354805
30.976872332573,0.035975
30.986377777207,0.0354805
30.997354777207,0.0364575
31.006949791071,0.0360525
31.016377791071,0.0354805
31.026377791071,0.0354805
31.036377791071,0.0354805
31.046377791071,0.0354805
31.057471791071,0.0365745
31.066377791071,0.0354805
31.076377791071,0.0354805
31.088106791071,0.0372095
31.096377791071,0.0354805
31.107030805119,0.0361335
31.116377805119,0.0354805
31.126377805119,0.0354805
31.137345805119,0.0364485
31.147066805119,0.0361695
31.156377805119,0.0354805
31.167901122969,0.0370038
31.177255805119,0.0363585
31.186377805119,0.0354805
31.198052805119,0.0371555
31.206377819408,0.0354805
31.216377819408,0.0354805
31.227219819408,0.0363225
31.237372819408,0.0364755
31.246377819408,0.0354805
31.256377819408,0.0354805
31.266377819408,0.0354805
31.276931819408,0.0360345
31.286931819408,0.0360345
31.296377819408,0.0354805
31.307255833815,0.0363585
31.316377833815,0.0354805
31.326377833815,0.0354805
31.336377833815,0.0354805
31.346377833815,0.0354805
31.356377833815,0.0354805
31.366377833815,0.0354805
31.376377833815,0.0354805
31.386377833815,0.0354805
31.396377833815,0.0354805
31.407489847948,0.0365925
31.417944847948,0.0370475
31.426377847948,0.0354805
31.436377847948,0.0354805
31.446377847948,0.0354805
31.457111847948,0.0362145
31.466377847948,0.0354805
31.476377847948,0.0354805
31.486377847948,0.0354805
31.496377847948,0.0354805
31.506377861718,0.0354806
31.517048861718,0.0361516
31.526545206963,0.0356479
31.536377861718,0.0354806
31.547111861718,0.0362146
31.556377861718,0.0354806
31.567109910859,0.0362126
31.577327861718,0.0364306
31.586377861718,0.0354806
31.596377861718,0.0354806
31.606377875303,0.0354806
31.617268347696,0.036371
31.626377875303,0.0354806
31.636377875303,0.0354806
31.646377875303,0.0354806
31.656377875303,0.0354806
31.668160875303,0.0372636
31.677408875303,0.0365116
31.686377875303,0.0354806
31.696377875303,0.0354806
31.706377888782,0.0354806
31.716377888782,0.0354806
31.726377888782,0.0354806
31.736377888782,0.0354806
31.746377888782,0.0354806
31.757237888782,0.0363406
31.766377888782,0.0354806
31.776377888782,0.0354806
31.786377888782,0.0354806
31.796377888782,0.0354806
31.806377902142,0.0354806
31.816377902142,0.0354806
31.826377902142,0.0354806
31.836377902142,0.0354806
31.848943902142,0.0380466
31.856377902142,0.0354806
31.866377902142,0.0354806
31.876377902142,0.0354806
31.886377902142,0.0354806
31.897318902142,0.0364216
31.906377915382,0.0354806
31.916377915382,0.0354806
31.928268915382,0.0373716
31.937237915382,0.0363406
31.946377915382,0.0354806
31.956377915382,0.0354806
31.966985915382,0.0360886
31.976377915382,0.0354806
31.986377915382,0.0354806
31.996377915382,0.0354806
32.006377928499,0.0354806
32.016377928499,0.0354806
32.026377928499,0.0354806
32.036377928499,0.0354806
32.047228928499,0.0363316
32.057462928499,0.0365656
32.066377928499,0.0354806
32.081414928499,0.0405176
32.087444928499,0.0365476
32.096377928499,0.0354806
32.106377941494,0.0354806
32.116377941494,0.0354806
32.126377941494,0.0354806
32.137153892112,0.0362566
32.148709941494,0.0378126
32.156377941494,0.0354806
32.166377941494,0.0354806
32.176377941494,0.0354806
32.186377941494,0.0354806
32.197417941494,0.0365206
32.206377954366,0.0354807
32.217003954366,0.0361067
32.226377954366,0.0354807
32.236377954366,0.0354807
32.246377954366,0.0354807
32.256377954366,0.0354807
32.266377954366,0.0354807
32.276377954366,0.0354807
32.287183954366,0.0362867
32.297165954366,0.0362687
32.306377967113,0.0354807
32.316377967113,0.0354807
32.326377967113,0.0354807
32.337093967113,0.0361967
32.347291967113,0.0363947
32.357057967113,0.0361607
32.366377967113,0.0354807
32.377147967113,0.0362507
32.386377967113,0.0354807
32.400712979733,0.0398157
32.406377979733,0.0354807
32.417381979733,0.0364847
32.426377979733,0.0354807
32.436377979733,0.0354807
32.446377979733,0.0354807
32.457062402137,0.0361651
32.466377979733,0.0354807
32.477183979733,0.0362867
32.486377979733,0.0354807
32.496377979733,0.0354807
32.507030992225,0.0361337
32.517291992225,0.0363947
32.529551992225,0.0386547
32.536377992225,0.0354807
32.547300992225,0.0364037
32.556377992225,0.0354807
32.566377992225,0.0354807
32.576377992225,0.0354807
32.586377992225,0.0354807
32.596377992225,0.0354807
32.606378004589,0.0354807
32.617355004589,0.0364577
32.628206004589,0.0373087
32.637531004589,0.0366337
32.646369534286,0.0354722
32.656378004589,0.0354807
32.667166004589,0.0362687
32.678188004589,0.0372907
32.686378004589,0.0354807
32.697427004589,0.0365297
32.706378016824,0.0354807
32.716378016824,0.0354807
32.727256016824,0.0363587
32.740254016824,0.0393567
32.746378016824,0.0354807
32.756378016824,0.0354807
32.767085016824,0.0361877
32.776378016824,0.0354807
32.787738016824,0.0368407
32.799876453615,0.0389792
32.806378028928,0.0354807
32.817463028928,0.0365657
32.828215028928,0.0373177
32.836378028928,0.0354807
32.848521028928,0.0376237
32.856378028928,0.0354807
32.867490028928,0.0365927
32.876378028928,0.0354807
32.886378028928,0.0354807
32.896378028928,0.0354807
32.911343189748,0.0404459
32.916941040901,0.0360437
32.926514161728,0.0356169
32.955227040901,0.0543297
32.956414495683,0.0455172
32.957110950465,0.0362137
32.966378040901,0.0354807
32.976378040901,0.0354807
32.986378040901,0.0354807
32.996378040901,0.0354807
33.006378052743,0.0354808
33.018800052743,0.0379028
33.026378052743,0.0354808
33.036378052743,0.0354808
33.052536052743,0.0416388
33.060880052743,0.0399828
33.072136052743,0.0412388
33.078728052743,0.0378308
33.086378052743,0.0354808
33.104552064452,0.0436548
33.106378064452,0.0354808
33.117245947763,0.0363486
33.129928449647,0.0390311
33.136378064452,0.0354808
33.146378064452,0.0354808
33.156378064452,0.0354808
33.166941064452,0.0360438
33.176378064452,0.0354808
33.186378064452,0.0354808
33.196378064452,0.0354808
33.206378076063,0.0354808
33.217328076063,0.0364308
33.227229076063,0.0363318
33.257000076063,0.0561028
33.258342076063,0.0474448
33.260907601169,0.0400103
33.266378076063,0.0354808
33.276378076063,0.0354808
33.289966076063,0.0390688
33.297382076063,0.0364848
33.306689733357,0.0357924
33.318170087562,0.0372728
33.326378087562,0.0354808
33.336378087562,0.0354808
33.346378087562,0.0354808
33.357103087562,0.0362058
33.366378087562,0.0354808
33.376995087562,0.0360978
33.390344087562,0.0394468
33.397094087562,0.0361968
33.408953098925,0.0380558
33.417247098925,0.0363498
33.426378098925,0.0354808
33.438323098925,0.0374258
33.452374098925,0.0414768
33.457319098925,0.0364218
33.466378098925,0.0354808
33.476378098925,0.0354808
33.486378098925,0.0354808
33.499559507204,0.0386622
33.506378110152,0.0354808
33.516378110152,0.0354808
33.526378110152,0.0354808
33.536378110152,0.0354808
33.546378110152,0.0354808
33.557157110152,0.0362598
33.566378110152,0.0354808
33.577391110152,0.0364938
33.587373110152,0.0364758
33.596378110152,0.0354808
33.606378121241,0.0354808
33.616923121241,0.0360258
33.626378121241,0.0354808
33.637846121241,0.0369488
33.649633121241,0.0387358
33.657454121241,0.0365568
33.666378121241,0.0354808
33.695420121241,0.0545228
33.696098736703,0.0452014
33.698016352165,0.0371191
33.706378132193,0.0354808
33.716378132193,0.0354808
33.727256132193,0.0363588
33.736378132193,0.0354808
33.746378132193,0.0354808
33.756378132193,0.0354808
33.769768132193,0.0388708
33.779687132193,0.0387898
33.793423769559,0.0425265
33.797175132193,0.0362778
33.807310143006,0.0364128
33.816378143006,0.0354808
33.826378143006,0.0354808
33.836378143006,0.0354808
33.847292143006,0.0363948
33.857891143006,0.0369938
33.868215143006,0.0373178
33.87870003163,0.0378027
33.887346143006,0.0364488
33.896378143006,0.0354808
33.906378153681,0.0354809
33.932225153681,0.0513279
33.950034834023,0.0591375
33.952622514365,0.0517252
33.953981194707,0.0430839
33.956378153681,0.0354809
33.968431153681,0.0375339
33.979336153681,0.0384389
33.990357685012,0.0394604
34.001316164217,0.0404189
34.024903164217,0.0540059
34.026549865631,0.0456526
34.029633567045,0.0387363
34.037454837637,0.0365575
34.047166164217,0.0362689
34.056378164217,0.0354809
34.066378164217,0.0354809
34.077121164217,0.0362239
34.086378164217,0.0354809
34.096378164217,0.0354809
34.107094174614,0.0361969
34.116378174614,0.0354809
34.126378174614,0.0354809
34.137801174614,0.0369039
34.146378174614,0.0354809
34.159822174614,0.0389249
34.188989174614,0.0580919
34.191126896822,0.0502296
34.19282761903,0.0419303
34.196995174614,0.0360979
34.207166184871,0.0362689
34.219075927593,0.0381786
34.227990184871,0.0370929
34.236378184871,0.0354809
34.246378184871,0.0354809
34.275576184871,0.0446789
34.281638927593,0.0407416
34.286378184871,0.0354809
34.297184184871,0.0362869
34.306378194988,0.0354809
34.316378194988,0.0354809
34.344081194988,0.0431839
34.347418194988,0.0365209
34.356378194988,0.0354809
34.366932194988,0.0360349
34.377382194988,0.0364849
34.387139194988,0.0362419
34.396378194988,0.0354809
34.406378204965,0.0354809
34.416378204965,0.0354809
34.427040204965,0.0361429
34.436378204965,0.0354809
34.449876204965,0.0389789
34.456923204965,0.0360259
34.466378204965,0.0354809
34.482218998247,0.0413217
34.486378204965,0.0354809
34.498467204965,0.0375699
34.514642214801,0.0437449
34.516378214801,0.0354809
34.529615214801,0.0387179
34.538242214801,0.0373449
34.546923214801,0.0360259
34.556378214801,0.0354809
34.566378214801,0.0354809
34.576378214801,0.0354809
34.587247214801,0.0363499
34.597490214801,0.0365929
34.606378224496,0.0354809
34.617927224496,0.0370299
34.626923224496,0.0360259
34.636378224496,0.0354809
34.646378224496,0.0354809
34.686303224496,0.0454059
34.688149046468,0.0372517
34.696378224496,0.0354809
34.70637823405,0.0354809
34.72889123405,0.0479939
34.73053807513,0.0396408
34.74855823405,0.0476609
34.75016007513,0.0392628
34.75973223405,0.0388349
34.76833223405,0.0374349
34.77637823405,0.0354809
34.79235623405,0.0414589
34.79714823405,0.0362509
34.806378243463,0.0354809
34.841139243463,0.0502419
34.841809103369,0.0409118
34.847067243463,0.0361699
34.856378243463,0.0354809
34.879399243463,0.0485019
34.881033103369,0.0401358
34.886378243463,0.0354809
34.896378243463,0.0354809
34.907058252734,0.036161
34.925196252734,0.044299
34.927546131182,0.0366488
34.943733252734,0.042836
34.950443252734,0.039546
34.957972252734,0.037075
34.967121252734,0.036224
34.978179252734,0.037282
34.991015252734,0.040118
35.007257261862,0.04636
35.011974158566,0.0410769
35.016378261862,0.035481
35.029192261862,0.038295
35.040668261862,0.039771
35.048521261862,0.037624
35.057454261862,0.036557
35.070542261862,0.039645
35.077337261862,0.03644
35.091091261862,0.040194
35.096378261862,0.035481
35.106378270849,0.035481
35.116378270849,0.035481
35.126378270849,0.035481
35.147856270849,0.046959
35.173146185527,0.0522489
35.177936100205,0.0470388
35.180650014883,0.0397527
35.186378270849,0.035481
35.210659279693,0.049762
35.211248212059,0.0403509
35.217310279693,0.036413
35.228922279693,0.038025
35.259201279693,0.048304
35.262636212059,0.0417389
35.267328279693,0.036431
35.280889279693,0.039992
35.290146279693,0.039249
35.297445279693,0.036548
35.306378288394,0.035481
35.317247288394,0.03635
35.330380288394,0.039483
35.336378288394,0.035481
35.347292288394,0.036395
35.356378288394,0.035481
35.366378288394,0.035481
35.400102288394,0.049205
35.401484255278,0.040587
35.415115296952,0.044218
35.443927296952,0.05303
35.449175263836,0.048278
35.45392023072,0.0430229
35.461717296952,0.04082
35.473184296952,0.042287
35.476378296952,0.035481
35.488062296952,0.037165
35.496378296952,0.035481
35.506378305368,0.035481
35.518602305368,0.037705
35.527175305368,0.036278
35.537283305368,0.036386
35.546378305368,0.035481
35.557454305368,0.036557
35.569696305368,0.038799
35.578764305368,0.037867
35.60310931364,0.042212
35.60637831364,0.035481
35.61637831364,0.035481
35.62637831364,0.035481
35.637736049864,0.0368387
35.65581731364,0.04492
35.6577213139,0.036824
35.66637831364,0.035481
35.67743631364,0.036539
35.68711231364,0.036215
35.69706731364,0.03617
35.706378321769,0.035481
35.736406321769,0.055509
35.738985338287,0.048088
35.742429354805,0.0415321
35.747364321769,0.036467
35.762775321769,0.041878
35.767898321769,0.037001
35.780002321769,0.039105
35.793909321769,0.043012
35.796378321769,0.035481
35.807256329754,0.036359
35.818962329754,0.038065
35.829070828462,0.0381735
35.836977329754,0.03608
35.848575329754,0.037678
35.858728329754,0.037831
35.867112329754,0.036215
35.877058329754,0.036161
35.886378329754,0.035481
35.903598337345,0.042701
35.914039385015,0.0431421
35.916378337345,0.035481
35.939948337345,0.049051
35.979788385015,0.0688911
36.016642439886,0.0757451
36.019208501958,0.0683112
36.02221956403,0.0613223
36.026621626102,0.0557243
36.029011688174,0.0481144
36.034313750246,0.0434165
36.038940344546,0.038043
36.054291344546,0.043394
36.057481344546,0.036584
36.069822344546,0.038925
36.095206344546,0.044309
36.097040344546,0.036143
36.129685351219,0.0487881
36.135127426637,0.0442301
36.143616351219,0.0427191
36.148773351219,0.0378761
