X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.236595617832,1008,1000
30.246595617832,1008,1000
30.256595617832,1008,1000
30.266595617832,1008,1000
30.276595617832,1008,1000
30.286595617832,1008,1000
30.296595617832,1008,1000
30.30659563156,1008,1000
30.31659563156,1008,1000
30.32659563156,1008,1000
30.33659563156,1008,1000
30.34659563156,1008,1000
30.35659563156,1008,1000
30.36659563156,1008,1000
30.37746463156,1008,1000
30.38659563156,1008,1000
30.39659563156,1008,1000
30.407167645319,1008,1000
30.416595645319,1008,1000
30.426595645319,1008,1000
30.436595645319,1008,1000
30.446595645319,1008,1000
30.456595645319,1008,1000
30.466595645319,1008,1000
30.476595645319,1008,1000
30.487581645319,1008,1000
30.497527645319,1008,1000
30.507545659088,1008,1000
30.516595659088,1008,1000
30.526595659088,1008,1000
30.536595659088,1008,1000
30.546595659088,1008,1000
30.556595659088,1008,1000
30.566595659088,1008,1000
30.576595659088,1008,1000
30.587698659088,1008,1000
30.596595659088,1008,1000
30.606779411584,1008,1000
30.616595672925,1008,1000
30.626595672925,1008,1000
30.636595672925,1008,1000
30.646595672925,1008,1000
30.656595672925,1008,1000
30.666595672925,1008,1000
30.676595672925,1008,1000
30.686859921486,1008,1000
30.696595672925,1008,1000
30.706595686755,1008,1000
30.716595686755,1008,1000
30.726595686755,1008,1000
30.736595686755,1008,1000
30.746595686755,1008,1000
30.757928686755,1008,1000
30.767338686755,1008,1000
30.776595686755,1008,1000
30.786657152735,1008,1000
30.796595686755,1008,1000
30.806595700638,1008,1000
30.817464700638,1008,1000
30.826595700638,1008,1000
30.836595700638,1008,1000
30.847343661001,1008,1000
30.856595700638,1008,1000
30.866595700638,1008,1000
30.876595700638,1008,1000
30.886595700638,1008,1000
30.897617700638,1008,1000
30.906595714541,1008,1000
30.916595714541,1008,1000
30.926595714541,1008,1000
30.936595714541,1008,1000
30.946595714541,1008,1000
30.956595714541,1008,1000
30.966595714541,1008,1000
30.976595714541,1008,1000
30.986595714541,1008,1000
30.996595714541,1008,1000
31.006595728758,1008,1000
31.016595728758,1008,1000
31.027509728758,1008,1000
31.036595728758,1008,1000
31.046595728758,1008,1000
31.056595728758,1008,1000
31.066595728758,1008,1000
31.076595728758,1008,1000
31.086595728758,1008,1000
31.096595728758,1008,1000
31.106595743166,1008,1000
31.116595743166,1008,1000
31.127689743166,1008,1000
31.136595743166,1008,1000
31.146595743166,1008,1000
31.156595743166,1008,1000
31.167185743166,1008,1000
31.176595743166,1008,1000
31.186968543123,1008,1000
31.197662743166,1008,1000
31.207365757482,1008,1000
31.216595757482,1008,1000
31.226595757482,1008,1000
31.236595757482,1008,1000
31.246595757482,1008,1000
31.256595757482,1008,1000
31.266595757482,1008,1000
31.277302757482,1008,1000
31.286595757482,1008,1000
31.296595757482,1008,1000
31.306595771515,1008,1000
31.316595771515,1008,1000
31.326595771515,1008,1000
31.336595771515,1008,1000
31.346595771515,1008,1000
31.357689771515,1008,1000
31.367419771515,1008,1000
31.376595771515,1008,1000
31.387189104833,1008,1000
31.397167771515,1008,1000
31.40744678521,1008,1000
31.41659578521,1008,1000
31.42820778521,1008,1000
31.43714978521,1008,1000
31.44659578521,1008,1000
31.457828860135,1008,1000
31.46659578521,1008,1000
31.47659578521,1008,1000
31.48659578521,1008,1000
31.49659578521,1008,1000
31.506595798787,1008,1000
31.516595798787,1008,1000
31.526791438338,1008,1000
31.538297798787,1008,1000
31.546595798787,1008,1000
31.556595798787,1008,1000
31.568368366362,1008,1000
31.576595798787,1008,1000
31.586595798787,1008,1000
31.596595798787,1008,1000
31.606595812245,1008,1000
31.616595812245,1008,1000
31.627284812245,1008,1000
31.636595812245,1008,1000
31.649742812245,1008,1000
31.656595812245,1008,1000
31.667320812245,1008,1000
31.676595812245,1008,1000
31.686595812245,1008,1000
31.698225812245,1008,1000
31.706595825583,1008,1000
31.716778709554,1008,1000
31.726595825583,1008,1000
31.738180825583,1008,1000
31.746595825583,1008,1000
31.756595825583,1008,1000
31.766595825583,1008,1000
31.776595825583,1008,1000
31.791083825583,1008,1000
31.797437825583,1008,1000
31.806595838798,1008,1000
31.816595838798,1008,1000
31.827329838798,1008,1000
31.836595838798,1008,1000
31.846595838798,1008,1000
31.857320838798,1008,1000
31.866595838798,1008,1000
31.877590838798,1008,1000
31.886595838798,1008,1000
31.897410838798,1008,1000
31.90847785189,1008,1000
31.91659585189,1008,1000
31.92659585189,1008,1000
31.93659585189,1008,1000
31.94659585189,1008,1000
31.95659585189,1008,1000
31.968335264405,1008,1000
31.97659585189,1008,1000
31.99478785189,1008,1000
31.99729385189,1008,1000
32.010210864866,1008,1000
32.016595864866,1008,1000
32.026595864866,1008,1000
32.037698864866,1008,1000
32.046595864866,1008,1000
32.057563864866,1008,1000
32.066595864866,1008,1000
32.078549864866,1008,1000
32.088873864866,1008,1000
32.096595864866,1008,1000
32.106595877717,1008,1000
32.116800517026,1008,1000
32.127383877717,1008,1000
32.136595877717,1008,1000
32.146595877717,1008,1000
32.157455877717,1008,1000
32.168981877717,1008,1000
32.178054877717,1008,1000
32.188072877717,1008,1000
