X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.236617689591,0.0364875
30.245676689591,0.0355465
30.255676689591,0.0355465
30.266410689591,0.0362805
30.275676689591,0.0355465
30.285676689591,0.0355465
30.295676689591,0.0355465
30.305676703433,0.0355465
30.315676703433,0.0355465
30.325676703433,0.0355465
30.335676703433,0.0355465
30.345676703433,0.0355465
30.355676703433,0.0355465
30.365676703433,0.0355465
30.375676703433,0.0355465
30.385676703433,0.0355465
30.395676703433,0.0355465
30.405676717284,0.0355465
30.415676717284,0.0355465
30.425676717284,0.0355465
30.435676717284,0.0355465
30.445676717284,0.0355465
30.455676717284,0.0355465
30.465676717284,0.0355465
30.475676717284,0.0355465
30.485676717284,0.0355465
30.495676717284,0.0355465
30.50567673118,0.0355465
30.51567673118,0.0355465
30.52567673118,0.0355465
30.53567673118,0.0355465
30.546574926302,0.0364447
30.55567673118,0.0355465
30.56567673118,0.0355465
30.57567673118,0.0355465
30.58567673118,0.0355465
30.59567673118,0.0355465
30.606527745109,0.0363975
30.615676745109,0.0355465
30.625676745109,0.0355465
30.635676745109,0.0355465
30.646630968642,0.0365007
30.655676745109,0.0355465
30.665676745109,0.0355465
30.675676745109,0.0355465
30.685676745109,0.0355465
30.695676745109,0.0355465
30.705676759044,0.0355465
30.715676759044,0.0355465
30.725676759044,0.0355465
30.735676759044,0.0355465
30.745676759044,0.0355465
30.755676759044,0.0355465
30.766293759044,0.0361635
30.775676759044,0.0355465
30.785676759044,0.0355465
30.795676759044,0.0355465
30.805676773028,0.0355465
30.816653773028,0.0365235
30.825676773028,0.0355465
30.835676773028,0.0355465
30.845676773028,0.0355465
30.855676773028,0.0355465
30.865676773028,0.0355465
30.875676773028,0.0355465
30.885676773028,0.0355465
30.895676773028,0.0355465
30.905676787157,0.0355466
30.915676787157,0.0355466
30.925676787157,0.0355466
30.935676787157,0.0355466
30.945676787157,0.0355466
30.955774635824,0.0356444
30.965676787157,0.0355466
30.975676787157,0.0355466
30.985676787157,0.0355466
30.995676787157,0.0355466
31.00567680153,0.0355466
31.01650080153,0.0363706
31.02567680153,0.0355466
31.03567680153,0.0355466
31.04567680153,0.0355466
31.056276599692,0.0361464
31.06567680153,0.0355466
31.07567680153,0.0355466
31.08625780153,0.0361276
31.09567680153,0.0355466
31.105676816011,0.0355466
31.115676816011,0.0355466
31.126329816011,0.0361996
31.135676816011,0.0355466
31.145676816011,0.0355466
31.155676816011,0.0355466
31.165676816011,0.0355466
31.175676816011,0.0355466
31.186464816011,0.0363346
31.196770816011,0.0366406
31.205676830268,0.0355466
31.215676830268,0.0355466
31.225676830268,0.0355466
31.237279830268,0.0371496
31.245676830268,0.0355466
31.255676830268,0.0355466
31.265676830268,0.0355466
31.277792830268,0.0376626
31.285676830268,0.0355466
31.295676830268,0.0355466
