X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.23797560823,0.0354297
30.24797560823,0.0354297
30.25895260823,0.0364067
30.26797560823,0.0354297
30.27890760823,0.0363617
30.28797560823,0.0354297
30.29797560823,0.0354297
30.307975622022,0.0354297
30.317975622022,0.0354297
30.327975622022,0.0354297
30.337975622022,0.0354297
30.34806154385,0.0355156
30.357975622022,0.0354297
30.367975622022,0.0354297
30.377975622022,0.0354297
30.388808622022,0.0362627
30.397975622022,0.0354297
30.407975635844,0.0354297
30.417975635844,0.0354297
30.427975635844,0.0354297
30.437975635844,0.0354297
30.447975635844,0.0354297
30.457975635844,0.0354297
30.467975635844,0.0354297
30.477975635844,0.0354297
30.487975635844,0.0354297
30.498844635844,0.0362987
30.507975649701,0.0354297
30.517975649701,0.0354297
30.527975649701,0.0354297
30.537975649701,0.0354297
30.548628649701,0.0360827
30.558880649701,0.0363347
30.567975649701,0.0354297
30.577975649701,0.0354297
30.587975649701,0.0354297
30.597975649701,0.0354297
30.608700663614,0.0361547
30.617975663614,0.0354297
30.627975663614,0.0354297
30.637975663614,0.0354297
30.647975663614,0.0354297
30.657975663614,0.0354297
30.667975663614,0.0354297
30.677975663614,0.0354297
30.687975663614,0.0354297
30.697975663614,0.0354297
30.709087677536,0.0365417
30.717975677536,0.0354297
30.727975677536,0.0354297
30.737975677536,0.0354297
30.747975677536,0.0354297
30.757975677536,0.0354297
30.767975677536,0.0354297
30.777975677536,0.0354297
30.787975677536,0.0354297
30.797975677536,0.0354297
30.807975691479,0.0354297
30.817975691479,0.0354297
30.827975691479,0.0354297
30.837975691479,0.0354297
30.847975691479,0.0354297
30.857975691479,0.0354297
30.867975691479,0.0354297
30.880046691479,0.0375007
30.887975691479,0.0354297
30.897975691479,0.0354297
30.907975705434,0.0354298
30.919015705434,0.0364698
30.927975705434,0.0354298
30.938772705434,0.0362268
30.947975705434,0.0354298
30.958961705434,0.0364158
30.967975705434,0.0354298
30.977975705434,0.0354298
30.988610705434,0.0360648
30.997975705434,0.0354298
31.012796719497,0.0402508
31.017975719497,0.0354298
31.028601719497,0.0360558
31.037975719497,0.0354298
31.047975719497,0.0354298
31.057975719497,0.0354298
31.068789558622,0.0362436
31.077975719497,0.0354298
31.087975719497,0.0354298
31.097975719497,0.0354298
31.108691733848,0.0361458
31.118275873484,0.0357299
31.127975733848,0.0354298
31.137975733848,0.0354298
31.147985361376,0.0354394
31.157975733848,0.0354298
31.167975733848,0.0354298
31.177975733848,0.0354298
31.187975733848,0.0354298
31.197975733848,0.0354298
31.209078748383,0.0365328
31.217975748383,0.0354298
31.227975748383,0.0354298
31.237975748383,0.0354298
31.247975748383,0.0354298
31.259024748383,0.0364788
31.267975748383,0.0354298
31.278970748383,0.0364248
31.287975748383,0.0354298
31.297975748383,0.0354298
31.307975762715,0.0354298
31.321653762715,0.0391078
31.327975762715,0.0354298
31.337975762715,0.0354298
31.347975762715,0.0354298
31.358844762715,0.0362988
31.367975762715,0.0354298
31.378880762715,0.0363348
31.390082762715,0.0375368
31.397975762715,0.0354298
