X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.236069545837,1008,1000
30.246069545837,1008,1000
30.256069545837,1008,1000
30.266069545837,1008,1000
30.277292117206,1008,1000
30.286069545837,1008,1000
30.296069545837,1008,1000
30.30606955938,1008,1000
30.31606955938,1008,1000
30.32606955938,1008,1000
30.33606955938,1008,1000
30.34606955938,1008,1000
30.35606955938,1008,1000
30.36606955938,1008,1000
30.37606955938,1008,1000
30.386171706864,1008,1000
30.39606955938,1008,1000
30.40664157298,1008,1000
30.41606957298,1008,1000
30.42710057298,1008,1000
30.43606957298,1008,1000
30.44606957298,1008,1000
30.45606957298,1008,1000
30.46606957298,1008,1000
30.47776257298,1008,1000
30.48606957298,1008,1000
30.49606957298,1008,1000
30.506069586597,1008,1000
30.516069586597,1008,1000
30.526069586597,1008,1000
30.536069586597,1008,1000
30.546839586597,1008,1000
30.556069586597,1008,1000
30.566069586597,1008,1000
30.576069586597,1008,1000
30.587019586597,1008,1000
30.596069586597,1008,1000
30.607167554128,1008,1000
30.619513600267,1008,1000
30.626069600267,1008,1000
30.636069600267,1008,1000
30.646488376206,1008,1000
30.656749600267,1008,1000
30.666069600267,1008,1000
30.676069600267,1008,1000
30.686069600267,1008,1000
30.696069600267,1008,1000
30.706069613943,1008,1000
30.716749613943,1008,1000
30.726069613943,1008,1000
30.736069613943,1008,1000
30.746069613943,1008,1000
30.756069613943,1008,1000
30.76712143586,1008,1000
30.776069613943,1008,1000
30.786069613943,1008,1000
30.796731613943,1008,1000
30.806069627652,1008,1000
30.816650627652,1008,1000
30.826069627652,1008,1000
30.836069627652,1008,1000
30.846069627652,1008,1000
30.857082627652,1008,1000
30.866069627652,1008,1000
30.876069627652,1008,1000
30.886295009131,1008,1000
30.896069627652,1008,1000
30.906069641409,1008,1000
30.916069641409,1008,1000
30.926069641409,1008,1000
30.936069641409,1008,1000
30.946069641409,1008,1000
30.958392641409,1008,1000
30.966069641409,1008,1000
30.976069641409,1008,1000
30.987010641409,1008,1000
30.996069641409,1008,1000
31.007960655205,1008,1000
31.016524681586,1008,1000
31.026069655205,1008,1000
31.036069655205,1008,1000
31.046069655205,1008,1000
31.056069655205,1008,1000
31.066069655205,1008,1000
31.076069655205,1008,1000
31.087134845732,1008,1000
31.096069655205,1008,1000
31.106069669273,1008,1000
31.117127669273,1008,1000
31.126722669273,1008,1000
31.136069669273,1008,1000
31.146069669273,1008,1000
31.156069669273,1008,1000
31.172376793128,1008,1000
31.176857669273,1008,1000
31.187073669273,1008,1000
31.196069669273,1008,1000
31.20606968355,1008,1000
31.21778968355,1008,1000
31.23303271407,1008,1000
31.23606968355,1008,1000
31.24606968355,1008,1000
31.25606968355,1008,1000
31.26606968355,1008,1000
31.27606968355,1008,1000
31.28696568355,1008,1000
31.29606968355,1008,1000
31.307951697795,1008,1000
31.317163697795,1008,1000
31.326078971674,1008,1000
31.336069697795,1008,1000
31.346069697795,1008,1000
31.356069697795,1008,1000
31.366069697795,1008,1000
31.376296565961,1008,1000
31.387001697795,1008,1000
31.396069697795,1008,1000
31.406069711786,1008,1000
31.416069711786,1008,1000
31.426069711786,1008,1000
31.436069711786,1008,1000
31.446069711786,1008,1000
31.456069711786,1008,1000
31.468320711786,1008,1000
31.477136711786,1008,1000
31.486069711786,1008,1000
31.496069711786,1008,1000
