X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.23797560823,1008,1000
30.24797560823,1008,1000
30.25895260823,1008,1000
30.26797560823,1008,1000
30.27890760823,1008,1000
30.28797560823,1008,1000
30.29797560823,1008,1000
30.307975622022,1008,1000
30.317975622022,1008,1000
30.327975622022,1008,1000
30.337975622022,1008,1000
30.34806154385,1008,1000
30.357975622022,1008,1000
30.367975622022,1008,1000
30.377975622022,1008,1000
30.388808622022,1008,1000
30.397975622022,1008,1000
30.407975635844,1008,1000
30.417975635844,1008,1000
30.427975635844,1008,1000
30.437975635844,1008,1000
30.447975635844,1008,1000
30.457975635844,1008,1000
30.467975635844,1008,1000
30.477975635844,1008,1000
30.487975635844,1008,1000
30.498844635844,1008,1000
30.507975649701,1008,1000
30.517975649701,1008,1000
30.527975649701,1008,1000
30.537975649701,1008,1000
30.548628649701,1008,1000
30.558880649701,1008,1000
30.567975649701,1008,1000
30.577975649701,1008,1000
30.587975649701,1008,1000
30.597975649701,1008,1000
30.608700663614,1008,1000
30.617975663614,1008,1000
30.627975663614,1008,1000
30.637975663614,1008,1000
30.647975663614,1008,1000
30.657975663614,1008,1000
30.667975663614,1008,1000
30.677975663614,1008,1000
30.687975663614,1008,1000
30.697975663614,1008,1000
30.709087677536,1008,1000
30.717975677536,1008,1000
30.727975677536,1008,1000
30.737975677536,1008,1000
30.747975677536,1008,1000
30.757975677536,1008,1000
30.767975677536,1008,1000
30.777975677536,1008,1000
30.787975677536,1008,1000
30.797975677536,1008,1000
30.807975691479,1008,1000
30.817975691479,1008,1000
30.827975691479,1008,1000
30.837975691479,1008,1000
30.847975691479,1008,1000
30.857975691479,1008,1000
30.867975691479,1008,1000
30.880046691479,1008,1000
30.887975691479,1008,1000
30.897975691479,1008,1000
30.907975705434,1008,1000
30.919015705434,1008,1000
30.927975705434,1008,1000
30.938772705434,1008,1000
30.947975705434,1008,1000
30.958961705434,1008,1000
30.967975705434,1008,1000
30.977975705434,1008,1000
30.988610705434,1008,1000
30.997975705434,1008,1000
31.012796719497,1008,1000
31.017975719497,1008,1000
31.028601719497,1008,1000
31.037975719497,1008,1000
31.047975719497,1008,1000
31.057975719497,1008,1000
31.068789558622,1008,1000
31.077975719497,1008,1000
31.087975719497,1008,1000
31.097975719497,1008,1000
31.108691733848,1008,1000
31.118275873484,1008,1000
31.127975733848,1008,1000
31.137975733848,1008,1000
31.147985361376,1008,1000
31.157975733848,1008,1000
31.167975733848,1008,1000
31.177975733848,1008,1000
31.187975733848,1008,1000
31.197975733848,1008,1000
31.209078748383,1008,1000
31.217975748383,1008,1000
31.227975748383,1008,1000
31.237975748383,1008,1000
31.247975748383,1008,1000
31.259024748383,1008,1000
31.267975748383,1008,1000
31.278970748383,1008,1000
31.287975748383,1008,1000
31.297975748383,1008,1000
31.307975762715,1008,1000
31.321653762715,1008,1000
31.327975762715,1008,1000
31.337975762715,1008,1000
31.347975762715,1008,1000
31.358844762715,1008,1000
31.367975762715,1008,1000
31.378880762715,1008,1000
31.390082762715,1008,1000
31.397975762715,1008,1000
31.407975776757,1008,1000
31.417975776757,1008,1000
31.427975776757,1008,1000
31.437975776757,1008,1000
31.449051776757,1008,1000
31.457975776757,1008,1000
31.467975776757,1008,1000
31.477975776757,1008,1000
31.487975776757,1008,1000
31.497975776757,1008,1000
31.50797579053,1008,1000
31.51797579053,1008,1000
31.52797579053,1008,1000
31.53797579053,1008,1000
31.54797579053,1008,1000
31.55797579053,1008,1000
31.56797579053,1008,1000
31.57797579053,1008,1000
31.58903379053,1008,1000
31.59797579053,1008,1000
31.607975804183,1008,1000
31.618871804183,1008,1000
31.627975804183,1008,1000
31.637975804183,1008,1000
31.649767804183,1008,1000
31.658826804183,1008,1000
31.667975804183,1008,1000
31.678547804183,1008,1000
31.687975804183,1008,1000
31.698988804183,1008,1000
31.707975817714,1008,1000
31.718844817714,1008,1000
31.727975817714,1008,1000
31.737975817714,1008,1000
31.747975817714,1008,1000
31.757975817714,1008,1000
31.767975817714,1008,1000
31.780271817714,1008,1000
31.787975817714,1008,1000
31.797975817714,1008,1000
31.807975831122,1008,1000
31.817975831122,1008,1000
31.827975831122,1008,1000
31.837975831122,1008,1000
31.848682831122,1008,1000
31.857975831122,1008,1000
31.868943831122,1008,1000
31.877975831122,1008,1000
31.887975831122,1008,1000
31.897975831122,1008,1000
31.909677844405,1008,1000
31.917975844405,1008,1000
31.929033844405,1008,1000
31.937975844405,1008,1000
31.947975844405,1008,1000
31.958565844405,1008,1000
