X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
36.129539239937,1
41.001663651655,2
41.501663651655,3
42.001663651655,4
42.501663651655,5
43.001663651655,6
43.501663651655,7
44.001663651655,8
44.501663651655,9
45.001663651655,10
45.501663651655,11
46.001663651655,12
46.501663651655,13
47.001663651655,14
47.501663651655,15
48.001663651655,16
48.501663651655,17
49.001663651655,18
49.501663651655,19
50.001663651655,20
50.501663651655,21
51.001663651655,22
51.501663651655,23
52.001663651655,24
52.501663651655,25
53.001663651655,26
53.501663651655,27
54.001663651655,28
54.501663651655,29
55.001663651655,30
55.501663651655,31
56.001663651655,32
56.501663651655,33
57.001663651655,34
57.501663651655,35
58.001663651655,36
58.501663651655,37
59.001663651655,38
59.501663651655,39
60.001663651655,40
60.501663651655,41
61.001663651655,42
61.501663651655,43
62.001663651655,44
62.501663651655,45
63.001663651655,46
63.501663651655,47
64.001663651655,48
64.501663651655,49
65.001663651655,50
65.501663651655,51
66.001663651655,52
66.501663651655,53
67.001663651655,54
67.501663651655,55
68.001663651655,56
68.501663651655,57
69.001663651655,58
69.501663651655,59
70.001663651655,60
70.501663651655,61
71.001663651655,62
71.501663651655,63
72.001663651655,64
72.501663651655,65
73.001663651655,66
73.501663651655,67
74.001663651655,68
74.419948423734,69
74.919948423734,70
75.419948423734,71
75.919948423734,72
76.419948423734,73
76.919948423734,74
77.419948423734,75
77.919948423734,76
78.419948423734,77
78.919948423734,78
79.419948423734,79
79.919948423734,80
80.419948423734,81
80.919948423734,82
81.419948423734,83
81.919948423734,84
82.419948423734,85
82.919948423734,86
83.419948423734,87
83.919948423734,88
84.419948423734,89
84.919948423734,90
85.419948423734,91
85.919948423734,92
86.419948423734,93
86.919948423734,94
87.419948423734,95
87.919948423734,96
88.419948423734,97
88.919948423734,98
89.419948423734,99
89.919948423734,100
90.419948423734,101
90.919948423734,102
91.419948423734,103
91.723985721558,104
92.223985721558,105
92.723985721558,106
93.223985721558,107
93.723985721558,108
94.223985721558,109
94.723985721558,110
95.223985721558,111
95.723985721558,112
96.223985721558,113
96.723985721558,114
97.223985721558,115
97.723985721558,116
98.223985721558,117
98.723985721558,118
99.223985721558,119
99.723985721558,120
100.223985721558,121
100.723985721558,122
101.223985721558,123
101.723985721558,124
102.223985721558,125
102.723985721558,126
103.040934310459,127
103.540934310459,128
104.040934310459,129
104.415008007453,130
110.845631737746,131
139.138707045759,132
140.782623613411,133
141.282623613411,134
141.782623613411,135
149.002865036817,136
149.502865036817,137
150.002865036817,138
150.502865036817,139
151.002865036817,140
151.502865036817,141
152.002865036817,142
152.502865036817,143
153.002865036817,144
153.502865036817,145
154.002865036817,146
154.502865036817,147
155.002865036817,148
155.502865036817,149
156.002865036817,150
156.502865036817,151
157.002865036817,152
157.502865036817,153
158.002865036817,154
158.502865036817,155
159.002865036817,156
159.502865036817,157
160.002865036817,158
160.502865036817,159
161.002865036817,160
161.502865036817,161
162.002865036817,162
