X,frankfurt_urban_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.236101185771,1008,1000
30.246101185771,1008,1000
30.256101185771,1008,1000
30.266720779727,1008,1000
30.276101185771,1008,1000
30.287920185771,1008,1000
30.296101185771,1008,1000
30.30610119932,1008,1000
30.31610119932,1008,1000
30.32610119932,1008,1000
30.33610119932,1008,1000
30.34610119932,1008,1000
30.35610119932,1008,1000
30.36610119932,1008,1000
30.37610119932,1008,1000
30.38610119932,1008,1000
30.39610119932,1008,1000
30.406101212914,1008,1000
30.416101212914,1008,1000
30.426101212914,1008,1000
30.436101212914,1008,1000
30.446101212914,1008,1000
30.456101212914,1008,1000
30.466101212914,1008,1000
30.476101212914,1008,1000
30.486101212914,1008,1000
30.496101212914,1008,1000
30.506101226538,1008,1000
30.516101226538,1008,1000
30.526101226538,1008,1000
30.536101226538,1008,1000
30.546101226538,1008,1000
30.556101226538,1008,1000
30.566101226538,1008,1000
30.576101226538,1008,1000
30.587588599278,1008,1000
30.596101226538,1008,1000
30.60610124019,1008,1000
30.61714124019,1008,1000
30.62610124019,1008,1000
30.63610124019,1008,1000
30.64610124019,1008,1000
30.65610124019,1008,1000
30.66610124019,1008,1000
30.67610124019,1008,1000
30.68610124019,1008,1000
30.69610124019,1008,1000
30.706101253885,1008,1000
30.716101253885,1008,1000
30.726101253885,1008,1000
30.736101253885,1008,1000
30.746101253885,1008,1000
30.756101253885,1008,1000
30.766101253885,1008,1000
30.776101253885,1008,1000
30.786101253885,1008,1000
30.796101253885,1008,1000
30.806101267607,1008,1000
30.816101267607,1008,1000
30.826101267607,1008,1000
30.836101267607,1008,1000
30.846101267607,1008,1000
30.856101267607,1008,1000
30.866101267607,1008,1000
30.876101267607,1008,1000
30.886101267607,1008,1000
30.897060267607,1008,1000
30.906226626494,1008,1000
30.916101281364,1008,1000
30.926101281364,1008,1000
30.936101281364,1008,1000
30.946101281364,1008,1000
30.956101281364,1008,1000
30.966907281364,1008,1000
30.976101281364,1008,1000
30.986101281364,1008,1000
30.996101281364,1008,1000
31.006101295139,1008,1000
