X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
35.739418110391,1
46.857021863845,2
47.357021863845,3
47.857021863845,4
48.357021863845,5
48.857021863845,6
49.357021863845,7
49.857021863845,8
50.357021863845,9
50.857021863845,10
51.357021863845,11
51.857021863845,12
52.357021863845,13
52.857021863845,14
53.357021863845,15
53.857021863845,16
54.357021863845,17
54.857021863845,18
55.357021863845,19
55.857021863845,20
56.357021863845,21
56.857021863845,22
57.357021863845,23
57.857021863845,24
58.357021863845,25
58.857021863845,26
59.357021863845,27
59.857021863845,28
60.357021863845,29
60.857021863845,30
61.357021863845,31
61.857021863845,32
62.357021863845,33
62.857021863845,34
63.357021863845,35
63.857021863845,36
64.357021863845,37
64.857021863845,38
65.357021863845,39
65.857021863845,40
66.357021863845,41
66.857021863845,42
67.357021863845,43
67.857021863845,44
68.357021863845,45
68.694258378697,46
69.194258378697,47
69.694258378697,48
70.194258378697,49
70.694258378697,50
71.194258378697,51
71.694258378697,52
72.194258378697,53
72.694258378697,54
73.194258378697,55
73.694258378697,56
74.194258378697,57
74.694258378697,58
75.194258378697,59
75.694258378697,60
76.194258378697,61
76.694258378697,62
77.194258378697,63
77.694258378697,64
78.194258378697,65
78.694258378697,66
79.194258378697,67
79.694258378697,68
80.194258378697,69
80.694258378697,70
81.194258378697,71
81.694258378697,72
82.194258378697,73
82.694258378697,74
83.194258378697,75
83.694258378697,76
84.194258378697,77
84.694258378697,78
85.194258378697,79
85.694258378697,80
86.194258378697,81
86.694258378697,82
87.194258378697,83
87.694258378697,84
88.194258378697,85
88.694258378697,86
89.194258378697,87
89.694258378697,88
90.194258378697,89
90.694258378697,90
91.194258378697,91
91.439503460664,92
91.939503460664,93
92.439503460664,94
92.939503460664,95
93.439503460664,96
93.939503460664,97
94.439503460664,98
94.939503460664,99
95.439503460664,100
95.939503460664,101
96.439503460664,102
96.939503460664,103
97.439503460664,104
97.939503460664,105
98.439503460664,106
98.939503460664,107
99.439503460664,108
99.939503460664,109
100.439503460664,110
100.939503460664,111
101.439503460664,112
101.939503460664,113
102.439503460664,114
102.939503460664,115
103.439503460664,116
103.939503460664,117
104.439503460664,118
104.658814841291,119
105.158814841291,120
105.658814841291,121
105.728442664826,122
113.409765990108,123
137.651358950198,124
138.974638242745,125
150.032237602659,126
150.532237602659,127
151.032237602659,128
151.532237602659,129
152.032237602659,130
152.532237602659,131
153.032237602659,132
153.532237602659,133
154.032237602659,134
154.532237602659,135
155.032237602659,136
155.532237602659,137
156.032237602659,138
156.532237602659,139
157.032237602659,140
157.532237602659,141
158.032237602659,142
158.532237602659,143
159.032237602659,144
159.532237602659,145
160.032237602659,146
160.532237602659,147
161.032237602659,148
161.532237602659,149
162.032237602659,150
162.532237602659,151
163.032237602659,152
163.532237602659,153
164.032237602659,154
164.532237602659,155
165.032237602659,156
165.532237602659,157
166.032237602659,158
166.532237602659,159
167.032237602659,160
167.532237602659,161
168.032237602659,162
168.532237602659,163
169.032237602659,164
169.532237602659,165
170.032237602659,166
170.532237602659,167
171.032237602659,168
171.532237602659,169
172.032237602659,170
172.532237602659,171
173.032237602659,172
173.532237602659,173
174.032237602659,174
174.532237602659,175
175.032237602659,176
175.532237602659,177
176.032237602659,178
176.532237602659,179
177.032237602659,180
177.532237602659,181
178.032237602659,182
178.532237602659,183
179.032237602659,184
179.532237602659,185
180.032237602659,186
180.532237602659,187
181.032237602659,188
181.532237602659,189
182.032237602659,190
182.532237602659,191
182.617638273252,192
183.117638273252,193
183.617638273252,194
184.117638273252,195
184.612983818956,196
185.112983818956,197
185.612983818956,198
186.112983818956,199
186.612983818956,200
187.112983818956,201
187.612983818956,202
188.112983818956,203
188.612983818956,204
189.112983818956,205
189.612983818956,206
190.112983818956,207
190.612983818956,208
191.112983818956,209
191.612983818956,210
192.112983818956,211
192.612983818956,212
193.112983818956,213
193.612983818956,214
194.112983818956,215
194.612983818956,216
195.112983818956,217
195.612983818956,218
196.112983818956,219
196.612983818956,220
197.112983818956,221
197.612983818956,222
198.112983818956,223
198.612983818956,224
199.112983818956,225
199.612983818956,226
200.112983818956,227
200.612983818956,228
201.111774843491,229
201.611774843491,230
202.111774843491,231
202.611774843491,232
203.111774843491,233
203.611774843491,234
204.111774843491,235
204.611774843491,236
205.111774843491,237
205.611774843491,238
206.111774843491,239
206.611774843491,240
207.111774843491,241
207.611774843491,242
208.111774843491,243
208.611774843491,244
209.111774843491,245
209.611774843491,246
210.111774843491,247
210.611774843491,248
211.111774843491,249
211.611774843491,250
212.111774843491,251
212.611774843491,252
213.111774843491,253
213.611774843491,254
214.111774843491,255
214.611774843491,256
215.111774843491,257
215.611774843491,258
216.111774843491,259
216.611774843491,260
217.111774843491,261
217.611774843491,262
218.111774843491,263
218.611774843491,264
219.111774843491,265
219.611774843491,266
220.111774843491,267
220.611774843491,268
221.111774843491,269
221.611774843491,270
222.111774843491,271
222.611774843491,272
223.111774843491,273
223.438951028285,274
223.938951028285,275
224.438951028285,276
224.938951028285,277
225.306097012144,278
225.806097012144,279
263.938414912971,280
265.307597837411,281
267.046530530214,282
299.213251253713,283
299.713251253713,284
300.213251253713,285
300.713251253713,286
301.213251253713,287
301.713251253713,288
302.213251253713,289
302.713251253713,290
303.213251253713,291
303.713251253713,292
304.213251253713,293
304.713251253713,294
305.213251253713,295
305.713251253713,296
306.213251253713,297
306.713251253713,298
307.213251253713,299
307.713251253713,300
308.213251253713,301
308.713251253713,302
309.213251253713,303
309.713251253713,304
310.213251253713,305
310.713251253713,306
311.213251253713,307
311.713251253713,308
312.213251253713,309
312.713251253713,310
313.213251253713,311
313.713251253713,312
314.213251253713,313
314.713251253713,314
315.213251253713,315
315.713251253713,316
316.213251253713,317
316.713251253713,318
317.213251253713,319
317.713251253713,320
318.213251253713,321
318.713251253713,322
319.213251253713,323
319.713251253713,324
320.213251253713,325
320.713251253713,326
321.213251253713,327
321.713251253713,328
322.213251253713,329
322.713251253713,330
323.213251253713,331
323.713251253713,332
324.213251253713,333
324.713251253713,334
325.213251253713,335
325.713251253713,336
326.213251253713,337
326.713251253713,338
327.213251253713,339
327.713251253713,340
328.213251253713,341
328.713251253713,342
329.213251253713,343
329.713251253713,344
330.213251253713,345
330.713251253713,346
331.213251253713,347
331.713251253713,348
332.213251253713,349
332.713251253713,350
333.213251253713,351
333.713251253713,352
334.213251253713,353
334.713251253713,354
335.213251253713,355
335.713251253713,356
336.213251253713,357
336.713251253713,358
337.213251253713,359
337.713251253713,360
338.213251253713,361
338.713251253713,362
339.213251253713,363
339.713251253713,364
340.213251253713,365
340.713251253713,366
341.213251253713,367
341.713251253713,368
342.213251253713,369
342.713251253713,370
343.213251253713,371
343.713251253713,372
344.213251253713,373
344.713251253713,374
345.213251253713,375
345.713251253713,376
346.213251253713,377
346.713251253713,378
347.213251253713,379
347.713251253713,380
348.213251253713,381
348.713251253713,382
349.213251253713,383
349.713251253713,384
350.213251253713,385
350.713251253713,386
351.213251253713,387
351.713251253713,388
352.213251253713,389
352.713251253713,390
353.213251253713,391
353.713251253713,392
354.213251253713,393
354.713251253713,394
355.213251253713,395
355.713251253713,396
356.213251253713,397
356.713251253713,398
357.213251253713,399
357.713251253713,400
358.213251253713,401
358.713251253713,402
359.213251253713,403
359.713251253713,404
360.213251253713,405
360.713251253713,406
361.213251253713,407
361.713251253713,408
362.213251253713,409
362.713251253713,410
363.213251253713,411
363.713251253713,412
364.213251253713,413
364.713251253713,414
365.213251253713,415
365.713251253713,416
366.213251253713,417
366.713251253713,418
367.213251253713,419
367.713251253713,420
368.213251253713,421
368.713251253713,422
369.213251253713,423
369.713251253713,424
370.213251253713,425
370.713251253713,426
371.213251253713,427
371.713251253713,428
372.213251253713,429
372.713251253713,430
373.213251253713,431
373.713251253713,432
374.213251253713,433
374.713251253713,434
375.213251253713,435
375.713251253713,436
376.213251253713,437
376.713251253713,438
377.213251253713,439
377.713251253713,440
378.213251253713,441
378.713251253713,442
379.213251253713,443
379.713251253713,444
380.213251253713,445
380.713251253713,446
381.213251253713,447
381.713251253713,448
382.213251253713,449
382.713251253713,450
383.213251253713,451
383.713251253713,452
384.213251253713,453
384.713251253713,454
385.213251253713,455
385.713251253713,456
386.213251253713,457
386.713251253713,458
387.213251253713,459
387.713251253713,460
388.213251253713,461
388.713251253713,462
389.213251253713,463
389.713251253713,464
390.213251253713,465
390.713251253713,466
391.213251253713,467
391.713251253713,468
392.213251253713,469
392.713251253713,470
393.213251253713,471
393.713251253713,472
394.213251253713,473
394.713251253713,474
395.213251253713,475
395.713251253713,476
396.213251253713,477
396.713251253713,478
397.213251253713,479
397.713251253713,480
398.213251253713,481
398.713251253713,482
399.213251253713,483
399.713251253713,484
400.213251253713,485
400.713251253713,486
400.876164948696,487
401.376164948696,488
401.876164948696,489
402.376164948696,490
402.459189874388,491
402.959189874388,492
403.459189874388,493
403.959189874388,494
404.459189874388,495
404.959189874388,496
405.459189874388,497
405.959189874388,498
406.459189874388,499
406.959189874388,500
407.459189874388,501
407.959189874388,502
408.459189874388,503
408.959189874388,504
409.459189874388,505
409.959189874388,506
410.459189874388,507
410.959189874388,508
411.459189874388,509
411.959189874388,510
412.459189874388,511
412.959189874388,512
413.459189874388,513
413.959189874388,514
414.459189874388,515
414.959189874388,516
415.104395607342,517
415.604395607342,518
416.104395607342,519
416.604395607342,520
417.104395607342,521
417.604395607342,522
418.104395607342,523
418.604395607342,524
419.104395607342,525
419.604395607342,526
420.104395607342,527
420.604395607342,528
421.104395607342,529
421.604395607342,530
422.104395607342,531
422.604395607342,532
423.104395607342,533
423.604395607342,534
424.104395607342,535
424.604395607342,536
425.104395607342,537
425.604395607342,538
426.104395607342,539
426.604395607342,540
427.104395607342,541
427.604395607342,542
428.104395607342,543
428.604395607342,544
429.104395607342,545
429.604395607342,546
430.104395607342,547
430.604395607342,548
431.104395607342,549
431.604395607342,550
432.104395607342,551
432.604395607342,552
433.104395607342,553
433.604395607342,554
434.104395607342,555
434.604395607342,556
435.104395607342,557
435.604395607342,558
436.104395607342,559
436.604395607342,560
437.104395607342,561
437.604395607342,562
438.104395607342,563
438.604395607342,564
439.104395607342,565
439.604395607342,566
