X,frankfurt_urban_multi_radio.MA[0].udpApp[0]/endToEndDelay:vector
30.236595617832,0.035637
30.246595617832,0.035637
30.256595617832,0.035637
30.266595617832,0.035637
30.276595617832,0.035637
30.286595617832,0.035637
30.296595617832,0.035637
30.30659563156,0.035637
30.31659563156,0.035637
30.32659563156,0.035637
30.33659563156,0.035637
30.34659563156,0.035637
30.35659563156,0.035637
30.36659563156,0.035637
30.37746463156,0.036506
30.38659563156,0.035637
30.39659563156,0.035637
30.407167645319,0.0362091
30.416595645319,0.0356371
30.426595645319,0.0356371
30.436595645319,0.0356371
30.446595645319,0.0356371
30.456595645319,0.0356371
30.466595645319,0.0356371
30.476595645319,0.0356371
30.487581645319,0.0366231
30.497527645319,0.0365691
30.507545659088,0.0365871
30.516595659088,0.0356371
30.526595659088,0.0356371
30.536595659088,0.0356371
30.546595659088,0.0356371
30.556595659088,0.0356371
30.566595659088,0.0356371
30.576595659088,0.0356371
30.587698659088,0.0367401
30.596595659088,0.0356371
30.606779411584,0.0358208
30.616595672925,0.0356371
30.626595672925,0.0356371
30.636595672925,0.0356371
30.646595672925,0.0356371
30.656595672925,0.0356371
30.666595672925,0.0356371
30.676595672925,0.0356371
30.686859921486,0.0359013
30.696595672925,0.0356371
30.706595686755,0.0356371
30.716595686755,0.0356371
30.726595686755,0.0356371
30.736595686755,0.0356371
30.746595686755,0.0356371
30.757928686755,0.0369701
30.767338686755,0.0363801
30.776595686755,0.0356371
30.786657152735,0.0356986
30.796595686755,0.0356371
30.806595700638,0.0356371
30.817464700638,0.0365061
30.826595700638,0.0356371
30.836595700638,0.0356371
30.847343661001,0.0363851
30.856595700638,0.0356371
30.866595700638,0.0356371
30.876595700638,0.0356371
30.886595700638,0.0356371
30.897617700638,0.0366591
30.906595714541,0.0356371
30.916595714541,0.0356371
30.926595714541,0.0356371
30.936595714541,0.0356371
30.946595714541,0.0356371
30.956595714541,0.0356371
30.966595714541,0.0356371
30.976595714541,0.0356371
30.986595714541,0.0356371
30.996595714541,0.0356371
31.006595728758,0.0356371
31.016595728758,0.0356371
31.027509728758,0.0365511
31.036595728758,0.0356371
31.046595728758,0.0356371
31.056595728758,0.0356371
31.066595728758,0.0356371
31.076595728758,0.0356371
31.086595728758,0.0356371
31.096595728758,0.0356371
31.106595743166,0.0356372
31.116595743166,0.0356372
31.127689743166,0.0367312
31.136595743166,0.0356372
31.146595743166,0.0356372
31.156595743166,0.0356372
31.167185743166,0.0362272
31.176595743166,0.0356372
31.186968543123,0.03601
31.197662743166,0.0367042
31.207365757482,0.0364072
31.216595757482,0.0356372
31.226595757482,0.0356372
31.236595757482,0.0356372
31.246595757482,0.0356372
31.256595757482,0.0356372
31.266595757482,0.0356372
31.277302757482,0.0363442
31.286595757482,0.0356372
31.296595757482,0.0356372
31.306595771515,0.0356372
31.316595771515,0.0356372
31.326595771515,0.0356372
31.336595771515,0.0356372
31.346595771515,0.0356372
31.357689771515,0.0367312
31.367419771515,0.0364612
31.376595771515,0.0356372
31.387189104833,0.0362305
31.397167771515,0.0362092
31.40744678521,0.0364882
31.41659578521,0.0356372
31.42820778521,0.0372492
31.43714978521,0.0361912
31.44659578521,0.0356372
31.457828860135,0.0368703
31.46659578521,0.0356372
31.47659578521,0.0356372
31.48659578521,0.0356372
31.49659578521,0.0356372
31.506595798787,0.0356372
31.516595798787,0.0356372
31.526791438338,0.0358329
31.538297798787,0.0373392
31.546595798787,0.0356372
