X,frankfurt_urban_n_vehicles_mipv6.MA[7].tcpApp[0]/endToEndDelay:vector
45.161877971718,0.339521
45.30892632102,0.137048
45.446773416349,0.127847
45.590040980136,0.133268
45.733420365139,0.133379
45.875558363328,0.132138
46.021332006234,0.135774
46.162657621553,0.131326
46.301018784989,0.128361
46.469495022864,0.158476
46.618388115351,0.138893
46.774409529529,0.146021
47.011712180624,0.227303
47.201412061858,0.1797
47.394849805512,0.183438
47.540584352807,0.135735
47.732275184319,0.181691
47.888263205363,0.145988
48.080164935222,0.181902
48.222022721342,0.131858
48.399246799939,0.167224
48.57820855992,0.168962
48.76245340208,0.174245
48.979710695088,0.207257
49.118075629405,0.128365
49.263408868643,0.135333
49.418643428665,0.145235
49.569654145987,0.141011
49.721348705226,0.141695
49.879103937078,0.147755
50.019782466686,0.130679
50.163459395179,0.133677
50.315806691306,0.142347
50.490178484914,0.164372
50.650822034109,0.150644
50.826104109099,0.165282
50.969331250077,0.133227
51.121724210396,0.142393
51.324316419611,0.192592
51.482646986489,0.148331
51.626245214457,0.133598
51.770615485137,0.13437
51.919786653875,0.139171
52.078169382016,0.148383
52.225056326151,0.136887
52.406561234788,0.171505
52.571366221082,0.154805
52.811415265453,0.230049
52.977514526495,0.156099
53.169060755864,0.181546
53.375619993871,0.196559
53.601704268312,0.216084
53.76856462001,0.15686
53.958003638377,0.179439
54.173098415295,0.205095
55.457045676364,1.27395
55.78437490686,0.317329
56.02713943197,0.232765
56.290149389017,0.25301
56.602897444492,0.302748
56.97352110402,0.360624
57.194316815075,0.210796
57.428053929842,0.223737
57.605670207748,0.167616
57.7725621424,0.156892
57.990434747794,0.207873
58.225429226548,0.224994
58.490395652771,0.254966
58.700065284131,0.19967
58.905436312591,0.195371
59.067307753623,0.151871
59.225493230529,0.148185
59.43061248918,0.195119
59.625716789579,0.185104
59.788157589978,0.152441
59.98813608668,0.189978
60.158893309737,0.160757
60.315016747057,0.146123
60.516436209009,0.191419
60.906768462599,0.380332
61.177368209985,0.2606
61.477214289755,0.289846
61.714814671451,0.2276
61.884474146734,0.159659
62.07933369188,0.18486
62.315459691597,0.226126
62.548985855756,0.223526
62.72164738796,0.162662
62.984180552134,0.252533
63.23508884751,0.240908
63.524788071795,0.279699
63.771238086573,0.23645
64.031046620772,0.249809
64.238101971036,0.197055
64.404769303879,0.156667
64.582695586695,0.167926
64.774596348833,0.181901
64.969046633573,0.18445
65.20480724991,0.225761
65.385689919314,0.170883
65.597124118613,0.201434
65.768883215355,0.161759
65.931498306197,0.152615
67.25601860636,1.31452
68.624095724738,1.35808
68.905628485159,0.271533
69.243786243117,0.328158
69.530256881357,0.276471
70.860969991564,1.32071
71.231884854206,0.360915
71.4646218067,0.222737
71.706423545367,0.231802
73.064291126085,1.34787
73.495362119725,0.421071
73.843717275634,0.338355
74.124917224172,0.2712
74.327518270827,0.192601
74.494146337297,0.156628
74.664170089692,0.160024
74.816946397779,0.142776
75.012469505278,0.185523
75.168445167912,0.145976
75.321101705209,0.142657
75.477096905786,0.145995
75.715263024994,0.228166
75.980813133101,0.25555
76.159818683318,0.169006
76.326751703458,0.156933
76.494433336355,0.157682
76.665595681311,0.161162
76.831777688825,0.156182
76.979299932042,0.137522
77.170658066723,0.181358
77.397706102454,0.217048
77.614075109835,0.206369
77.877516997828,0.253442
78.05004682868,0.16253
78.214565741456,0.154519
79.365286271804,1.14072
79.783874036881,0.408588
80.027827111261,0.233953
80.187076289047,0.149249
80.38526038028,0.188184
80.626149855598,0.230889
80.846928379401,0.210779
82.096176445902,1.23925
