X,frankfurt_urban_n_vehicles.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.421035936546,0.0964388
30.422690201378,0.0880931
30.42325546621,0.0786583
30.424628926078,0.0700318
30.433469038888,0.0688719
30.444328038887,0.0697309
30.454499038887,0.0699019
30.463469038888,0.0688719
30.47600419091,0.0714071
30.483469047924,0.0688719
30.493775852888,0.0691787
30.503783056976,0.0691859
30.513500169785,0.068903
30.524409169785,0.069812
30.535986209014,0.0713891
30.546836321807,0.0722392
30.553469056976,0.0688719
30.563469056976,0.0688719
30.581002479862,0.0764053
30.584877186518,0.0702801
30.598177592669,0.0735805
30.611947357987,0.0773502
30.614306075054,0.0697089
30.624067075053,0.0694699
30.634238075053,0.0696409
30.645143075054,0.0705459
30.654229335494,0.0696322
30.664144506709,0.0695474
30.677300227064,0.0727031
30.685655084078,0.0710579
30.69346908408,0.0688719
30.703469093105,0.068872
30.719371561119,0.0747744
30.723469093105,0.068872
30.733469093105,0.068872
30.745305695033,0.0707086
30.754214895689,0.0696178
30.764382093104,0.069785
30.77346910213,0.068872
30.784297418133,0.0697003
30.797711102127,0.073114
30.80586026322,0.0712631
30.81559126322,0.0709941
30.823469111182,0.068872
30.834706278208,0.0701091
30.851177600362,0.0765805
30.854202111181,0.069605
30.864828111182,0.070231
30.873783120234,0.069186
30.883469120234,0.068872
30.894162120234,0.069565
30.904728481391,0.0701313
30.916472466404,0.0718753
30.924378129262,0.069781
30.934081314366,0.0694842
30.944225129262,0.069628
30.953469129262,0.068872
30.963469129262,0.068872
30.974588048801,0.0699909
30.98433313829,0.069736
30.994499341473,0.0699022
31.003469147351,0.068872
31.015860299398,0.0712632
31.024871705733,0.0702746
31.034576147351,0.069979
31.062277299398,0.0776802
31.064445562746,0.0698484
31.074090156412,0.069493
31.085652529732,0.0710554
31.096185936067,0.0715888
31.106180193774,0.0715831
31.119631556483,0.0750344
31.134577708386,0.0799806
31.13540509954,0.070808
31.144148165328,0.069551
31.155537317232,0.0709402
31.166388175317,0.071791
31.173469174246,0.068872
31.184216029276,0.0696189
31.1964915654,0.0718944
31.204721356481,0.0701242
31.214229183018,0.069632
31.225663334778,0.0710662
31.233469183019,0.068872
31.245528334778,0.0709312
31.262961000419,0.0783639
31.272062951927,0.0774658
31.277027030894,0.0724299
31.288043334777,0.0734462
31.293469191792,0.0688721
31.30701220042,0.0724151
31.316125052331,0.0715279
31.326158866061,0.0715617
31.336225972816,0.0716288
31.349963122636,0.075366
31.354130200419,0.0695331
31.38210648339,0.0875093
31.3883433353,0.0837462
31.390209761256,0.0756126
31.393469209048,0.0688721
31.406225368999,0.0716282
31.413783217531,0.0691861
31.426642103374,0.072045
31.43454421753,0.0699471
31.446306368999,0.0717092
31.454144217531,0.0695471
31.46428321753,0.0696861
31.490137517467,0.0855404
31.498281488728,0.0836844
31.49881993165,0.0742228
31.505546385678,0.0709493
31.515757677274,0.0711605
31.523469234353,0.0688721
31.549307385676,0.0847103
31.552119845276,0.0775227
31.554418234352,0.0698211
31.565799354081,0.0712022
31.574909349423,0.0703122
31.587192385678,0.0725953
31.597117242689,0.0725201
31.613000937959,0.0784038
31.616140250883,0.0715431
31.625617559158,0.0710204
31.634396250885,0.0697991
31.64415367423,0.0695565
31.654082552803,0.0694854
31.670066107868,0.075469
31.674836259076,0.0702391
31.703649591934,0.0890525
31.70671541816,0.0821183
31.711101402328,0.0765043
31.714207267127,0.0696101
31.730406267123,0.0758091
31.741483448916,0.0768863
31.744170600125,0.0695735
31.757085392564,0.0724883
31.763469267127,0.0688721
31.785070751426,0.0804736
31.787380735594,0.0727836
31.793469275176,0.0688721
31.803469283078,0.0688721
31.814738283078,0.0701411
31.825519433966,0.0709223
31.835636433966,0.0710393
31.844198283078,0.0696011
31.85794660051,0.0733495
31.868188298853,0.0735912
31.878026330401,0.0734292
31.904604179399,0.090007
31.907279702802,0.0826826
31.912147226206,0.0775501
31.936998449481,0.0824013
31.944111687287,0.0795146
31.946263195173,0.0716661
31.959253528525,0.0746564
31.964373036413,0.0697759
31.975402449482,0.0708053
31.985968449482,0.0713713
31.994576306496,0.0699792
32.007841464704,0.0732443
32.016550583203,0.0719534
32.027141464705,0.0725443
32.039564424439,0.0749673
32.047066464704,0.0724693
32.055491837512,0.0708947
32.067630464706,0.0730333
32.074301321719,0.0697042
32.104932472172,0.0903353
32.107483025732,0.0828859
32.108831579292,0.0742344
32.115429329184,0.0708322
32.125851479638,0.0712543
32.133469329186,0.0688722
32.143469329186,0.0688722
32.154873329186,0.0702762
32.165088329186,0.0704912
32.175130882746,0.0705337
32.185393479638,0.0707963
32.195509890212,0.0709128
32.207018049076,0.0724209
32.213469343972,0.0688722
32.22507174708,0.0704746
32.23653630064,0.0719392
32.24451930064,0.0699222
32.253469343972,0.0688722
32.263469343972,0.0688722
32.27407690609,0.0694798
32.286901351289,0.0723042
32.300245179464,0.075648
32.303469358466,0.0688722
32.319921315575,0.0753242
32.331568091173,0.076971
32.334202358465,0.0696052
32.352484508626,0.0778874
32.353843091174,0.069246
32.368596508626,0.0739994
32.376500508626,0.0719034
32.386869755137,0.0722726
32.397195948187,0.0725988
32.405887522684,0.0712904
32.416562522684,0.0719654
32.424225372669,0.0696282
32.435113372669,0.0705162
32.443469372669,0.0688722
32.46109811929,0.076501
32.470043715896,0.0754466
32.475509379698,0.0709122
32.484097379698,0.0695002
32.508369833171,0.0837727
32.510421443541,0.0758243
32.51416238658,0.0695653
32.525573536448,0.0709764
32.5491178402,0.0845207
32.557808146817,0.083211
32.56055641492,0.0759593
32.570000536448,0.0754034
32.574481393461,0.0698843
32.584576393462,0.0699793
32.594576393462,0.0699793
32.60425640028,0.0696593
32.614342400281,0.0697453
32.632143873494,0.0775467
32.633783400281,0.0691863
32.644733867664,0.0701367
32.653847867665,0.0692507
32.664648867665,0.0700517
32.679955550086,0.0753584
32.693213753325,0.0786166
32.725565563446,0.100968
32.728864200818,0.0942671
32.730621068866,0.0860239
32.731294706238,0.0766976
32.738317677258,0.0737205
32.743783413782,0.0691863
32.767837489045,0.0832404
32.769348126417,0.074751
32.773783420464,0.0691863
32.801320500196,0.0867234
32.802929529046,0.0783324
32.810156178175,0.075559
32.81561282861,0.0710157
32.826953426995,0.0723563
32.833469426996,0.0688723
32.852251437938,0.0776543
32.859652519897,0.0750554
32.865658426995,0.0710613
32.910494065377,0.0958969
32.914716715811,0.0901196
32.915381379013,0.0807842
32.920500911743,0.0759038
32.926352103112,0.071755
32.948630158349,0.084033
32.952074082395,0.0774769
32.972675864689,0.0880787
32.979062778341,0.0844656
32.985839478122,0.0812423
33.011670001544,0.0870729
33.012487677212,0.0778905
33.022815006789,0.0782179
33.043688457194,0.0890913
33.049449967992,0.0848528
33.086389144469,0.111792
33.089039371277,0.104442
33.091583322515,0.0969862
33.093273998183,0.0886769
33.093983673851,0.0793865
33.109895703142,0.0752986
33.116328078814,0.0717309
33.142014420834,0.0874173
33.163009196628,0.0984121
33.163664884464,0.0890678
33.1650045723,0.0804074
33.169629130274,0.075032
33.173783470928,0.0691863
33.203932136722,0.089335
33.209236586953,0.0846395
33.212833986361,0.0782369
33.240789843549,0.0961927
33.271148672602,0.116552
33.273738372306,0.109141
33.279548518241,0.104951
33.289059143846,0.104462
33.299124147847,0.104527
33.305540507868,0.100943
33.317178375127,0.0925812
33.333908048519,0.0993109
33.334554759793,0.0899576
33.335120471067,0.0805233
33.345385634513,0.0807885
33.361852672767,0.0872555
33.398486955626,0.10389
33.400382990811,0.0957859
33.401056713355,0.0864596
33.408145169129,0.083548
33.409439891673,0.0748428
33.460169417954,0.105572
33.461761140498,0.097164
33.463631863042,0.0890347
33.464960917606,0.0803638
33.471789234674,0.0771921
33.486440685654,0.0818436
33.493807509553,0.0792104
33.495782232097,0.0711851
33.507533696208,0.0729366
33.513783511122,0.0691864
33.547849181374,0.093252
33.54860391489,0.0840068
33.559910181374,0.085313
33.56157391489,0.0769768
33.568429181373,0.073832
33.573469516608,0.0688724
33.588411449267,0.0738143
33.594709994177,0.0701129
33.613306801321,0.0787097
33.615706904337,0.0711098
33.641461416533,0.0868643
33.646585519549,0.0819884
33.651081343185,0.0764842
33.659995193354,0.0753981
33.664017590043,0.0694205
33.740000846795,0.115404
33.740818601829,0.106221
33.76958620529,0.114989
33.786931884613,0.122335
33.813723606452,0.139126
33.86010956921,0.175512
33.860882335262,0.166285
33.862376101314,0.157779
33.892659217202,0.178062
33.91082700597,0.17623
33.912750180216,0.168153
33.952429100324,0.177832
33.955923703078,0.171327
33.97329522897,0.178698
33.975842703078,0.171246
33.980767069062,0.16617
33.981395846062,0.156799
33.984022623062,0.149425
34.000281293719,0.155684
34.003048081725,0.148451
34.01516660466,0.150569
34.01863680225,0.14404
34.024031819008,0.139435
34.031839623771,0.137242
34.034936230945,0.130339
34.036382428535,0.121785
34.037515216541,0.112918
34.039790460796,0.105193
34.045754658386,0.101158
34.057688889335,0.103092
34.096031321256,0.121434
34.102246077476,0.117649
34.107309097442,0.112712
34.112113161629,0.107516
34.121934868323,0.107338
34.126628751917,0.102032
34.138828618784,0.104231
34.141786839608,0.0971897
34.14242463875,0.0878275
34.151510928461,0.0869138
34.152220727603,0.0776236
34.156222747569,0.0716256
34.203017260602,0.10842
34.213037300532,0.10844
34.230660688576,0.116064
34.233508370523,0.108911
34.250776169983,0.116179
34.261599403718,0.117002
34.262390214112,0.107793
34.262992024506,0.0983949
34.2636658349,0.0890687
34.267604603496,0.0830075
34.270336280914,0.0757391
34.304944583176,0.0903474
34.312287048755,0.0876899
34.32156494242,0.0869678
34.325501747938,0.0809046
34.345704097213,0.091107
34.347903275353,0.0833061
34.383697165657,0.0991
34.384280987517,0.0896839
34.385537747938,0.0809406
34.394332905252,0.0797358
34.43110062322,0.0965035
34.443824942826,0.0992278
34.44754259343,0.0929455
34.449711427106,0.0851143
34.45905704993,0.0844599
34.463406340106,0.0788092
34.474970285072,0.0803732
34.481805031746,0.0772079
34.491173376339,0.0765762
34.511303766081,0.0867066
34.512733611665,0.0781365
34.518745757702,0.0741486
34.560031972839,0.105435
34.615083622423,0.120486
34.619077309948,0.11448
34.623850407093,0.109253
34.625954122405,0.101357
34.628822458609,0.0942253
34.630144316265,0.0855472
34.640674183339,0.086077
34.660107734684,0.0955106
34.662702637968,0.0881055
34.663880495624,0.0792834
34.682882974605,0.0882858
34.686407168465,0.08181
34.694376219981,0.0797791
34.694915077637,0.0703179
