X,frankfurt_urban_n_vehicles.MA[3].tcpApp[0]/endToEndDelay:vector
307.304228058678,0.848931
308.043263511881,0.639035
308.788857773869,0.645594
309.531513359275,0.642656
310.271658948128,0.640146
311.008277262862,0.636618
311.751234959005,0.642958
312.489286512868,0.638052
313.231190821093,0.641904
313.970394493667,0.639204
314.707697475194,0.637303
315.450556446709,0.642859
316.195134141365,0.644578
316.935445770419,0.640312
317.700072386094,0.664627
318.45569876433,0.655626
319.201137014231,0.645438
319.945027032083,0.64389
320.68699325098,0.641966
321.479408046566,0.692415
322.276155377969,0.696747
323.098656756386,0.722501
323.958288455568,0.759632
324.810979066081,0.752691
325.750338753052,0.83936
326.508871693335,0.658533
327.351057868058,0.742186
328.21117680376,0.760119
329.107258184951,0.796081
329.91755306258,0.710295
330.690916165617,0.673363
331.474467861468,0.683552
332.288255172934,0.713787
333.482443989453,1.09419
346.092153546383,12.5097
347.076425021625,0.884271
347.889889127034,0.713464
348.688359798662,0.698471
349.510133390259,0.721774
350.330947044396,0.720814
351.133221902264,0.702275
351.922038307748,0.688816
352.716666822595,0.694629
353.504116466759,0.68745
354.292479024761,0.688363
355.086653222118,0.694174
355.905504567611,0.718851
356.697984387357,0.69248
357.491794904048,0.693811
358.282444907306,0.69065
359.074237502009,0.691793
359.887171436175,0.712934
360.692484333965,0.705313
361.49435382195,0.701869
362.305804379148,0.711451
363.116613123303,0.710809
363.948974809832,0.732362
364.79416190709,0.745187
365.7335634973,0.839402
366.732975659571,0.899412
367.810720558109,0.977745
369.045123214976,1.1344
370.248818079869,1.10369
371.116804012976,0.767986
372.178674826287,0.961871
372.947923035865,0.669248
373.794588266341,0.746665
374.608331555966,0.713743
375.503130718446,0.794799
410.876455544662,35.2733
411.970083618814,0.993628
412.895087125931,0.825004
413.819320138347,0.824233
414.73681514368,0.817495
415.657700393502,0.820885
416.580054614062,0.822354
417.499296788551,0.819242
418.427142184068,0.827845
419.358773809189,0.831632
420.295687955185,0.836914
421.240443578666,0.844756
422.188871380836,0.848428
423.121883214525,0.833012
424.094562283559,0.872679
428.704151031753,4.50959
429.94213029198,1.13798
431.388566621575,1.34644
433.297243215,1.80868
