X,frankfurt_urban_n_vehicles.MA[5].tcp/rcvd seq
416.232470019111,1.04047e+08
416.324355744266,1.04047e+08
416.32507722424,1.04047e+08
416.414786371977,1.04047e+08
416.415904843481,1.04048e+08
416.507074162,1.04048e+08
416.508537933963,1.04049e+08
416.509178397111,1.04049e+08
416.510215860259,1.0405e+08
416.596777114539,1.04051e+08
416.597471577687,1.04051e+08
416.600352499838,1.04052e+08
416.600857954696,1.04052e+08
416.601886409554,1.04053e+08
416.602364864412,1.04053e+08
416.60287031927,1.04054e+08
416.603853774128,1.04054e+08
416.687314447324,1.04055e+08
416.688252902182,1.04055e+08
416.68874035704,1.04056e+08
416.689218811898,1.04056e+08
416.690319266756,1.04057e+08
416.69318363133,1.04058e+08
416.693680086188,1.04058e+08
416.694374541046,1.04059e+08
416.695891450762,1.04059e+08
416.697309360478,1.0406e+08
416.698039815336,1.0406e+08
416.699322725052,1.04061e+08
416.700306175821,1.04061e+08
416.701271622501,1.04062e+08
416.776708190409,1.04062e+08
416.778553132384,1.04063e+08
416.779516568687,1.04063e+08
416.780554015367,1.04064e+08
416.781104462047,1.04064e+08
416.783603345869,1.04065e+08
416.784613792549,1.04066e+08
416.785516239229,1.04066e+08
416.786039685909,1.04067e+08
416.788777579269,1.04067e+08
416.789319025949,1.04068e+08
416.790275472629,1.04068e+08
416.792261812669,1.04069e+08
416.792767259349,1.04069e+08
416.865894813638,1.0407e+08
416.867714403591,1.0407e+08
416.870525085276,1.04071e+08
416.871499523902,1.04071e+08
416.874684401154,1.04072e+08
416.87531583978,1.04073e+08
416.876852278406,1.04073e+08
416.877339717032,1.04074e+08
416.878422155658,1.04074e+08
416.881530471536,1.04075e+08
416.882585910162,1.04075e+08
416.883145348788,1.04076e+08
416.883731787414,1.04076e+08
416.885014664666,1.04077e+08
416.95526189281,1.04077e+08
416.957020924318,1.04078e+08
416.95967743098,1.04078e+08
416.961281577752,1.04079e+08
416.964565890134,1.04079e+08
416.966593171338,1.0408e+08
416.967671770882,1.04081e+08
416.968159201552,1.04081e+08
416.968673632222,1.04082e+08
416.971624121434,1.04082e+08
416.972882402638,1.04083e+08
416.973928833308,1.04083e+08
416.976184095524,1.04084e+08
416.977302526194,1.04084e+08
417.044466500126,1.04085e+08
417.046405531634,1.04085e+08
417.048837038296,1.04086e+08
417.050652902474,1.04086e+08
417.054002427479,1.04087e+08
417.055806778654,1.04088e+08
417.057934688074,1.04088e+08
417.058521110884,1.04089e+08
417.060637956504,1.04089e+08
417.061765379314,1.0409e+08
417.062784802124,1.0409e+08
417.063281224934,1.04091e+08
417.067190183848,1.04091e+08
417.067731606658,1.04092e+08
417.134585099636,1.04092e+08
417.135673131144,1.04093e+08
417.138167637806,1.04093e+08
417.139938501984,1.04094e+08
417.155578392873,1.04094e+08
417.157476044511,1.04095e+08
417.158523136962,1.04096e+08
417.15942555202,1.04096e+08
417.160489967078,1.04097e+08
417.161004382136,1.04097e+08
417.161951797194,1.04098e+08
417.162962212252,1.04098e+08
417.166657759712,1.04099e+08
417.168049499885,1.04099e+08
417.223922625871,1.041e+08
417.224976722962,1.041e+08
417.227318229624,1.04101e+08
417.229107093802,1.04101e+08
417.245665280645,1.04102e+08
417.251495317289,1.04103e+08
417.253548356251,1.04103e+08
417.255777763677,1.04104e+08
417.256256171103,1.04104e+08
417.258987722137,1.04105e+08
417.261075457877,1.04105e+08
417.263597193617,1.04106e+08
417.265865008469,1.04106e+08
417.266415415895,1.04107e+08
417.313100210108,1.04107e+08
417.314714501524,1.04108e+08
417.316711813861,1.04108e+08
417.318419678039,1.04109e+08
417.33774214188,1.04109e+08
417.341268787772,1.0411e+08
417.34368087708,1.04111e+08
417.34549675534,1.04111e+08
417.346620155236,1.04112e+08
417.535574325346,1.04112e+08
417.536214710538,1.04112e+08
417.53735109573,1.04113e+08
417.537847480922,1.04113e+08
417.538839866114,1.04114e+08
417.541140636498,1.04114e+08
417.54165502169,1.04115e+08
417.542349406882,1.04115e+08
417.543377792074,1.04116e+08
417.545202177266,1.04116e+08
417.546284562458,1.04117e+08
417.547783332842,1.04118e+08
417.548901718034,1.04118e+08
417.550011103226,1.04119e+08
417.55228387361,1.04119e+08
417.625410272715,1.0412e+08
417.627079043099,1.0412e+08
417.628422421109,1.04121e+08
417.628900799119,1.04121e+08
417.631499969059,1.04122e+08
417.633414354251,1.04122e+08
417.634452799487,1.04123e+08
417.635471124635,1.04123e+08
417.636580502645,1.04124e+08
417.637689880655,1.04124e+08
417.640004258665,1.04125e+08
417.641131636675,1.04126e+08
417.641844014685,1.04126e+08
417.644760770705,1.04127e+08
417.728792293339,1.04127e+08
417.731472921482,1.04128e+08
417.73199629335,1.04128e+08
417.732519665218,1.04129e+08
417.735240780822,1.04129e+08
417.73630515269,1.0413e+08
417.737887524558,1.0413e+08
417.738915896426,1.04131e+08
417.739971268294,1.04131e+08
417.741900640162,1.04132e+08
417.74303701203,1.04133e+08
417.744173383898,1.04133e+08
417.745093755766,1.04134e+08
417.745572127634,1.04134e+08
417.822865112328,1.04135e+08
417.823984224682,1.04135e+08
417.825828068824,1.04136e+08
417.827734434718,1.04136e+08
417.829360800612,1.04137e+08
417.830434912966,1.04137e+08
417.83138227886,1.04138e+08
417.83423183504,1.04138e+08
417.835260200934,1.04139e+08
417.835909566828,1.04139e+08
417.837219298616,1.0414e+08
417.83789566451,1.04141e+08
417.838798030404,1.04141e+08
417.839763396298,1.04142e+08
417.91751779535,1.04142e+08
417.919432155402,1.04143e+08
417.919964515454,1.04143e+08
417.920667875506,1.04144e+08
417.92219359561,1.04144e+08
417.923629315714,1.04145e+08
417.924984035818,1.04145e+08
417.92546239587,1.04146e+08
417.926212755922,1.04146e+08
417.927660115974,1.04147e+08
417.928138476026,1.04148e+08
417.928670836078,1.04148e+08
417.92971719613,1.04149e+08
417.930817556182,1.04149e+08
418.009859212226,1.0415e+08
418.010364566558,1.0415e+08
418.011881275222,1.04151e+08
418.012575629554,1.04151e+08
418.013044983886,1.04152e+08
418.01457069255,1.04152e+08
418.016213401214,1.04153e+08
418.017947373846,1.04153e+08
418.019051039807,1.04154e+08
418.020412394139,1.04154e+08
418.021061748471,1.04155e+08
418.022870457135,1.04156e+08
418.023420811467,1.04156e+08
418.025353117571,1.04157e+08
418.099650101466,1.04157e+08
418.100741450218,1.04158e+08
418.102245229217,1.04158e+08
418.102777577969,1.04159e+08
418.104240275473,1.04159e+08
418.104781624225,1.0416e+08
418.120312244261,1.0416e+08
418.123078469497,1.04161e+08
418.123583818249,1.04161e+08
418.124062167001,1.04162e+08
418.125081515753,1.04163e+08
418.126553213257,1.04163e+08
418.127536562009,1.04164e+08
418.130093250103,1.04164e+08
418.188971630794,1.04165e+08
418.190368979546,1.04165e+08
418.19206567705,1.04166e+08
418.193058025802,1.04166e+08
418.194086374554,1.04167e+08
418.195478691647,1.04167e+08
418.212016345811,1.04168e+08
418.217531306164,1.04168e+08
418.218126649458,1.04169e+08
418.219137777091,1.0417e+08
418.219679120385,1.0417e+08
418.220328463679,1.04171e+08
418.222650809245,1.04171e+08
418.223934153675,1.04172e+08
418.279798506145,1.04172e+08
418.280393849439,1.04173e+08
418.281359280859,1.04173e+08
418.282459583615,1.04174e+08
418.283559926909,1.04174e+08
418.285220613497,1.04175e+08
418.311801330454,1.04175e+08
418.31472405341,1.04176e+08
418.315707391382,1.04176e+08
418.32221481195,1.04177e+08
418.511031558908,1.04178e+08
418.51167188668,1.04178e+08
418.512321214452,1.04178e+08
418.513765869996,1.04179e+08
418.514776197768,1.04179e+08
418.51524552554,1.0418e+08
418.516219853312,1.0418e+08
418.516716181084,1.04181e+08
418.517855508856,1.04181e+08
418.518513836628,1.04182e+08
418.5191091644,1.04182e+08
418.520607819944,1.04183e+08
418.521131147716,1.04183e+08
418.522024475488,1.04184e+08
418.523379131032,1.04184e+08
418.601516720366,1.04185e+08
418.60212104327,1.04186e+08
418.603702366174,1.04186e+08
418.605183011982,1.04187e+08
418.608268670314,1.04187e+08
418.609368993218,1.04188e+08
418.61029065363,1.04188e+08
418.611183981402,1.04189e+08
418.612248304306,1.04189e+08
418.61338462721,1.0419e+08
418.613853950114,1.0419e+08
418.636229530254,1.04191e+08
418.638031237704,1.04191e+08
418.638590560608,1.04192e+08
418.676409082366,1.04193e+08
418.692925437696,1.04193e+08
418.6938637606,1.04193e+08
418.694441083504,1.04194e+08
418.696556729312,1.04194e+08
418.697713903402,1.04195e+08
418.698931226306,1.04195e+08
418.700387546843,1.04196e+08
418.700964865013,1.04196e+08
418.701894183183,1.04197e+08
418.703428819523,1.04197e+08
418.704629659051,1.04198e+08
418.726892777187,1.04198e+08
418.728348227498,1.04199e+08
418.730776925264,1.04199e+08
418.782129938809,1.042e+08
418.783695030223,1.04201e+08
418.785556348393,1.04201e+08
418.786079666563,1.04202e+08
418.787140336951,1.04202e+08
418.788097082555,1.04203e+08
418.790320718895,1.04203e+08
418.792295037065,1.04204e+08
418.792917355235,1.04204e+08
418.794415991575,1.04205e+08
418.794903309745,1.04205e+08
418.81853443106,1.04206e+08
418.819048744634,1.04206e+08
418.822191831228,1.04207e+08
418.871379435257,1.04208e+08
418.873732467229,1.04208e+08
418.875293163011,1.04209e+08
418.876387219695,1.04209e+08
418.877421072431,1.0421e+08
418.878664923605,1.0421e+08
418.879705215343,1.04211e+08
418.882182528807,1.04211e+08
418.883219842381,1.04212e+08
418.884197806193,1.04212e+08
418.886515433341,1.04213e+08
418.908857550142,1.04213e+08
418.91093294376,1.04214e+08
418.911546252902,1.04215e+08
418.960556927191,1.04215e+08
418.963080959163,1.04216e+08
418.964515654945,1.04216e+08
418.965582711629,1.04217e+08
418.966782020771,1.04217e+08
418.968265327078,1.04218e+08
418.96936563622,1.04218e+08
418.97242895285,1.04219e+08
418.973619261992,1.04219e+08
418.974755571134,1.0422e+08
418.975719925275,1.0422e+08
418.998451326173,1.04221e+08
419.001218382354,1.04221e+08
419.002878783266,1.04222e+08
419.049851414764,1.04223e+08
419.052222446736,1.04223e+08
419.054290751588,1.04224e+08
419.05522905644,1.04224e+08
419.074074775702,1.04225e+08
419.074544080554,1.04225e+08
419.076433996977,1.04226e+08
419.077399301829,1.04226e+08
419.077904606681,1.04227e+08
419.079403216385,1.04227e+08
419.079908521237,1.04228e+08
419.096446375345,1.04228e+08
419.096951680197,1.04229e+08
419.103814812249,1.0423e+08
419.139100898131,1.0423e+08
419.14268701187,1.04231e+08
419.1436523126,1.04231e+08
419.148701695369,1.04232e+08
419.168441411937,1.04232e+08
419.169895883171,1.04233e+08
419.170826053675,1.04233e+08
419.172316243529,1.04234e+08
419.173380544259,1.04234e+08
419.174781603887,1.04235e+08
419.175910012341,1.04235e+08
419.189401698965,1.04236e+08
419.190476106424,1.04236e+08
419.201089151101,1.04237e+08
419.228395377451,1.04238e+08
419.231999934397,1.04238e+08
419.234220946529,1.04239e+08
419.239417985474,1.04239e+08
419.258819547281,1.0424e+08
419.263837727997,1.0424e+08
419.265923103413,1.04241e+08
419.268797671477,1.04241e+08
419.270252144243,1.04242e+08
419.271723320251,1.04242e+08
419.460495762191,1.04243e+08
419.461842052693,1.04243e+08
419.463681633697,1.04243e+08
419.464231924199,1.04244e+08
419.464737214701,1.04244e+08
419.466181795705,1.04245e+08
419.466777086207,1.04246e+08
419.467282376709,1.04246e+08
419.468747667211,1.04247e+08
419.469225957713,1.04247e+08
419.470302248215,1.04248e+08
419.470888538717,1.04248e+08
419.471357829219,1.04249e+08
419.471935119721,1.04249e+08
419.474162700725,1.0425e+08
419.551569813061,1.0425e+08
419.553950684567,1.04251e+08
419.554437972645,1.04251e+08
419.557215548801,1.04252e+08
419.561229589587,1.04253e+08
419.563675877665,1.04253e+08
419.564785165743,1.04254e+08
419.565380453821,1.04254e+08
419.565903741899,1.04255e+08
419.567366318055,1.04255e+08
419.568394606133,1.04256e+08
419.569713182289,1.04256e+08
419.570191470367,1.04257e+08
419.591282154088,1.04257e+08
419.651764214696,1.04258e+08
419.652864500506,1.04258e+08
419.653351786316,1.04259e+08
419.653884072126,1.0426e+08
419.656150357936,1.0426e+08
419.657621929556,1.04261e+08
419.659039501176,1.04261e+08
419.660166786986,1.04262e+08
419.661213072796,1.04262e+08
419.661763358606,1.04263e+08
419.663189930226,1.04263e+08
419.664299216036,1.04264e+08
419.665426501846,1.04264e+08
419.68107481272,1.04265e+08
419.764463783345,1.04265e+08
419.76717327237,1.04266e+08
419.76820155608,1.04266e+08
419.76926583979,1.04267e+08
419.7702941235,1.04268e+08
419.77091640721,1.04268e+08
419.77228069092,1.04269e+08
419.77334497463,1.04269e+08
419.77517882576,1.0427e+08
419.77628810947,1.0427e+08
419.77678439318,1.04271e+08
419.7787819606,1.04271e+08
419.77976524431,1.04272e+08
419.794424986901,1.04272e+08
419.858365711999,1.04273e+08
419.858861993773,1.04273e+08
419.859367275547,1.04274e+08
419.861963050666,1.04275e+08
419.86254033244,1.04275e+08
419.863885895988,1.04276e+08
419.864788177762,1.04276e+08
419.865302459536,1.04277e+08
419.866756023084,1.04277e+08
419.867333304858,1.04278e+08
419.867847586632,1.04278e+08
419.86933715018,1.04279e+08
419.869851431954,1.04279e+08
419.88639236723,1.0428e+08
419.949706144852,1.0428e+08
419.95064442486,1.04281e+08
419.951834054272,1.04281e+08
419.95294333428,1.04282e+08
419.953953614288,1.04283e+08
419.954584894296,1.04283e+08
419.955541174304,1.04284e+08
419.957025048099,1.04284e+08
419.957963328107,1.04285e+08
419.9595022767,1.04285e+08
419.961019000376,1.04286e+08
419.961976444044,1.04286e+08
