X,frankfurt_urban_n_vehicles.MA[3].tcpApp[0]/endToEndDelay:vector
308.103692702281,46.1903
308.838498731319,0.634806
309.573163001776,0.634664
310.307204094724,0.634041
311.04109076871,0.633887
311.775812735217,0.634722
312.50814497428,0.632332
313.241098113423,0.632953
313.974149248845,0.633051
314.707637880274,0.633489
315.439760138971,0.632122
316.182125023804,0.642365
316.919779377276,0.637654
317.667492072255,0.647713
318.427680499335,0.660188
319.187862260477,0.660182
319.950538032071,0.662676
320.701234134869,0.650696
321.462623471598,0.661389
322.199485548231,0.636862
323.001043169338,0.701558
323.796478587993,0.695435
324.686721687206,0.790243
325.661549982116,0.874828
326.749940704768,0.988391
327.817821913873,0.967881
328.769005076662,0.851183
329.554114922706,0.68511
330.392015335923,0.7379
331.459242041957,0.967227
332.603342880288,1.0441
333.989552217594,1.28621
342.646639393462,8.55709
343.51854697592,0.771908
344.32927683113,0.71073
345.153673895154,0.724397
345.91956443566,0.665891
346.688491526313,0.668927
347.440827978712,0.652336
348.19225215158,0.651424
348.938164842933,0.645913
349.714540026828,0.676375
350.485615834712,0.671076
351.283755275893,0.698139
352.066206144061,0.682451
352.827099772665,0.660894
353.59405499997,0.666955
354.373624750989,0.67957
355.138065748957,0.664441
355.923993033898,0.685927
356.704634743654,0.680642
357.498707133021,0.694072
358.280039372129,0.681332
359.052101996024,0.672063
359.835893315131,0.683791
360.62059105262,0.684698
361.40334652716,0.682755
362.193267042741,0.689921
363.012707644208,0.719441
363.822438760554,0.709731
364.642831448794,0.720393
365.494062885399,0.751231
366.367696345841,0.773633
367.308285472507,0.840589
368.449136980657,1.04085
369.409579739006,0.860443
370.310046689512,0.800467
371.22072780177,0.810681
372.449142511547,1.12841
373.27058457976,0.721442
374.277774858503,0.90719
375.386540334568,1.00877
377.77612028924,2.28958
