X,frankfurt_urban_n_vehicles_mipv6.MA[3].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_mipv6.MA[3].udpApp[0]/rcvdPk:vector(packetBytes)
37.071138985739,1032,1024
37.076195873165,1032,1024
37.083173414343,1032,1024
37.089184365337,1032,1024
37.105011104237,1032,1024
37.111462300319,1032,1024
37.116619973759,1032,1024
37.127299977178,1032,1024
37.139184372387,1032,1024
37.152647634685,1032,1024
37.157073240895,1032,1024
37.166658925943,1032,1024
37.19214946811,1032,1024
37.193834545806,1032,1024
37.213191433695,1032,1024
37.216573738931,1032,1024
37.219039903881,1032,1024
37.231036072515,1032,1024
37.241581976187,1032,1024
37.247286551791,1032,1024
37.266829150469,1032,1024
37.280905969201,1032,1024
37.286110999843,1032,1024
37.286757073819,1032,1024
37.300798982993,1032,1024
37.312685194661,1032,1024
37.316356577498,1032,1024
37.326959973699,1032,1024
37.338970818278,1032,1024
37.348457190828,1032,1024
37.359246174569,1032,1024
37.385202621211,1032,1024
37.435577751151,1032,1024
37.439281913287,1032,1024
37.44851104575,1032,1024
37.455388734,1032,1024
37.49863739811,1032,1024
37.527358850739,1032,1024
37.532497530643,1032,1024
37.535649081635,1032,1024
37.551858138689,1032,1024
37.553375689681,1032,1024
37.556597930995,1032,1024
37.560393010915,1032,1024
37.568924982043,1032,1024
37.588404047831,1032,1024
37.599114047831,1032,1024
37.600404498401,1032,1024
37.612789560273,1032,1024
37.617984161447,1032,1024
37.619705310853,1032,1024
37.626389384407,1032,1024
37.628927403671,1032,1024
37.637487691147,1032,1024
37.641097710411,1032,1024
37.646521190161,1032,1024
37.647696763555,1032,1024
37.649061336949,1032,1024
37.657958837585,1032,1024
37.663765913856,1032,1024
37.666341494558,1032,1024
37.669871067952,1032,1024
37.676718754572,1032,1024
37.686462707853,1032,1024
37.711877930563,1032,1024
37.717613583704,1032,1024
37.720292179168,1032,1024
37.731229692287,1032,1024
37.773655431315,1032,1024
37.775636712263,1032,1024
37.786029410741,1032,1024
37.795379270871,1032,1024
37.800707738626,1032,1024
37.80191059512,1032,1024
37.80597993099,1032,1024
37.811780723601,1032,1024
37.823334603322,1032,1024
37.835318916018,1032,1024
37.870253082391,1032,1024
37.881516541819,1032,1024
37.887425652193,1032,1024
37.890980733217,1032,1024
37.892710350359,1032,1024
37.898583677876,1032,1024
37.918767521899,1032,1024
37.996193143925,1032,1024
38.024796661985,1032,1024
38.037980416509,1032,1024
38.046612157305,1032,1024
38.048588816757,1032,1024
38.050509546347,1032,1024
38.056588101982,1032,1024
38.09590573776,1032,1024
38.114558000974,1032,1024
38.116221191494,1032,1024
38.168932553118,1032,1024
38.194883899186,1032,1024
38.198812629406,1032,1024
38.206833769066,1032,1024
38.225609036773,1032,1024
38.22671976243,1032,1024
38.228028267061,1032,1024
38.273082519122,1032,1024
38.316099443119,1032,1024
38.319183163485,1032,1024
38.325871838051,1032,1024
38.331345601442,1032,1024
38.337955258866,1032,1024
38.341555485072,1032,1024
38.384241330721,1032,1024
38.384869545247,1032,1024
38.399798691476,1032,1024
38.412604619031,1032,1024
38.415931301328,1032,1024
38.458316856099,1032,1024
38.459125082343,1032,1024
38.508064808481,1032,1024
38.51229536356,1032,1024
38.569240279831,1032,1024
38.57222280781,1032,1024
38.605110070658,1032,1024
38.607370779992,1032,1024
38.609500558054,1032,1024
38.618019119498,1032,1024
38.657127322659,1032,1024
38.663523912246,1032,1024
38.677056894257,1032,1024
38.694627104825,1032,1024
38.700040344132,1032,1024
38.705109855849,1032,1024
38.733789206036,1032,1024
38.738973004144,1032,1024
38.771196841995,1032,1024
38.779613705543,1032,1024
38.792310586069,1032,1024
38.799231368951,1032,1024
38.802961644998,1032,1024
38.812699880407,1032,1024
38.838191122903,1032,1024
38.839701394439,1032,1024
38.842050752479,1032,1024
38.847865660479,1032,1024
38.848466932015,1032,1024
38.884385387731,1032,1024
38.886457394439,1032,1024
38.932068969594,1032,1024
38.935253458142,1032,1024
38.943802118973,1032,1024
38.945648957947,1032,1024
38.985000638299,1032,1024
39.014108132248,1032,1024
39.026727259331,1032,1024
39.028191109395,1032,1024
39.036849712654,1032,1024
39.037622005726,1032,1024
39.048041269211,1032,1024
39.075573149041,1032,1024
39.086174262466,1032,1024
39.08743111253,1032,1024
39.092087996318,1032,1024
39.094474846382,1032,1024
39.096519432526,1032,1024
39.112610588576,1032,1024
39.142865394696,1032,1024
39.153849652822,1032,1024
39.159422001984,1032,1024
39.187402726206,1032,1024
39.18889502985,1032,1024
39.232181023443,1032,1024
39.236840221747,1032,1024
39.301000762181,1032,1024
39.328147422863,1032,1024
39.328811747171,1032,1024
39.3333038178,1032,1024
39.34027636949,1032,1024
39.35209164188,1032,1024
39.358311036086,1032,1024
39.398765508099,1032,1024
39.410714119305,1032,1024
39.419412282845,1032,1024
39.455225523705,1032,1024
39.460073023069,1032,1024
39.461365939905,1032,1024
39.462165274213,1032,1024
39.470588272697,1032,1024
39.474892522286,1032,1024
39.494546450503,1032,1024
39.496404204038,1032,1024
39.508764057578,1032,1024
39.522526333499,1032,1024
39.525883610403,1032,1024
39.527293543087,1032,1024
39.530422475771,1032,1024
39.563884884187,1032,1024
39.611156803804,1032,1024
39.622008697008,1032,1024
39.622772050896,1032,1024
39.623553404784,1032,1024
39.627058547655,1032,1024
39.631805684425,1032,1024
39.633116632607,1032,1024
