X,frankfurt_urban_n_vehicles_mipv6.MA[0].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
196.87471395179,1
197.87471395179,2
199.87471395179,3
203.87471395179,4
211.87471395179,5
227.87471395179,6
259.87471395179,7
290.146222916498,1
291.146222916498,2
293.146222916498,3
297.146222916498,4
305.146222916498,5
321.146222916498,6
335.183931997538,1
336.183931997538,2
338.183931997538,3
342.183931997538,4
350.183931997538,5
366.183931997538,6
398.183931997538,7
399.616995906203,1
400.616995906203,2
402.616995906203,3
406.616995906203,4
414.616995906203,5
430.616995906203,6
