X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
204.956957512193,1
205.956957512193,2
207.956957512193,3
211.956957512193,4
219.956957512193,5
235.956957512193,6
267.956957512193,7
299.956957512193,8
306.553943376271,1
307.553943376271,2
309.553943376271,3
313.553943376271,4
321.553943376271,5
337.553943376271,6
348.858550534736,1
349.858550534736,2
351.858550534736,3
355.858550534736,4
363.858550534736,5
379.858550534736,6
385.045323681668,1
386.045323681668,2
388.045323681668,3
392.045323681668,4
400.045323681668,5
410.761248659994,6
411.761248659994,7
411.858550534736,7
443.858550534736,8
