X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
200.424866819372,1
201.424866819372,2
203.424866819372,3
207.424866819372,4
215.424866819372,5
231.424866819372,6
263.424866819372,7
291.76395674819,1
292.76395674819,2
294.76395674819,3
298.76395674819,4
306.76395674819,5
322.76395674819,6
344.872114394545,1
345.872114394545,2
347.872114394545,3
351.872114394545,4
359.872114394545,5
375.872114394545,6
407.872114394545,7
411.053223285636,1
412.053223285636,2
414.053223285636,3
418.053223285636,4
426.053223285636,5
