X,frankfurt_urban_n_vehicles.MA[5].idLayer/sequenceUpdateCa:vector
207.919434232653,1
302.157529233646,2
345.666036137429,3
381.961915638835,4
382.461915638835,5
382.961915638835,6
383.271883251062,7
383.771883251062,8
388.873895286636,9
389.373895286636,10
389.873895286636,11
390.373895286636,12
390.873895286636,13
391.373895286636,14
391.873895286636,15
392.373895286636,16
392.873895286636,17
393.373895286636,18
393.873895286636,19
394.373895286636,20
394.873895286636,21
395.373895286636,22
395.873895286636,23
396.373895286636,24
396.873895286636,25
397.373895286636,26
397.873895286636,27
398.373895286636,28
398.873895286636,29
399.373895286636,30
399.873895286636,31
400.373895286636,32
400.873895286636,33
401.373895286636,34
401.873895286636,35
402.373895286636,36
402.873895286636,37
403.373895286636,38
403.873895286636,39
404.373895286636,40
404.873895286636,41
405.373895286636,42
405.873895286636,43
406.373895286636,44
406.873895286636,45
407.373895286636,46
407.873895286636,47
408.373895286636,48
408.873895286636,49
409.373895286636,50
409.873895286636,51
410.373895286636,52
410.873895286636,53
411.373895286636,54
411.873895286636,55
412.373895286636,56
412.873895286636,57
413.373895286636,58
413.873895286636,59
414.373895286636,60
414.873895286636,61
415.373895286636,62
415.873895286636,63
416.373895286636,64
416.873895286636,65
417.373895286636,66
417.873895286636,67
418.373895286636,68
418.873895286636,69
419.373895286636,70
419.873895286636,71
420.321925052908,72
420.821925052908,73
421.321925052908,74
421.821925052908,75
422.310900671402,76
