X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
197.470096554426,1
198.470096554426,2
200.470096554426,3
204.470096554426,4
212.470096554426,5
228.470096554426,6
260.470096554426,7
292.470096554426,8
300.872184611115,1
301.872184611115,2
303.872184611115,3
307.872184611115,4
315.872184611115,5
331.872184611115,6
340.11830999339,1
341.11830999339,2
343.11830999339,3
347.11830999339,4
355.11830999339,5
371.11830999339,6
403.11830999339,7
407.820507583005,1
408.820507583005,2
410.820507583005,3
414.820507583005,4
422.820507583005,5
