X,frankfurt_urban_n_vehicles.MA[5].udpApp[0]/endToEndDelay:vector
55.522561993174,0.102602
55.539958108192,0.109998
55.56683322321,0.126873
55.575979378638,0.126019
55.584648534066,0.124688
55.648911770307,0.158951
55.675844754876,0.165884
55.682856557344,0.162896
55.71095898317,0.170999
55.745070801546,0.19511
55.782796882366,0.212836
55.799271997358,0.219312
55.802998152755,0.213038
55.873647348557,0.253687
55.916023544354,0.276063
55.923886699736,0.273926
55.940214855118,0.280254
55.95774997009,0.28779
55.979998085062,0.300038
55.981401240444,0.291441
55.982660395826,0.2827
55.989194551208,0.279234
56.030973706585,0.301013
56.034600861957,0.29464
56.069837976919,0.319878
56.104419132287,0.334459
56.122737247241,0.342777
56.190850368471,0.38089
56.195350523835,0.37539
56.213411679195,0.383451
56.239521679195,0.399561
56.245927834551,0.395967
56.256081989907,0.396122
56.32033118567,0.430371
56.35973618567,0.459776
56.36275134102,0.452791
56.402988381427,0.483028
56.406278536771,0.476318
56.427682692115,0.487722
56.441558847459,0.491598
56.467663002803,0.507703
56.537267238964,0.547307
56.588129394302,0.578169
56.59208954964,0.572129
56.620823664565,0.590863
56.622010819897,0.58205
56.625115975229,0.575156
56.638736090151,0.578776
56.661168245483,0.591208
56.702380671067,0.61242
56.729467785985,0.629507
56.755703941313,0.645743
56.756810096641,0.63685
56.760077251969,0.630117
56.803129407295,0.653169
56.833579342791,0.673619
56.871154503103,0.701194
56.889684618017,0.709724
56.891934773341,0.701974
56.918807888253,0.718847
56.920900043573,0.71094
56.981213198893,0.751253
56.995725354213,0.755765
57.011892469122,0.761932
57.02296062444,0.763
57.057850739348,0.78789
57.073329894666,0.793369
57.094682090394,0.794722
57.10185224571,0.791892
57.106015401024,0.786055
57.152583556338,0.812623
57.210373956283,0.840413
57.253243111595,0.873283
57.268308266907,0.878348
57.290741462629,0.880781
57.300922617939,0.880962
57.302825773247,0.822865
57.344176928555,0.834216
57.361812043453,0.841852
57.363009158351,0.833049
57.379779313659,0.819819
57.385410468967,0.81545
57.387322624275,0.797362
57.394685779583,0.794725
57.457649819992,0.827689
57.459016975298,0.819057
57.467249090194,0.797289
57.48657120509,0.806611
57.525220441215,0.79526
57.541680567429,0.80172
57.563395947738,0.793435
57.591680178628,0.77172
57.616764810615,0.776804
57.675064925507,0.805104
57.680037727861,0.790077
57.687269998055,0.78731
57.709980153357,0.80002
57.818932429888,0.818972
57.821970585188,0.79201
57.826057700078,0.786097
57.828743855378,0.768783
57.831169010678,0.761209
57.833207165978,0.753247
