X,frankfurt_urban_n_vehicles.MA[7].idLayer/sequenceUpdateCa:vector
112.275766942104,1
208.797026754859,2
302.353563271288,3
344.661982254687,4
387.837064229327,5
388.337064229327,6
388.837064229327,7
389.337064229327,8
389.837064229327,9
390.337064229327,10
390.837064229327,11
391.337064229327,12
391.837064229327,13
392.337064229327,14
392.837064229327,15
393.337064229327,16
393.837064229327,17
394.337064229327,18
394.837064229327,19
395.337064229327,20
395.837064229327,21
396.337064229327,22
396.837064229327,23
397.337064229327,24
397.837064229327,25
398.337064229327,26
398.837064229327,27
399.337064229327,28
399.837064229327,29
400.337064229327,30
400.837064229327,31
401.337064229327,32
401.837064229327,33
402.337064229327,34
402.837064229327,35
403.337064229327,36
403.837064229327,37
404.337064229327,38
404.837064229327,39
405.337064229327,40
405.837064229327,41
406.337064229327,42
406.837064229327,43
406.993697251156,44
407.493697251156,45
407.993697251156,46
408.493697251156,47
408.813508526823,48
