X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
34.4,1
34.41,2
34.42,3
34.43,4
34.44,5
34.45,6
34.46,7
34.47,8
34.48,9
34.49,10
34.5,11
44.88,12
44.89,13
44.9,14
44.91,15
44.92,16
44.93,17
44.94,18
44.95,19
44.96,20
44.97,21
68.14,22
68.15,23
68.16,24
68.17,25
68.18,26
68.19,27
68.2,28
68.21,29
68.22,30
68.23,31
68.24,32
91.65,33
91.66,34
91.67,35
91.68,36
91.69,37
91.7,38
91.71,39
91.72,40
91.73,41
91.74,42
91.75,43
98.5,44
98.51,45
98.52,46
98.53,47
98.54,48
98.55,49
98.56,50
98.57,51
98.58,52
98.59,53
98.6,54
100.56,55
100.57,56
100.58,57
100.59,58
100.6,59
100.61,60
100.62,61
100.63,62
100.64,63
112.87,64
112.88,65
112.89,66
112.9,67
112.91,68
112.92,69
112.93,70
112.94,71
112.95,72
112.96,73
112.97,74
140.25,75
140.26,76
140.27,77
140.28,78
140.29,79
140.3,80
140.31,81
140.32,82
140.33,83
140.34,84
140.35,85
140.36,86
140.37,87
140.38,88
141.42,89
141.43,90
141.44,91
141.45,92
141.46,93
141.47,94
141.48,95
141.49,96
141.5,97
141.51,98
141.52,99
141.53,100
141.54,101
141.55,102
141.56,103
141.57,104
144.65,105
144.66,106
144.67,107
144.68,108
144.69,109
144.7,110
144.71,111
144.72,112
144.73,113
144.74,114
186.88,115
186.89,116
186.9,117
186.91,118
186.92,119
186.93,120
186.94,121
186.95,122
186.96,123
186.97,124
186.98,125
188.26,126
188.27,127
188.28,128
188.29,129
188.3,130
188.31,131
188.32,132
188.33,133
188.34,134
188.35,135
188.36,136
188.37,137
188.38,138
203.22,139
203.23,140
203.24,141
203.25,142
203.26,143
203.27,144
203.28,145
203.29,146
203.3,147
203.31,148
220.86,149
220.87,150
220.88,151
220.89,152
220.9,153
220.91,154
220.92,155
220.93,156
220.94,157
220.95,158
221.94,159
221.95,160
221.96,161
221.97,162
221.98,163
221.99,164
265.62,165
265.63,166
265.64,167
265.65,168
265.66,169
265.67,170
265.68,171
265.69,172
265.7,173
265.71,174
265.72,175
265.73,176
265.74,177
265.75,178
265.76,179
266.8,180
266.81,181
266.82,182
266.83,183
266.84,184
266.85,185
266.86,186
266.87,187
266.88,188
266.89,189
266.9,190
266.91,191
266.92,192
269.05,193
269.06,194
269.07,195
269.08,196
269.09,197
269.1,198
269.11,199
269.12,200
269.13,201
269.14,202
269.15,203
269.16,204
269.17,205
301.13,206
301.14,207
301.15,208
301.16,209
301.17,210
301.18,211
301.19,212
402.06,213
402.07,214
402.08,215
402.09,216
402.1,217
402.11,218
402.12,219
402.13,220
402.14,221
402.15,222
402.16,223
402.17,224
402.18,225
402.19,226
402.2,227
402.21,228
402.22,229
402.23,230
403.47,231
403.48,232
403.49,233
403.5,234
403.51,235
403.52,236
403.53,237
403.54,238
403.55,239
403.56,240
403.57,241
403.58,242
403.59,243
403.6,244
403.61,245
413.82,246
413.83,247
413.84,248
413.85,249
413.86,250
413.87,251
413.88,252
413.89,253
413.9,254
413.91,255
413.92,256
413.93,257
413.94,258
