X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
35.01,1
35.02,2
35.03,3
35.04,4
35.05,5
35.06,6
35.07,7
35.08,8
35.09,9
35.1,10
35.11,11
35.12,12
35.13,13
35.14,14
35.15,15
35.16,16
40.82,17
40.83,18
40.84,19
40.85,20
40.86,21
40.87,22
40.88,23
40.89,24
40.9,25
40.91,26
40.92,27
70.19,28
70.2,29
70.21,30
70.22,31
70.23,32
70.24,33
70.25,34
70.26,35
70.27,36
70.28,37
70.29,38
90.35,39
90.36,40
90.37,41
90.38,42
90.39,43
90.4,44
90.41,45
90.42,46
90.43,47
90.44,48
104.03,49
104.04,50
104.05,51
104.06,52
104.07,53
104.08,54
104.09,55
104.1,56
104.11,57
104.12,58
104.13,59
104.14,60
104.15,61
104.16,62
104.17,63
104.18,64
104.19,65
104.2,66
104.21,67
104.22,68
104.23,69
104.24,70
105.95,71
105.96,72
105.97,73
105.98,74
105.99,75
106,76
106.01,77
106.02,78
106.03,79
106.04,80
106.05,81
106.06,82
106.07,83
106.08,84
106.09,85
106.1,86
106.11,87
106.12,88
106.13,89
111.87,90
111.88,91
111.89,92
111.9,93
111.91,94
111.92,95
111.93,96
111.94,97
111.95,98
111.96,99
111.97,100
139.75,101
139.76,102
139.77,103
139.78,104
139.79,105
139.8,106
139.81,107
139.82,108
139.83,109
139.84,110
139.85,111
139.86,112
139.87,113
139.88,114
139.89,115
139.9,116
139.91,117
139.92,118
139.93,119
139.94,120
139.95,121
139.96,122
139.97,123
139.98,124
139.99,125
140,126
140.01,127
140.02,128
140.03,129
140.04,130
140.05,131
140.06,132
140.07,133
140.08,134
140.09,135
140.1,136
140.11,137
140.12,138
140.13,139
140.14,140
140.15,141
140.16,142
140.17,143
140.18,144
140.19,145
140.2,146
140.21,147
140.22,148
140.9,149
140.91,150
140.92,151
140.93,152
140.94,153
140.95,154
140.96,155
140.97,156
140.98,157
140.99,158
141,159
141.01,160
141.02,161
141.03,162
141.04,163
151.01,164
151.02,165
151.03,166
151.04,167
151.05,168
151.06,169
151.07,170
151.08,171
151.09,172
151.1,173
151.11,174
174.7,175
174.71,176
174.72,177
174.73,178
174.74,179
174.75,180
174.76,181
174.77,182
174.78,183
174.79,184
174.8,185
176.39,186
176.4,187
176.41,188
176.42,189
176.43,190
176.44,191
176.45,192
176.46,193
176.47,194
176.48,195
176.49,196
201.52,197
201.53,198
201.54,199
201.55,200
201.56,201
201.57,202
201.58,203
201.59,204
201.6,205
201.61,206
201.62,207
229.23,208
229.24,209
229.25,210
229.26,211
229.27,212
229.28,213
229.29,214
229.3,215
229.31,216
229.32,217
229.33,218
230.68,219
230.69,220
230.7,221
230.71,222
230.72,223
230.73,224
230.74,225
230.75,226
230.76,227
230.77,228
230.78,229
262.3,230
262.31,231
262.32,232
262.33,233
262.34,234
262.35,235
262.36,236
262.37,237
262.38,238
262.39,239
262.4,240
262.41,241
262.42,242
262.43,243
262.44,244
263.15,245
263.16,246
263.17,247
263.18,248
263.19,249
263.2,250
263.21,251
263.22,252
263.23,253
263.24,254
263.25,255
263.26,256
265.06,257
265.07,258
265.08,259
265.09,260
265.1,261
265.11,262
265.12,263
265.13,264
265.14,265
265.15,266
265.16,267
265.17,268
265.18,269
300.75,270
300.76,271
300.77,272
300.78,273
300.79,274
300.8,275
300.81,276
300.82,277
300.83,278
300.84,279
300.85,280
300.86,281
300.87,282
395.92,283
395.93,284
395.94,285
395.95,286
395.96,287
395.97,288
395.98,289
395.99,290
396,291
396.01,292
396.02,293
396.03,294
396.04,295
397.64,296
397.65,297
397.66,298
397.67,299
397.68,300
397.69,301
397.7,302
397.71,303
397.72,304
397.73,305
397.74,306
397.75,307
397.76,308
418.16,309
418.17,310
418.18,311
418.19,312
418.2,313
418.21,314
418.22,315
418.23,316
418.24,317
418.25,318
418.26,319
418.27,320
418.28,321
