X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
34.17,1
34.18,2
34.19,3
34.2,4
34.21,5
34.22,6
34.23,7
34.24,8
34.25,9
34.26,10
34.27,11
46.05,12
46.06,13
46.07,14
46.08,15
46.09,16
46.1,17
46.11,18
46.12,19
46.13,20
46.14,21
75.37,22
75.38,23
75.39,24
75.4,25
75.41,26
75.42,27
75.43,28
75.44,29
75.45,30
75.46,31
75.47,32
93.26,33
93.27,34
93.28,35
93.29,36
93.3,37
93.31,38
93.32,39
93.33,40
93.34,41
93.35,42
101.25,43
101.26,44
101.27,45
101.28,46
101.29,47
101.3,48
101.31,49
101.32,50
101.33,51
101.34,52
101.35,53
102.99,54
103,55
103.01,56
103.02,57
103.03,58
103.04,59
103.05,60
103.06,61
103.07,62
103.08,63
103.09,64
115.27,65
115.28,66
115.29,67
115.3,68
115.31,69
115.32,70
115.33,71
115.34,72
115.35,73
115.36,74
115.37,75
133.07,76
133.08,77
133.09,78
133.1,79
133.11,80
133.12,81
133.13,82
133.14,83
133.15,84
133.16,85
133.17,86
134.41,87
134.42,88
134.43,89
134.44,90
134.45,91
134.46,92
134.47,93
134.48,94
134.49,95
134.5,96
152.33,97
152.34,98
152.35,99
152.36,100
152.37,101
152.38,102
152.39,103
152.4,104
152.41,105
152.42,106
152.43,107
183.27,108
183.28,109
183.29,110
183.3,111
183.31,112
183.32,113
183.33,114
183.34,115
183.35,116
183.36,117
183.37,118
184.53,119
184.54,120
184.55,121
184.56,122
184.57,123
184.58,124
184.59,125
184.6,126
184.61,127
184.62,128
184.63,129
202.35,130
202.36,131
202.37,132
202.38,133
202.39,134
202.4,135
202.41,136
202.42,137
202.43,138
202.44,139
229.93,140
229.94,141
229.95,142
229.96,143
229.97,144
229.98,145
229.99,146
230,147
230.01,148
230.02,149
230.03,150
231.76,151
231.77,152
231.78,153
231.79,154
231.8,155
231.81,156
231.82,157
231.83,158
231.84,159
231.85,160
263.81,161
263.82,162
263.83,163
263.84,164
263.85,165
263.86,166
263.87,167
263.88,168
263.89,169
263.9,170
263.91,171
264.76,172
264.77,173
264.78,174
264.79,175
264.8,176
264.81,177
264.82,178
264.83,179
264.84,180
264.85,181
264.86,182
264.87,183
264.88,184
266.53,185
266.54,186
266.55,187
266.56,188
266.57,189
266.58,190
266.59,191
266.6,192
266.61,193
266.62,194
266.63,195
266.64,196
305.27,197
305.28,198
305.29,199
305.3,200
305.31,201
305.32,202
305.33,203
305.34,204
305.35,205
305.36,206
305.37,207
305.38,208
305.39,209
404.22,210
404.23,211
404.24,212
404.25,213
404.26,214
404.27,215
404.28,216
404.29,217
404.3,218
404.31,219
404.32,220
404.33,221
404.34,222
404.35,223
404.36,224
404.37,225
404.38,226
404.39,227
404.4,228
404.41,229
404.42,230
404.43,231
404.44,232
404.45,233
404.46,234
404.47,235
404.48,236
404.49,237
404.5,238
404.51,239
404.52,240
404.53,241
404.54,242
404.55,243
404.56,244
404.57,245
404.58,246
404.59,247
404.6,248
405.45,249
405.46,250
405.47,251
405.48,252
405.49,253
405.5,254
405.51,255
405.52,256
405.53,257
405.54,258
405.55,259
405.56,260
405.57,261
405.58,262
405.59,263
405.6,264
419.38,265
419.39,266
419.4,267
419.41,268
419.42,269
419.43,270
419.44,271
419.45,272
419.46,273
419.47,274
419.48,275
419.49,276
