X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
32.146608487035,1
46.034629060867,2
70.538937441204,3
94.223672107715,4
98.482366067807,5
99.815339152033,6
110.871168075033,7
136.428574806571,8
137.925627111608,9
153.141986613287,10
188.885230874513,11
190.036930670617,12
206.192822958885,13
224.766580328879,14
226.023150971036,15
264.116755174529,16
270.245269361736,17
271.418730383676,18
304.95366720354,19
401.522512338171,20
403.41636970679,21
416.423582644536,22
