X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
34.165384291026,1
46.040567010653,2
75.363643988594,3
93.252438479913,4
101.247262974417,5
102.985751711004,6
115.264663705875,7
133.060910501393,8
134.402028069689,9
152.323727820275,10
183.268788489461,11
184.528910510414,12
202.340761141953,13
229.928866250183,14
231.750551684421,15
263.800419228548,16
264.757577553285,17
266.521691597593,18
305.268142816137,19
404.216633894668,20
405.441269906927,21
419.370289794291,22
