X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
34.51,1
34.52,2
34.53,3
34.54,4
34.55,5
34.56,6
34.57,7
34.58,8
34.59,9
34.6,10
34.61,11
43.51,12
43.52,13
43.53,14
43.54,15
43.55,16
43.56,17
43.57,18
43.58,19
43.59,20
43.6,21
43.61,22
70.78,23
70.79,24
70.8,25
70.81,26
70.82,27
70.83,28
70.84,29
70.85,30
70.86,31
70.87,32
90.13,33
90.14,34
90.15,35
90.16,36
90.17,37
90.18,38
90.19,39
90.2,40
90.21,41
90.22,42
100.94,43
100.95,44
100.96,45
100.97,46
100.98,47
100.99,48
101,49
101.01,50
101.02,51
101.03,52
101.04,53
101.05,54
102.21,55
102.22,56
102.23,57
102.24,58
102.25,59
102.26,60
102.27,61
102.28,62
102.29,63
102.3,64
114.9,65
114.91,66
114.92,67
114.93,68
114.94,69
114.95,70
114.96,71
114.97,72
114.98,73
114.99,74
115,75
141.73,76
141.74,77
141.75,78
141.76,79
141.77,80
141.78,81
141.79,82
141.8,83
141.81,84
141.82,85
141.83,86
141.84,87
141.85,88
141.86,89
141.87,90
141.88,91
141.89,92
141.9,93
141.91,94
141.92,95
141.93,96
141.94,97
141.95,98
141.96,99
141.97,100
141.98,101
141.99,102
142,103
142.01,104
142.02,105
142.03,106
142.04,107
142.05,108
142.06,109
142.07,110
142.08,111
142.09,112
142.1,113
142.11,114
142.12,115
142.13,116
142.14,117
142.15,118
142.16,119
142.17,120
142.18,121
142.19,122
142.2,123
142.21,124
142.22,125
142.23,126
142.24,127
142.25,128
142.26,129
142.27,130
142.28,131
142.29,132
142.3,133
142.31,134
142.32,135
142.33,136
142.34,137
142.35,138
142.36,139
142.37,140
142.38,141
142.39,142
142.4,143
142.41,144
142.42,145
142.43,146
142.44,147
142.45,148
142.46,149
142.47,150
142.48,151
142.49,152
142.5,153
142.51,154
142.52,155
142.53,156
142.54,157
142.55,158
142.56,159
142.57,160
142.58,161
142.59,162
142.6,163
142.61,164
142.62,165
142.63,166
142.64,167
142.65,168
142.66,169
142.67,170
142.68,171
142.69,172
142.7,173
142.71,174
142.72,175
142.73,176
142.74,177
142.75,178
142.76,179
142.77,180
142.78,181
142.79,182
142.8,183
142.81,184
142.82,185
142.83,186
142.84,187
142.85,188
142.86,189
142.87,190
142.88,191
142.89,192
142.9,193
142.91,194
142.92,195
142.93,196
142.94,197
142.95,198
142.96,199
142.97,200
142.98,201
142.99,202
143,203
143.01,204
143.02,205
143.03,206
143.04,207
143.05,208
143.06,209
143.07,210
143.08,211
143.09,212
143.1,213
143.11,214
143.12,215
143.13,216
143.14,217
143.15,218
143.16,219
143.17,220
143.18,221
143.19,222
143.2,223
143.21,224
143.22,225
143.23,226
143.24,227
143.25,228
143.26,229
143.27,230
143.28,231
143.42,232
143.43,233
143.44,234
143.45,235
143.46,236
143.47,237
143.48,238
143.49,239
143.5,240
143.51,241
143.52,242
143.53,243
143.54,244
143.55,245
150.98,246
150.99,247
151,248
151.01,249
151.02,250
151.03,251
151.04,252
151.05,253
151.06,254
151.07,255
151.08,256
178.92,257
178.93,258
178.94,259
178.95,260
178.96,261
178.97,262
178.98,263
178.99,264
179,265
179.01,266
179.02,267
180.08,268
180.09,269
180.1,270
180.11,271
180.12,272
180.13,273
180.14,274
180.15,275
180.16,276
180.17,277
200.62,278
200.63,279
200.64,280
200.65,281
200.66,282
200.67,283
200.68,284
200.69,285
200.7,286
200.71,287
200.72,288
224.42,289
224.43,290
224.44,291
224.45,292
224.46,293
224.47,294
224.48,295
224.49,296
224.5,297
224.51,298
224.52,299
225.77,300
225.78,301
225.79,302
225.8,303
225.81,304
225.82,305
225.83,306
225.84,307
225.85,308
225.86,309
225.87,310
267.25,311
267.26,312
267.27,313
267.28,314
267.29,315
267.3,316
267.31,317
267.32,318
267.33,319
267.34,320
267.35,321
267.36,322
267.37,323
267.38,324
267.39,325
268.06,326
268.07,327
268.08,328
268.09,329
268.1,330
268.11,331
268.12,332
268.13,333
268.14,334
268.15,335
268.16,336
268.17,337
268.18,338
269.85,339
269.86,340
269.87,341
269.88,342
269.89,343
269.9,344
269.91,345
269.92,346
269.93,347
269.94,348
269.95,349
269.96,350
269.97,351
301.34,352
301.35,353
301.36,354
301.37,355
301.38,356
301.39,357
301.4,358
301.41,359
301.42,360
301.43,361
301.44,362
301.45,363
391.08,364
391.09,365
391.1,366
391.11,367
391.12,368
391.13,369
391.14,370
391.15,371
391.16,372
391.17,373
391.18,374
391.19,375
392.38,376
392.39,377
392.4,378
392.41,379
392.42,380
392.43,381
392.44,382
392.45,383
392.46,384
392.47,385
392.48,386
392.49,387
392.5,388
408.76,389
408.77,390
408.78,391
408.79,392
408.8,393
408.81,394
408.82,395
408.83,396
408.84,397
408.85,398
408.86,399
408.87,400
408.88,401
