X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
36.12,1
36.13,2
36.14,3
36.15,4
36.16,5
36.17,6
36.18,7
36.19,8
36.2,9
36.21,10
36.22,11
36.23,12
36.24,13
42.88,14
42.89,15
42.9,16
42.91,17
42.92,18
42.93,19
42.94,20
42.95,21
42.96,22
42.97,23
42.98,24
70.78,25
70.79,26
70.8,27
70.81,28
70.82,29
70.83,30
70.84,31
70.85,32
70.86,33
70.87,34
70.88,35
94.06,36
94.07,37
94.08,38
94.09,39
94.1,40
94.11,41
94.12,42
94.13,43
94.14,44
94.15,45
106.1,46
106.11,47
106.12,48
106.13,49
106.14,50
106.15,51
106.16,52
106.17,53
106.18,54
106.19,55
106.2,56
106.21,57
106.22,58
106.23,59
106.24,60
106.25,61
106.26,62
106.27,63
106.28,64
106.29,65
106.3,66
106.31,67
106.32,68
106.33,69
106.34,70
106.35,71
106.36,72
106.37,73
106.38,74
106.39,75
106.4,76
106.41,77
106.42,78
106.43,79
106.44,80
106.45,81
106.46,82
106.47,83
106.48,84
106.49,85
106.5,86
106.51,87
106.52,88
106.53,89
106.54,90
106.55,91
107.2,92
107.21,93
107.22,94
107.23,95
107.24,96
107.25,97
107.26,98
107.27,99
107.28,100
107.29,101
107.3,102
107.31,103
107.32,104
107.33,105
107.34,106
107.35,107
107.36,108
107.37,109
107.38,110
111.4,111
111.41,112
111.42,113
111.43,114
111.44,115
111.45,116
111.46,117
111.47,118
111.48,119
111.49,120
111.5,121
141.06,122
141.07,123
141.08,124
141.09,125
141.1,126
141.11,127
141.12,128
141.13,129
141.14,130
141.15,131
141.16,132
141.17,133
141.18,134
141.19,135
141.2,136
141.21,137
141.22,138
141.23,139
141.24,140
141.25,141
141.26,142
141.27,143
141.28,144
141.29,145
141.3,146
141.31,147
141.32,148
141.33,149
141.34,150
141.35,151
141.36,152
141.37,153
141.38,154
141.39,155
141.4,156
141.41,157
141.42,158
141.43,159
141.44,160
141.45,161
141.46,162
141.47,163
141.48,164
141.49,165
141.5,166
141.51,167
141.52,168
141.53,169
141.54,170
141.55,171
141.56,172
141.57,173
141.58,174
141.59,175
141.6,176
141.61,177
141.62,178
141.63,179
141.64,180
141.65,181
141.66,182
141.67,183
141.68,184
141.69,185
141.7,186
141.71,187
141.72,188
141.73,189
141.74,190
141.75,191
141.76,192
141.77,193
141.78,194
141.79,195
141.8,196
141.81,197
141.82,198
141.83,199
141.84,200
141.85,201
142.77,202
142.78,203
142.79,204
142.8,205
142.81,206
142.82,207
142.83,208
142.84,209
142.85,210
142.86,211
142.87,212
142.88,213
142.89,214
142.9,215
148.22,216
148.23,217
148.24,218
148.25,219
148.26,220
148.27,221
148.28,222
148.29,223
148.3,224
148.31,225
148.32,226
182,227
182.01,228
182.02,229
182.03,230
182.04,231
182.05,232
182.06,233
182.07,234
182.08,235
182.09,236
182.1,237
183.64,238
183.65,239
183.66,240
183.67,241
183.68,242
183.69,243
183.7,244
183.71,245
183.72,246
183.73,247
183.74,248
199.73,249
199.74,250
199.75,251
199.76,252
199.77,253
199.78,254
224.04,255
224.05,256
224.06,257
224.07,258
224.08,259
224.09,260
224.1,261
224.11,262
224.12,263
224.13,264
225.94,265
225.95,266
225.96,267
225.97,268
225.98,269
225.99,270
226,271
226.01,272
226.02,273
226.03,274
226.04,275
261.33,276
261.34,277
261.35,278
261.36,279
261.37,280
261.38,281
261.39,282
261.4,283
261.41,284
261.42,285
261.43,286
261.44,287
261.45,288
263.19,289
263.2,290
263.21,291
263.22,292
263.23,293
263.24,294
263.25,295
263.26,296
263.27,297
263.28,298
263.29,299
263.3,300
263.34,301
263.35,302
263.36,303
263.37,304
263.38,305
263.39,306
263.4,307
263.41,308
263.42,309
263.43,310
263.44,311
263.45,312
263.46,313
300.26,314
300.27,315
300.28,316
300.29,317
300.3,318
300.31,319
300.32,320
300.33,321
300.34,322
300.35,323
300.36,324
300.37,325
300.38,326
399.4,327
399.41,328
399.42,329
399.43,330
399.44,331
399.45,332
399.46,333
399.47,334
399.48,335
399.49,336
399.5,337
399.51,338
399.52,339
401.37,340
401.38,341
401.39,342
401.4,343
401.41,344
401.42,345
401.43,346
401.44,347
401.45,348
401.46,349
401.47,350
401.48,351
401.49,352
401.5,353
401.51,354
418.51,355
418.52,356
418.53,357
418.54,358
418.55,359
418.56,360
418.57,361
418.58,362
418.59,363
418.6,364
418.61,365
418.62,366
418.63,367
