X,frankfurt_urban_multi_radio.MA[0].idLayer/sequenceUpdateCa:vector
33.233781175622,1
42.671613198799,2
71.965353937099,3
91.67151275512,4
100.479629514219,5
101.679087947105,6
110.749319538352,7
136.712105311774,8
137.862031451236,9
150.434356303047,10
188.554521925488,11
190.545909911703,12
195.836182657464,13
229.251448429131,14
230.78267850025,15
258.198571226949,16
263.300171389046,17
264.597649432804,18
299.958222517311,19
396.219704074199,20
397.756960456949,21
417.762270929201,22
